Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Grid,Op Status,Coverage,Sponsor,EchoLink,Coordination,Last update,YSF Digital Enabled,DG-ID,WIRES-X,Features,IRLP,Notes,Downlink Tone,On-air,Affiliate,Web links,AllStar,Nets,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Talkgroups,Rocky Mountain Wide,Central Regional,Links,Commands,Bandwidth,Mixed-Mode,Northern Colorado Regional,Feed,P-25 Digital Enabled,NAC,Default Reflector,D-STAR Enabled,Node,Sources,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Local/Cluster,Colorado,REACT,CO-Park County,Local Network,TAC 310,TAC 311,Colorado Chat,Southern Colorado,Eastern Colorado,Devilshead Local,Talkgroup Network,Local or Reflector,Kansas,CKRG,KansasLink,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,DCI Bridge,N. Colorado,Mountain Reg USA,Worldwide English,North America,Location Photo,Worldwide,English
442.475,5,CC 131.8,N7JYS,Russell,KS,OPEN,,DY,184.85,ESE,,20,8731,38.875,-98.86699677,442.475,447.475,131.8,Russell,EM08NV,On-Air,35,N7JYS,,Kansas Repeater Council,2019-12-08,yes,Open ↑ / Open ↓,,,,MMDVM Mixed-Mode repeater.,131.8,,Western Kansas Intertie,,,,yes,7,312023,Brand Meister c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Local or Reflector 1 9 Full-Time Kansas 1 3120 Full-Time CKRG 1 31204 Full-Time Local/Cluster 2 2 Full-Time KansasLink 2 31203 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,Full-time internet linked to the KansasLink System . Full-time internet linked to the CKRG System .,,,Yes; analog capable.,,,yes,293,yes,,,,,,,,2,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,
442.85,5,141.3,KC0HFA,Russell,KS,OPEN,,,184.99,ESE,,20,4057,38.89530182,-98.85980225,442.85,447.85,141.3,Russell,,On-Air,Local. I-70,KC0HFA,,Kansas Repeater Council,2018-01-14,,,,Linked.,,,141.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,5,CC,KB0SJR,Russell,KS,OPEN,,D,185.16,ESE,Static Talkgroups: 31204 - CKRG - Slot 1 31206 - Cen Ks Skywarn - Slot 2,20,16627,38.88270187,-98.85949707,442,447,,Russell,,On-Air,City of Russell,,,,2019-12-08,,,,,,Click here for current TG Info,,,CKRG,https://centralksrepeater.wixsite.com/ckrg,,,yes,1,312025,Brandmeister c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Local or Reflector 1 9 Full-Time CKRG 1 31204 Full-Time Local/Cluster 2 2 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,Full-time internet linked to the CKRG System .,,,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,
447.7,-5,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,,185.22,WNW,,08,5853,40.61109924,-105.3239975,447.7,442.7,100,Larimer,,On-Air,Wide Area Coverage,Northern Colorado Amateur Radio Club,,,2014-09-02,,,,,,,100,,,http://ncarc.net/,,,,,,,,,,,"Linkable to 146.85000 (W0UPS) at Greeley, UNC, CO . Linkable to 146.62500 (W0UPS) at Fort Collins, Buckhorn Mountain, CO . Full-time to 224.84000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.95,-5,CC,KC7DHF,"Cheyenne, Old airport control tower",WY,OPEN,,D,185.37,NW,"Cheyenne DMR Repeater. Please use ONLY TG 315615(Cheyenne Local), TG 31563 (Wy Svr Wx), and TG 31562 (Wyoming TAC 2) on Time Slot 2 (TS2). TG 3156 (Wyoming), TG 31560 (SE Wyoming ) and TG 31561 (Wyoming TAC 1) are on TS1. ALL OTHER TG connections will be directed to Time Slot 1 (TS1). Example of ALL OTHERS is any calls that are to a TG outside of Wyoming. Under special situations such as emergencies or special events TS2 may be used for TGs outside of Wyoming but those will be after repeater Admin approval.",56,8991,41.15299988,-104.81800079,448.95,443.95,,Laramie,DN71OD,On-Air,Local,,,WRCG,2019-12-12,,,,,,Brandmiester DMR only no analog.,,,,,,,yes,15,315615,Brandmeister c Record retrieved from radioid.net,BrandMeister,,,,,,,,,,,,,,,,,,,,,,,,Brandmeister,,,,,,,,,,,,,,,,,,,,,,,,
445.2,-5,CC,N0SZ,"Fort Collins, Buckhorn Mountain",CO,OPEN,,D,185.55,WNW,,08,18418,40.61700058,-105.32700348,445.2,440.2,,Larimer,,On-Air,,RMHAM,,,2019-12-28,,,,,,,,,,https://www.rmham.org/wordpress/dmr-radio-site-information/,,Red Cross Net on Wide - Third Thursday of the month at 1900 Tech Net on Wide - First Saturday of the month at 1900,yes,7,,c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.625,-0.6,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,,185.55,WNW,,08,246,40.61700058,-105.32700348,146.625,146.025,100,Larimer,DN70IO,On-Air,Wide area: Northern front range.,Northern Colorado ARC,,CCARC,2017-03-11,,,,E-power.,,,100,,,,,,,,,,,,,,"Linkable to 146.85000 (W0UPS) at Greeley, UNC, CO . Linkable to 224.84000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.84,-1.6,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,,185.55,WNW,,08,3660,40.61700058,-105.32700348,224.84,223.24,100,Larimer,,Off-Air,"Wide Area: Northern CO Front Range and into Cheyenne - Laramie, WY",Northern Colorado ARC,,,2019-08-23,,,,"E-power, 25 watts.",,,100,,,,,,,,,,,,,,"Full-time to 447.70000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.875,-25.9,,KI0HC,"Fort Collins, Buckhorn Mountain",CO,OPEN,,,185.59,WNW,,08,18424,40.61669922,-105.32800293,927.875,902.025,,Larimer,,On-Air,"Wide area coverage, I 25 from Cheyenne south to MM 20 just north of Trinidad. I 76 East to MM 100. I 70 from Idaho Springs to Genoa. Highway 24 from the Colorado Springs to Limon. Highway 24 west of Colorado Springs is spotty to Hartsel. US 50 from Canon City to Las Animas. Salida south to the San Luis Valley to Antonito. Salida North to just south of Leadville. Repeater Coverage Map",RM Ham,,CCARC,2020-01-01,,,,,,,,,,,,,,,,,,,,,Full-time to the The 900 P25 Network System .,,,,,,yes,293,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.975,5,88.5,N5DFQ,Guymon,OK,OPEN,,,185.95,SSE,,40,4419,36.67580032,-101.54699707,444.975,449.975,88.5,Texas,DM96FQ,On-Air,30,DBARC,,ORSI,2014-07-07,,,,Linked.,,,,,,http://caprockintertie.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.15,0.6,88.5,N5DFQ,Guymon,OK,OPEN,,,186.26,SSE,,40,4418,36.68280029,-101.48200226,147.15,147.75,88.5,Texas,,On-Air,,DBARC,,ORSI,2014-01-27,,,,"Linked, WX.",,,,,,http://caprockintertie.org/,,,,,,,,,,,Full-time to the Caprock Intertie System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,CC,N0WAR,"Estes Park, Prospect Mtn",CO,OPEN,,D,187.24,WNW,"DMR BrandMeister Repeater in Estes Park, Colorado Wide area coverage of Estes Park, Colorado &amp; Rocky Mountain National Park. Static TG of 3171 on T.S. 2 Located @ KC0KBP QTH",08,17813,40.36059952,-105.51999664,147.24,147.84,,Larimer,DN70FI,On-Air,Wide Area: Estes Park &amp; Rocky Mtn Nat Park,N0WAR,,,2019-11-27,,,,Brandmeister Network,,,,,W0DMR,http://www.w0dmr.org,,,yes,2,310853,Brandmeister c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.625,5,,KA0RCZ,"Axtell, NTV Studio",NE,OPEN,,,187.71,E,,31,74,40.49300003,-99.08350372,444.625,449.625,,Kearney,EN00KL,On-Air,,KA0RCZ,,WB0CMC,2017-07-04,,,,Linked.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,123,N0FH,Estes Park,CO,OPEN,EI,,187.72,WNW,ON - IDLE,08,120,40.37720108,-105.52100372,449.8,444.8,123,Larimer,,On-Air,,Estes Valley ARC,625757,CCARC,2017-08-05,,,,E-Power,7268,"Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",,,,,,ARES D-10: Thu at 19:00.,,,,,,,,,"Full-time to 146.68500 (N0FH) at Estes Park, CO .","The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the ' * ' character followed by a four, five, or six digit node number where you wish to connect). The disconnect is ' # '.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.835,-0.6,100,KE0PTS,Pawnee Rock,KS,OPEN,,Y,187.89,SE,,20,4101,38.30519867,-99.0243988,146.835,146.235,100,Barton,EM08LH,On-Air,Wide area.,"N0VPX, Central Kansas Repeater Group.",,Kansas Repeater Council,2019-09-22,yes,Open ↑ / Open ↓,,,,,100,,,http://www.ckrgclub.com,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.285,0.6,162.2,AB0UO,Russell,KS,OPEN,,,189.61,ESE,,20,3891,38.95100021,-98.76100159,147.285,147.885,162.2,Russell,,On-Air,Repeater Coverage Map,Russell County EM,,Kansas Repeater Council,2018-03-31,,,,E-power (batt/gen).,,CSQ = local only. Link access requires PL 162.2. Can be linked to K-Link by a control operator.,162.2,,,K-Link Repeater Network,,ARES: Wed at 21:00. ARES: Sat at 21:00.,,,,,,,,,"Linkable to 444.95000 (AB0UO) at Russell, K-Link, KS . Linkable to 444.85000 (KS0LNK) at Minneapolis, K-Link, KS .",,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.95,5,162.2,AB0UO,"Russell, K-Link",KS,OPEN,,,189.61,ESE,,20,3890,38.95100021,-98.76100159,444.95,449.95,162.2,Russell,,On-Air,Click for coverage map. 35 mi radius.,Russell County EM,,Kansas Repeater Council,2019-04-13,,,,K-Link Repeater Network. E-power,,,162.2,,K-Link Repeater System,K-Link Repeater Network,,,,,,,,,,,"Linkable to 147.28500 (AB0UO) at Russell, KS . Full-time to 442.45000 (N7JYS) at Hays, K-Link, KS . Full-time to the K-Link System .",,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.285,0.6,88.5,KB0VJJ,"Winter Park, Winter Park",CO,OPEN,,,190.29,WNW,,08,15582,39.8865,-105.763,147.285,147.885,88.5,Grand,,On-Air,,Colorado Connection,,CCARC,2017-01-06,,,,,,,123,,,,,,,,,,,,,,Full-time to the Colorado Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,77,KB0TUC,Westcliffe,CO,OPEN,,,190.35,WSW,,08,7189,38.1347,-105.465,147.06,147.66,77,Custer,,On-Air,,http://www.qsl.net/rghc,,CCARC,2019-08-16,,,,E-power,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,103.5,KB0TUC,Westcliffe,CO,OPEN,,,190.35,WSW,,08,248,38.1347,-105.465,448.15,443.15,103.5,Custer,,On-Air,,Royal George ARC,,CCARC,2017-03-11,,,,E-power.,,,103.5,,,http://www.qsl.net/rghc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.775,-25,D116,KB0TUC,Westcliffe,CO,OPEN,,,190.35,WSW,,08,7192,38.1347,-105.465,927.775,902.775,D116,Custer,,On-Air,,Royal Gorge Amateur Radio Club,,CCARC,2012-06-14,,,,,,System uses digital PL,D116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.325,-5,100,K0JSC,Westcliffe,CO,OPEN,,,190.4,WSW,,08,15584,38.1347,-105.466,448.325,443.325,100,Custer,,On-Air,,,,,2017-01-06,,,,,,,100,,The Fun Machine,,,,,,,,,,,,Full-time to the The Fun Machine System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919.1,-25,88.5,ND0Q,"Westcliffe, Deer Peak",CO,OPEN,,,190.4,WSW,,08,8218,38.1347,-105.466,919.1,894.1,88.5,Pueblo,,Off-Air,Wide area.,Pueblo HC,,CCARC,2016-07-14,,,,,,,CSQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,,N5AKN,Forgan,OK,OPEN,,,190.59,SSE,,40,4411,36.9070015,-100.53900146,147.39,147.99,,Beaver,,,70,N5AKN,,ORSI,,,,,WX.,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.6,-5,107.2,KC0CVU,"Trinidad, Raton Pass",CO,OPEN,,,190.93,SW,,08,240,37.16939926,-104.5,449.6,444.6,107.2,Las Animas,,Off-Air,Wide area.,Cheyenne Mtn Rptr Grp,,CCARC,2017-10-24,,,,E-power.,,,,,,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,100,K0BV,"Trinidad, Raton Pass",CO,OPEN,,,190.96,SW,,08,8180,37.16949844,-104.50099945,147.375,147.975,100,Las Animas,,Off-Air,Good coverage along I-25 between CO/NM state line and 40 miles north.,K0BV,,CCARC,2017-10-24,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.375,-5,100,KG5JL,"Trinidad, Raton Pass",CO,OPEN,,Y,190.96,SW,,08,13499,37.16949844,-104.50099945,447.375,442.375,100,Las Animas,,On-Air,"Covers I-25 from CO/NM border to north of Trinidad, CO.",KG5JL,,CCARC,2018-04-04,yes,Open ↑ / Open ↓,,E-power (batt).,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.325,5,CC,KE0PTS,Pawnee Rock,KS,OPEN,,D,191.13,SE,"Pawnee Rock DMR This repeater is a Yaesu DR-1X running MMDVM and a open repeater connected to the Brandmeister Network. We have CKRG (TG31204), and Local (using TG9)on Time Slot 1. The Cluster (Pawnee Rock, Great Bend, Russell Hosp, Russell and Hays) On Time Slot 2 TG 2. All other Brandmeister TG use TS2",20,16225,38.26530075,-98.98090363,444.325,449.325,,Barton,,On-Air,Wide area. 50 mi radius.,CKRG,,Kansas Repeater Council,2019-12-15,,,,,,,,,,https://centralksrepeater.wixsite.com/ckrg,,[email&nbsp;protected] :45-WARC DMR Net (31204),yes,1,312032,BrandMeister c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Local or Reflector 1 9 Full-Time CKRG 1 31204 Full-Time Local/Cluster 2 2 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,Full-time internet linked to the CKRG System .,,,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,
147.375,0.6,162.2,NZ0M,"Osborne, K-Link",KS,OPEN,,,191.29,ESE,,20,4014,39.4679985,-98.69300079,147.375,147.975,162.2,Osborne,EM09PL,On-Air,Click for coverage map. 35 mi radius.,ORUG,,Kansas Repeater Council,2018-11-29,,,,K-Link. RF Linked to Beloit 442.800.,,,,,Affiliate of the K-Link Repeater Network,K-Link Repeater Network,,"RACES, ARES",,,,,,,,,Full-time to the K-Link System .,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,123,,Scottsbluff,NE,OPEN,,,191.52,NNW,,31,18469,41.86660004,-103.66699982,147.375,147.975,123,Scotts Bluff,,On-Air,,,,,2020-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.445,0,88.5,AG0N,Scottsbluff,NE,OPEN,I,,191.82,NNW,,31,11355,41.90399933,-103.55799866,146.445,146.445,88.5,Scotts Bluff,,On-Air,,,,,2015-03-16,,,,,3055,This is a simplex IRLP node. 147.285 rptr is down. 3055 is directly accessed on 146.445 w/88.5 tone. Controlled access. Contact AG0N for access. 147.435/123PL Scottsbluff node 8930 available 24/7 no access code.,88.5,,,http://garymcduffie.com,,,,,,,,,,,,Access pre-fix = 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.825,5,100,W0KAV,Scottsbluff,NE,OPEN,,,192.77,NNW,,31,111,41.88710022,-103.66400146,444.825,449.825,100,Scotts Bluff,DN81EV,On-Air,,W0KAV/KW0R,,,2020-01-05,,,,"Autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.475,-0.6,CSQ,WD0BQM,Scottsbluff,NE,OPEN,,,192.77,NNW,,31,57,41.88710022,-103.66400146,145.475,144.875,CSQ,Scotts Bluff,DN81EV,On-Air,,RWMC,,,2018-12-02,,,,e-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,103.5,WA4CCC,Winter Park,CO,OPEN,,,192.8,WNW,,08,3756,39.9473,-105.795,447.45,442.45,103.5,Grand,,On-Air,,W0IG,,CCARC,2013-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.355,-0.6,100,N0JPX,La Veta,CO,OPEN,I,,193.55,SW,,08,168,37.50500107,-105.00700378,145.355,144.755,100,Huerfano,,On-Air,,N0JPX,,CCARC,2019-03-17,,,,"E-power, linked.",3974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7625,-5,CC,N0SZ,"Fairplay, Badger",CO,OPEN,,D,193.7,W,,08,12698,39.0469,-105.87,446.7625,441.7625,,Park,,On-Air,,K7PFJ,,,2017-03-11,,,,,,,,,RMHAM,,,,yes,0,,,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Central Regional 2 720 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,123,KA0DBK,Kearney,NE,OPEN,,,194.22,E,,31,29,40.69929886,-99.08170319,147.39,147.99,123,Buffalo,,On-Air,,KA0DBK,,,2017-05-23,,,,"E-power, WX.",,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.315,0.6,123,KA0RCZ,Kearney,NE,OPEN,,,194.22,E,,31,28,40.69929886,-99.08170319,147.315,147.915,123,Buffalo,,On-Air,SW Central Nebraska,"MARC, WA0LST, N0LVL",,,2019-05-04,,,,Linked to 444.625 Axtell,,,123,,MARC,http://w0ky.club/,,Buffalo/Dawson Counties ARES net: Tue at 20:15.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.85,5,74.4,KA0RCZ,Kearney,NE,OPEN,,,194.22,E,,31,90,40.69929886,-99.08170319,444.85,449.85,74.4,Buffalo,,On-Air,,KA0RCZ,,WB0CMC,2017-05-21,,,,"Autopatch, e-power, linked.",,,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.03,0.6,,KD0PBW,"Kearney, County Courthouse",NE,OPEN,,S,194.22,E,,31,14688,40.69929886,-99.08170319,147.03,147.63,,Buffalo,EN00,On-Air,"Buffalo County, HWY 10, HWY 30, and Interstate 80",,,,2018-12-09,,,,,,,,,,http://www.dstarusers.org/viewrepeater.php?system=KD0PBW,,,,,,,,,,,,,,,,,,,,yes,KD0PBW (C) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.625,-0.6,123,W0KY,Kearney,NE,OPEN,,,194.22,E,,31,27,40.69929886,-99.08170319,146.625,146.025,123,Buffalo,,On-Air,,Midway Amateur Radio Club (MARC),,WB0CMC,2017-05-23,,,,E-power.,,,123,,,http://w0ky.club/,,MARC: Every Thursday at 20:15 Local time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,-0.6,123,KC0WZL,"Kearney, Kearney Water Tower",NE,OPEN,,,194.44,E,,31,14669,40.72159958,-99.09320068,147,146.4,123,Buffalo,EN00KR,On-Air,15,MARC,,,2017-09-01,,,,,,This is the severe weather operations machine for the Kearney area.,,,,http://w0ky.club/,,Weather nets as needed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,CSQ,N0LL,Smith Center,KS,OPEN,,,194.57,ESE,,20,3925,39.79899979,-98.67299652,146.61,146.01,CSQ,Smith,,On-Air,Local,USCARC,,Kansas Repeater Council,2019-05-06,,,,,,,,,,,,ARES: MON @ 21:00 local,,,,,,,,,"Full-time to 444.47500 (W0WWV) at Campbell, Mid-Rivers E911 Dispatch Center, NE . Full-time to the W0WWV System .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RDI,"Trinidad, Raton Pass",CO,OPEN,,S,194.66,SW,,08,8086,37.14569855,-104.57099915,446.775,441.775,,Las Animas,,On-Air,,Cheyenne Mountain Repeater Group (CMRG),,CCARC,2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,KD0RDI (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.015,0.6,,N2VHZ,Alliance,NE,OPEN,E,,195.12,N,Node Offline,31,10450,42.0929985,-102.87000275,147.015,147.615,,Box Butte,,On-Air,Local.,N2VHZ,775183,,2018-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,N5BOP,Des Moines,NM,OPEN,,,195.39,SSW,,35,73,36.76110077,-103.83399963,146.85,146.25,100,Union,,Off-Air,Wide area.,Sierra Grande RC,,NMFCC,2015-08-13,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.8,5,77,N5BOP,Des Moines,NM,OPEN,,,195.39,SSW,,35,74,36.76110077,-103.83399963,444.8,449.8,77,Union,,Off-Air,Wide area.,Sierra Grande Repeater Club,,NMFCC,2015-08-13,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.175,0.6,141.3,NM5EM,"Des Moines, Sierra Grande",NM,OPEN,,,195.39,SSW,,35,15638,36.76110077,-103.83399963,147.175,147.775,141.3,Union,,On-Air,,NMEMA ARC,,NMFCC,2017-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.925,5,100,KE0PTS,"Hoisington, Beaver",KS,OPEN,EA,Y,195.41,SE,ON - IDLE,20,16226,38.51810074,-98.77809906,444.925,449.925,100,Barton,,On-Air,"Wide area, I-70",CKRG,771574,Kansas Repeater Council,2019-09-22,yes,Open ↑ / Open ↓,,"AllStar, Echolink, Analog bridged to Brandmeister TG31204",,,100,,CKRG,https://centralksrepeater.wixsite.com/ckrg,46495,[email&nbsp;protected] :45-WARC DMR Net,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.075,0.6,,N0NEB,Scottsbluff,NE,OPEN,,,196.03,NNW,,31,59,41.94060135,-103.65599823,147.075,147.675,,Scotts Bluff,DN81EW,On-Air,,Tri-City Radio Amateur Club,,,2014-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.715,-0.6,103.5,N0NEB,Alliance,NE,OPEN,,,196.76,N,,31,10034,42.11700058,-102.87000275,146.715,146.115,103.5,Box Butte,DN82NC,On-Air,,TriCity,,,2018-01-14,,,,,,,103.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,88.5,KB0VJJ,"Breckenridge, Bald Mountain",CO,OPEN,,,197.84,W,,08,24,39.4439,-105.969,147.39,147.99,88.5,Summit,,On-Air,Wide area.,Colorado Connection,,CCARC,2015-01-30,,,,12,,"Please Note that 146.790 is the old Breckenridge frequency and this repeater may return to that frequency eventually but is now working on 147.390-. This machine has a split tone, 88.5 rx and 123.0 tx",123,,,Breckenridge Repeater,,Central Colorado Traffic Net: Daily at 19:30. Colorado Connection Net (all welcome): Thu at 20:00. Statewide ARES: Sun at 20:00.,,,,,,,,,Full-time to the Colorado Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,-1.6,131.8,N7JYS,Hoisington,KS,OPEN,A,,197.9,SE,,20,16444,38.60559845,-98.69750214,224,222.4,131.8,Barton,,On-Air,40,N7JYS,,,2017-09-24,,,,Autopatch.,,,,,Western Kansas Intertie,,45989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.135,0.6,88.5,K0HAM,"Hoisington, K-Link",KS,OPEN,,,197.92,SE,,20,4284,38.60599899,-98.6969986,147.135,147.735,88.5,Barton,EM08PO,On-Air,Click for coverage map. 45 mi radius.,"NEKSUN, NV8Q.",,Kansas Repeater Council,2018-11-24,,,,E-power. K-Link. RF Linked to Ellsworth 444.775.,,75,88.5,,K-Link Repeater Network,K-Link Repeater Network,,,,,,,,,,,Full-time to the K-Link System .,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.0875,-5,CC,N0SZ,"Breckenridge, Baldy",CO,OPEN,,D,198.41,W,,08,16780,39.459,-105.979,445.0875,440.0875,,Fremont,,On-Air,,K2AD,,,2018-02-01,,,,,,,,,Rocky Mountain Ham Radio,http://www.rmham.org/,,,yes,7,310830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
