Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Last update,Coordination,Features,AllStar,Downlink Tone,Commands,Web links,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Grid,Links,Notes,YSF Digital Enabled,DG-ID,Mixed-Mode,D-STAR Enabled,Node,Sources,Nets,IRLP,Affiliate,P-25 Digital Enabled,NAC,Default Reflector,EchoLink,Talkgroup Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,Central Regional,Northern Colorado Regional,Feed,On-air,WIRES-X,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Local Network,Devilshead Local,Worldwide,North America,English,TAC 310,Local/Cluster,N. Colorado,Worldwide English,DCI Bridge,Colorado,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Mountain Reg USA,Bandwidth,Eastern Colorado,TAC 311,Colorado Chat,Location Photo,Wyoming,WyLOCAL
444,5,67,KB5ITS,"Silverton, Hazelton",CO,OPEN,,,188.04,SW,,08,16624,37.8119,-107.665,444,449,67,San Juan,On-Air,,,2018-08-03,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.2625,-5,CC,N0SZ,"Rangely, Cathedral Bluffs",CO,OPEN,,D,191.29,W,,08,17249,40.0875,-108.805,445.2625,440.2625,,Rio Blanco,On-Air,,RMHAM,2018-10-25,,,,,,https://www.rmham.org,yes,7,310154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.7,-5,107.2,KB0YNA,"Telluride, Gray Head",CO,OPEN,I,,191.73,SW,,08,254,37.991,-107.972,449.7,444.7,107.2,San Miguel,On-Air,Wide Area via links - Western Colorado - Eastern Utah,Grand Mesa Repeater Association ( GMRA ),2017-12-07,CCARC,E-power.,,107.2,,,,,,,,,Full-time to the GMRA Open System .,Closed IRLP out - Ask for a control Op,,,,,,,RACES: Wed at 19:30.,3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.94,-0.6,107.2,W0RRZ,"Grand Junction, Black Ridge (Above Colorado Ntl Monument)",CO,OPEN,,,194.22,WSW,,08,151,39.06560135,-108.7480011,146.94,146.34,107.2,Mesa,On-Air,Grand Junction 30-50 mi,Western Colorado Amateur Radio Club,2016-05-11,CCARC,E-power and autopatch for WCARC members,,107.2,,http://w0rrz.org,,,,,,DM59PB,,,,,,,,,Oatmeal Net: Mon-Fri at 7:30AM-8:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.575,-5,131.8,WA4HND,"Grand Junction, Black Ridge",CO,OPEN,I,,194.22,WSW,,08,155,39.0656,-108.748,449.575,444.575,131.8,Mesa,On-Air,Grand Junction,,2018-01-15,CCARC,e-power. Linked to GMRA Open System,,131.8,,GMRA Repeaters,,,,,,,,Closed IRLP out,,,,,,,Wed RACES Net 1930 Hrs,3710,Grand Mesa Repeater Assoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,107.2,WA6IFI,"Trinidad, Raton Pass",CO,OPEN,,,194.9,SSE,,08,239,36.99739838,-104.46700287,145.43,144.83,107.2,Las Animas,On-Air,,Cheyenne Mountain Repeater Group,2017-10-24,CCARC,,,,,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RDI,"Raton, Raton Pass",NM,OPEN,,S,195.16,SSE,,35,6805,36.99250031,-104.47399902,446.775,441.775,,Colfax,On-Air,,Cheyenne Mountain Repeater Group,2017-07-22,NMFCC,,,,,http://www.cmrg.org/,,,,,,DM76SX,,,,,,yes,KD0RDI (B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.2,-5,107.2,,Glade Park,CO,OPEN,,,195.45,WSW,,08,18392,38.97999954,-108.73999786,449.2,444.2,107.2,Mesa,On-Air,,GMRA,2019-12-22,,Solar Powered,,,,http://www.gmra.org/repeaters.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,-5,107.2,KB0SW,"Loma, Baxter Pass",CO,OPEN,,,198.79,W,,08,174,39.5819,-108.952,447,442,107.2,Garfield,On-Air,Wide area.,,2018-01-15,CCARC,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,127.3,KB5ITT,"Silverton, Engineer Mountain",CO,OPEN,,,198.99,SW,,08,208,37.6992,-107.806,147.27,147.87,127.3,San Juan,On-Air,Wide area.,KB5ITT,2017-04-14,CCARC,E-power.,,,,,,,,,,,,,,,,,,,,,Durango ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
