Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Sponsor,Coordination,Last update,D-STAR Enabled,Node,Sources,IRLP,Coverage,Features,Web links,Grid,EchoLink,AllStar,Commands,Mixed-Mode,Analog Bandwidth,YSF Digital Enabled,DG-ID,Affiliate,Notes,WIRES-X,Links,Nets,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,On-air,Feed,P-25 Digital Enabled,NAC,Default Reflector,Local Network,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Talkgroup Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,Central Regional,Northern Colorado Regional,Devilshead Local,NXDN Enabled,RAN,NXDN Bandwidth,Worldwide,North America,WW English FT,TAC 310,Local/Cluster,N. Colorado,DCI Bridge,Mountain Reg USA,Worldwide English FT,Colorado,Bandwidth,Eastern Colorado,TAC 311,Colorado Chat,Location Photo,Wyoming,WyLOCAL
447.7,-5,CC 210.7,KF0KR,"Pueblo, Pueblo",CO,PRIVATE,IA,D,104.62,SSE,,08,8530,38.25439835,-104.60900116,447.7,442.7,210.7,210.7,Pueblo,On-Air,,CCARC,2019-11-27,,,,7389,,,,,,29228,,Yes; analog capable.,,,,,,,,,yes,1,310805,KFKR- c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,100,N0PWZ,Palmer Divide,CO,OPEN,I,,104.62,SSE,,08,189,38.25439835,-104.60900116,449.725,444.725,100,,El Paso,On-Air,N0PWZ,CCARC,2012-11-10,,,,3043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.8625,-25.8,,WA6IFI,"Salida, Methodist Mountain",CO,OPEN,,,104.73,SSW,,08,18425,38.44670105,-106.01000214,927.8625,902.025,,,Chaffee,On-Air,CMRG,CCARC,2020-01-01,,,,,"Wide area coverage, I 25 from Cheyenne south to MM 20 just north of Trinidad. I 76 East to MM 100. I 70 from Idaho Springs to Genoa. Highway 24 from the Colorado Springs to Limon. Highway 24 west of Colorado Springs is spotty to Hartsel. US 50 from Canon City to Las Animas. Salida south to the San Luis Valley to Antonito. Salida North to just south of Leadville. Repeater Coverage Map",,,,,,,,,,,,,,Full-time to the The 900 P25 Network System .,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,100,K0JSC,"Salida, Methodist Mountain",CO,OPEN,EIA,,104.78,SSW,ON - IDLE,08,13510,38.44630051,-106.01100159,449.975,444.975,100,100,Chaffee,On-Air,,CCARC,2017-03-11,,,,7301,I-25 from Walsenburg to Wyoming and US-50 from La junta to Monarch Pass,2,K0JSC.COM,DM68xk,363976,28368,,,,,,,Can be linked to various local repeater systems via the remote base. Echolink/IRLP connects restricted. Email me to be added to the authorized list.,,Full-time to the The Fun Machine System .,APRS Net: Sun at 19:00. Region 5 District 2 ARES Net: Sun at 19:30. Statewide ARES Net: Sun at 20:00. Region 5 District 1 ARES Net: Mon at 19:00. RGARC Net: Wed at 19:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.05,-5,136.5,K0VQ,"Aspen, Aspen Mountain",CO,OPEN,,,105.54,WSW,,08,260,39.17610168,-106.82900238,447.05,442.05,136.5,136.5,Pitkin,On-Air,Roaring Fork Amateur Repeater Cooperative,CCARC,2012-11-10,,,,,Aspen-Snowmass areas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9875,-5,CC,K0JSC,Pueblo,CO,OPEN,,D,106.2,S,,08,10785,38.23070145,-104.61100006,446.9875,441.9875,,,Pueblo,On-Air,,CCARC,2019-11-27,,,,,,,Rocky Mountain Ham Radio,DM78QF,,,,,,,,RMHAM,,,Full-time to the Colorado TRBO System .,,yes,6,310821,RMHR c Record retrieved from radioid.net,,,,,,,,,,,,,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Southern Colorado 2 719 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,2,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,103.5,KJ0T,Pueblo,CO,OPEN,,,106.21,S,,08,3747,38.23059845,-104.61100006,147.24,147.84,103.5,,Pueblo,On-Air,TARA,CCARC,2012-06-13,,,,,Pueblo and Fremont Counties,,,DM78QF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,K0JSC,"Pueblo, Metro",CO,OPEN,,,106.22,S,,08,9527,38.23049927,-104.61100006,447.275,442.275,100,100,Pueblo,On-Air,,CCARC,2017-01-06,,,,,,,The Fun Machine,DM78QF,,,,,,,,The Fun Machine,"Moved to Pueblo. Now called ""Pueblo Metro""",,Full-time to the The Fun Machine System .,APRS Net: Sun at 19:00. Region 5 District 2 ARES Net: Sun at 19:30. Statewide ARES Net: Sun at 20:00. Region 5 District 1 ARES Net: Mon at 19:00. EOSS Net: Tue at 20:00. RGARC Net: Wed at 19:00.,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,CC 88.5,W0PHC,"Pueblo, 12 Mile Hill",CO,OPEN,,D,106.96,S,,08,194,38.20700073,-104.70700073,146.88,146.28,88.5,,Pueblo,On-Air,Pueblo Amateur Radio Club,CCARC,2019-12-10,,,,,Wide area.,E-power.,http://www.puebloradio.org/,DM78pe,,,,Yes; analog capable.,,,,,,,,,yes,0,,c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.015,0.6,146.2,N7UW,"Laramie, Jelm Mountain",WY,OPEN,E,Y,107.24,NNW,Node Offline,56,15436,41.09719849,-105.97699738,147.015,147.615,146.2,,Albany,On-Air,"Albany County ARES/RACES, University Amateur Radio",,2017-02-24,,,,,Albany County,,http://www.uwyo.edu/uarc/,,82070,,,Yes; analog capable.,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.225,-5,CC,WY7EOC,"Laramie, Pilot Hill",WY,CLOSED,,D,108.08,NNW,,56,60,41.26660156,-105.43299866,447.225,442.225,,,Albany,On-Air,Laramie County EM,WRCG,2019-12-12,,,,,Wide area.,,,DN71GG,,,,,,,,Wyoming DMR Project,,,,,yes,11,315608,WyDMR c Record retrieved from radioid.net,,,,,,,Wyoming DMR Project,,,,,,Wyoming DMR Project,"Open Talkgroup View Assignment TS TG Access Wyoming 1 3156 Full-Time WyLOCAL 2 100 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,,,,,,,,,,,,,,,,,1,2
146.67,-0.6,107.2,K0CL,Snowmass Village,CO,OPEN,,,110.02,WSW,,08,211,39.21310043,-106.93699646,146.67,146.07,107.2,,Pitkin,On-Air,Ski Country ARC,CCARC,2012-11-10,,,,,Wide area.,Linked.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.21,0.6,107.2,KD0H,Steamboat Springs,CO,OPEN,,,110.09,WNW,,08,237,40.48500061,-106.83100128,147.21,147.81,107.2,107.2,Routt,On-Air,SSARC,CCARC,2014-09-27,,,,,,"Linked, WX.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,123,KB0VJJ,Steamboat Springs,CO,OPEN,,,110.14,WNW,,08,9770,40.48500061,-106.83200073,449.625,444.625,123,123,Routt,On-Air,"Colorado Connection Repeaters, Inc.",,2019-05-11,,,,,Local Steamboat Area,Statewide Linked System,http://colcon.org,,,,,,,,,,,,,Central Colorado Traffic Net: Daily at 19:30. Colorado Connection Net: Thu at 20:00 (All welcome). Statewide ARES Net: Sundays at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.03,-1,,K7UWR,"Laramie, Pilot Hill",WY,OPEN,,,111.24,NNW,,56,4,41.30979919,-105.45500183,53.03,52.03,,,Albany,On-Air,K7UWR,,2017-01-04,,,,,I-80 from west of Laramie to east of Cheyenne for 25 watt mobiles with 1/4 wave antenna.,8,http://www.r-vcr.com/k7uwr/repeater.htm,DN71GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,100,KD0MRC,Maysville,CO,OPEN,,,111.95,SW,,08,16739,38.50630188,-106.34500122,145.325,144.725,100,,Chaffee,On-Air,Chaffee Lake Amateur Repeater Association,,2019-09-04,,,,,wide area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.295,-0.6,100,WA0JTB,"Sterling, CO",CO,OPEN,,,112.29,E,,08,238,40.62559891,-103.20700073,145.295,144.695,100,,Logan,On-Air,NECARA,CCARC,2020-01-17,,,,,Wide area,"Autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,114.8,KC7SNO,"Laramie, Beacon Hill",WY,OPEN,,,113.13,NNW,,56,9,41.31140137,-105.59100342,146.82,146.22,114.8,,Albany,On-Air,Shy-Wy Amateur Radio Club,WRCG,2019-06-13,,,,,Wide area.,,,,,,,,,,,,,,,Shy-WY ARC: Thu at 19:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,,N7UW,"Laramie, University",WY,OPEN,,Y,113.22,NNW,,56,76,41.31480026,-105.58200073,146.61,146.01,,,Albany,On-Air,University ARC,WRCG,2017-01-04,,,,,Laramie Valley 30 mi radius.,,http://www.uwyo.edu/uarc,DN71FH,,,,Yes; analog capable.,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,77,KB0TUC,Westcliffe,CO,OPEN,,,113.77,SSW,,08,7189,38.13470078,-105.46499634,147.06,147.66,77,77,Custer,On-Air,http://www.qsl.net/rghc,CCARC,2019-08-16,,,,,,E-power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,103.5,KB0TUC,Westcliffe,CO,OPEN,,,113.77,SSW,,08,248,38.13470078,-105.46499634,448.15,443.15,103.5,103.5,Custer,On-Air,Royal George ARC,CCARC,2017-03-11,,,,,,E-power.,http://www.qsl.net/rghc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.775,-25,D116,KB0TUC,Westcliffe,CO,OPEN,,,113.77,SSW,,08,7192,38.13470078,-105.46499634,927.775,902.775,D116,,Custer,On-Air,Royal Gorge Amateur Radio Club,CCARC,2012-06-14,,,,,,,,,,,,,,,,,System uses digital PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919.1,-25,88.5,ND0Q,"Westcliffe, Deer Peak",CO,OPEN,,,113.78,SSW,,08,8218,38.13470078,-105.46600342,919.1,894.1,88.5,,Pueblo,On-Air,Pueblo HC,CCARC,2016-07-14,,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.15,-5,136.5,K0VQ,"Carbondale, Missouri Heights",CO,OPEN,E,,114.29,W,Node Offline,08,6009,39.42470169,-107.09700012,447.15,442.15,136.5,,Garfield,On-Air,,,2011-08-01,,,,,,,,DM69KK,8150,,,,,,,,"Please contact Tracy, K0VQ, by email or on-the-air prior to attempting to use this node to obtain codes for specific questions and to make sure that proper protocol is followed. Please DO NOT just key up and start issuing DTMF codes, connecting to reflectors, etc., without guidance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.32,-1.6,88.5,ND0Q,"Walsenburg, Deer Peak",CO,OPEN,,,117.8,S,,08,245,38.04109955,-105.18499756,224.32,222.72,88.5,,Custer,On-Air,Pueblo Ham Club,CCARC,2016-07-14,,,,,,11,PHC repeaters,DM78JA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.175,-5,88.5,W0PHC,Pueblo,CO,OPEN,,,117.8,S,,08,197,38.04109955,-105.18499756,447.175,442.175,88.5,,Pueblo,On-Air,Pueblo Amateur Radio Club,CCARC,2019-12-10,,,,,Wide area: Southeast Colorado.,11,http://www.puebloradio.org/,DM78JA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,100,K0JSC,"Pueblo, Cedarwood",CO,OPEN,EIA,,120.87,SSE,ON - IDLE,08,5369,38.0340004,-104.48899841,449.975,444.975,100,100,Pueblo,On-Air,K0JSC,CCARC,2017-03-11,,,,7301,I-25 from Walsenburg to Wyoming and US-50 from La junta to Monarch Pass Repeater Coverage Map,2,K0JSC dot Com,DM78SA18,363976,28368,,,,,,,Can be linked to various local repeater systems via the remote base. Echolink/IRLP connects restricted. Email me to be added to the authorized list.,,"Linkable to 146.79000 (W0PHC) at Pueblo, Baculite Mesa, CO . Linkable to 146.88000 (W0PHC) at Pueblo, 12 Mile Hill, CO . Linkable to 145.49000 (WD0EKR) at Canon City, Fremont Peak, CO . Linkable to 145.13000 (KB0VJJ) at Colorado Springs, Cheyenne Mountain, CO . Linkable to 145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO . Linkable to 145.46000 (WB0WDF) at Cripple Creek, CO . Full-time to the The Fun Machine System . 146.43000 simplex. 146.44500 simplex.",APRS Net: Sun at 19:00. Region 5 District 2 ARES Net: Sun at 19:30. Statewide ARES Net: Sun at 20:00. Region 5 District 1 ARES Net: Mon at 19:00. RGARC Net: Wed at 19:00.,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.3,0.6,107.2,K0VQ,"Glenwood Springs, Three Mile Ridge",CO,OPEN,E,,124.86,W,Node Offline,08,131,39.55059814,-107.3239975,147.3,147.9,107.2,,Garfield,On-Air,Roaring Fork Amateur Repeater Cooperative,CCARC,2012-11-10,,,,,"Wide area: Glenwood Springs, Glenwood Canyon, South Canyon, Carbondale and surrounding areas.",8,,,266359,,,,,,,,Single beep courtesy tone when linked and none when unlinked.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.02,-1.6,,KI0G,Glenwood Springs,CO,CLOSED,,,124.91,W,,08,8181,39.55049896,-107.32499695,224.02,222.42,,,Garfield,,SCARC,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,,KI0G,Glenwood Springs,CO,CLOSED,,,124.91,W,,08,8192,39.55049896,-107.32499695,447.6,442.6,,,Garfield,,Ski Country ARC (SCARC),CCARC,2012-11-12,,,,,40,50,,,,,,,,,,,Link Hub for 146.880.,,"Full-time to 146.88000 (KI0G) at Glenwood Springs, Sunlight Peak, CO .",,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.85,-5,131.8,WA4HND,"Glenwood Springs, Lookout Mountain",CO,OPEN,,,124.91,W,,08,13637,39.55049896,-107.32499695,449.85,444.85,131.8,131.8,Garfield,On-Air,,CCARC,2018-01-15,,,,,Glenwood Springs,e-power Linked to GMRA Open System,http://GMRA.org,,,,,,,,,Grand Mesa Repeater Assoc,RACES net Wed 1930 Hrs Local,,Full-time to the GMRA Open System .,Colorado State RACES Wed 1930 local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.165,0.6,114.8,KC7SNO,Albin,WY,OPEN,,,125.08,NNE,,56,28,41.4178009,-104.09799957,147.165,147.765,114.8,,Laramie,On-Air,Shy-Wy Amateur Radio Club,WRCG,2017-01-04,,,,,,E-power.,,,,,,,,,,,,,"Full-time to 147.10500 (KC7SNO) at Cheyenne, North Park, WY . Full-time to 146.77500 (KC7SNO) at Cheyenne, Denver Hill, WY .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,179.9,K0ELK,"Carbondale, Four Mile Ridge",CO,OPEN,IA,,126.03,W,,08,35,39.40000153,-107.31500244,449.725,444.725,179.9,,Garfield,On-Air,Roaring Fork Amateur Repeater Cooperative (RFARC),CCARC,2012-11-10,,,,3722,Wide area.,EchoLink.,,,,28434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,107.2,K0SNO,"Carbondale, Four Mile Ridge",CO,OPEN,,,126.03,W,,08,259,39.40000153,-107.31500244,147.39,147.99,107.2,,Garfield,On-Air,Roaring Fork Amateur Repeater Cooperative,,2016-07-14,,,,,"Rifle, Carbondale, El Jebel, Glenwood Springs, Basalt and Aspen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,88.5,KB0VJJ,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,129.09,W,,08,129,39.42639923,-107.37999725,146.85,146.25,88.5,123,Garfield,On-Air,Colorado Connection,CCARC,2016-05-23,,,,,"Wide area: Throughout the Roaring Fork Valley, Glenwood Canyon, East and West on I-70, and the Flattops Wilderness north of Glenwood.",70,,DM69HK,,,,,,,,,Part of the Colorado Connection System of Repeaters,,,Daily 7:30PM Local Time Central Colorado Traffic Net Thursdays 8:00PM Colorado Connection Net All Welcome Sundays 8:00PM Statewide ARES net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,107.2,KI0G,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,129.09,W,,08,130,39.42639923,-107.37999725,146.88,146.28,107.2,,Garfield,On-Air,Ski Country ARC,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,"Full-time to 447.60000 (KI0G) at Glenwood Springs, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.1,-5,107.2,KI0G,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,129.09,W,,08,132,39.42639923,-107.37999725,447.1,442.1,107.2,,Garfield,On-Air,Ski Country ARC,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.6,-5,107.2,N0XLI,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,129.09,W,,08,255,39.42639923,-107.37999725,449.6,444.6,107.2,,Garfield,On-Air,,CCARC,2018-01-15,,,,,Wide area.,e-power Linked to GMRA open system,http://www.gmra.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.895,-0.6,103.5,KE0AE,Stratton,CO,OPEN,E,,130.64,SE,Node Offline,08,122,39.30329895,-102.60500336,146.895,146.295,103.5,,Kit Carson,On-Air,Big Sandy ARC,CCARC,2018-04-01,,,,,,,,DM89QH,830619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.95,-5,,K5GF,Gunnison,CO,OPEN,,,132.48,SW,,08,161,38.54579926,-106.92500305,449.95,444.95,,,Gunnison,,K5GF,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.12,0.6,,W0VTL,Gunnison,CO,OPEN,,,132.48,SW,,08,160,38.54579926,-106.92500305,147.12,147.72,,,Gunnison,On-Air,W0VTL,CCARC,2014-09-01,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,CC 88.5,W0PHC,"Walsenburg, Badito Cone",CO,OPEN,,D,135.94,S,,08,18345,37.77199936,-105.02200317,447.6,442.6,88.5,88.5,Huerfano,On-Air,Pueblo Amateur Radio Club,CCARC,2019-12-12,,,,,,,http://www.puebloradio.org/,DM77LS,,,,Yes; analog capable.,6.25,,,,Repeater off line due to road closure for the winter. (note entered 12/2019),,,,yes,0,,c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,,,,,,
147,-0.6,103.5,N0NEB,Harrisburg,NE,OPEN,,,137.22,NNE,,31,58,41.49000168,-103.75499725,147,146.4,103.5,,Banner,On-Air,Tri-City Radio Amateur Club,,2017-09-07,,,,,,,,DN81CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,88.5,W0PHC,"Walsenburg, N Rattlesnake Butte",CO,OPEN,,,138.95,SSE,,08,247,37.77190018,-104.45600128,146.73,146.13,88.5,,Huerfano,On-Air,Pueblo Amateur Radio Club,CCARC,2019-12-10,,,,,"Wide area: Pueblo, Huerfano, Otero, and Las Animas Counties.",6,Pueblo Ham Club,DM77SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,,KC0ITF,"La Junta, North La Junta",CO,PRIVATE,W,Y,143.62,SSE,,08,167,37.99950027,-103.52899933,147.36,147.96,,123,Otero,On-Air,,,2018-09-30,,,,,La Junta: U.S. Route 50 CO State Hwy 10 CO State Hwy 109 CO State Hwy 194 U.S. Route 350,E-power,,DM87FX,,,,Yes; analog capable.,,yes,Open ↑ / Open ↓,KC0ITF,Digital Wires-X,11360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.265,-0.6,107.2,WD0HAM,Craig,CO,OPEN,,,145.29,WNW,,08,3740,40.51520157,-107.54599762,145.265,144.665,107.2,,Moffat,,NW Colorado ARC,CCARC,2012-11-12,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,103.5,KC0VJD,Firstview,CO,OPEN,W,Y,145.99,SE,,08,17703,38.79579926,-102.54799652,447.6,442.6,,,Cheyenne,On-Air,Delbert Noakes (KC0VJD),CCARC,2019-04-24,,,,,"US-40, US-287, US-385, CO-94, CO-96 Kit Carson, Cheyenne Wells, Firstview, Eads, Aroya, Sheridan Lake","APRS Digireater &amp; iGate, Weather Station",,DM88RT,,,,,,yes,Open ↑ / Open ↓,,,35710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,107.2,N0SWE,Rifle,CO,OPEN,E,,149.22,W,Node Offline,08,200,39.47449875,-107.77200317,146.76,146.16,107.2,,Garfield,On-Air,"N0SWE, Roaring Fork Amateur Repeater Cooperative",CCARC,2015-06-03,,,,,"New Castle, Silt, Rifle and Rulison and areas around Parachute.",E-power.,,DM69cl,243117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,77,N0KM,Center,CO,OPEN,A,,149.9,SSW,,08,14200,37.75310135,-106.10900116,146.64,146.04,77,77,Rio Grande,On-Air,,CCARC,2020-04-29,,,,,Low level local coverage,,,,,428602,,Yes; analog capable.,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,
447.1,-5,77,N0KM,Center,CO,OPEN,,,150.22,SSW,,08,16645,37.75,-106.11499786,447.1,442.1,77,,Rio Grande,On-Air,,CCARC,2020-04-29,,,,,Local 10 mi radius.,,,,,,,Yes; analog capable.,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,
147.33,0.6,107.2,KI0MR,Paonia,CO,OPEN,,,151.57,WSW,,08,8179,38.86830139,-107.59200287,147.33,147.93,107.2,,Delta,On-Air,North Fork Repeater Assoc.,CCARC,2016-05-16,,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.125,5,114.8,WB7GR,"Scottsbluff, Stage Hill",NE,OPEN,,,151.9,NNE,,31,110,41.70100021,-103.68099976,444.125,449.125,114.8,114.8,Scotts Bluff,On-Air,SBCEMA,,2018-12-02,,,,,Wide area,Linked to Albin (147.165) and Cheyenne (146.775),,DN81DQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.955,-0.6,,N0JUN,Holyoke,CO,OPEN,,,153.48,E,,08,163,40.58440018,-102.30200195,146.955,146.355,,,Phillips,,PCARC,CCARC,2012-11-10,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,100,N7GCR,"Rawlins, Elk Mountain",WY,OPEN,,,153.64,NNW,,56,29,41.63330078,-106.52600098,147.24,147.84,100,,Carbon,On-Air,CCARS,WRCG,2017-01-04,,,,,Wide area.,,,DN61RP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.355,-0.6,100,N0JPX,La Veta,CO,OPEN,I,,154.38,S,,08,168,37.50500107,-105.00700378,145.355,144.755,100,,Huerfano,On-Air,N0JPX,CCARC,2019-03-17,,,,3974,,"E-power, linked.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,,WA7SNU,Wheatland,WY,OPEN,,,159.99,N,,56,47,42.0544014,-104.95200348,146.88,146.28,,,Platte,On-Air,GPARA,,2019-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,94.8,K0SLV,Monte Vista,CO,OPEN,,,161.11,SSW,,08,18580,37.58418274,-106.13030243,449.625,444.625,94.8,,Rio Grande,On-Air,S.A.R.A.,,2020-03-11,,,,,,Emergency Power,http://K0SLV.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.5,-5,107.2,KB0SW,Collbran,CO,OPEN,,,162.12,WSW,,08,36,39.24060059,-107.96099854,449.5,444.5,107.2,,Mesa,On-Air,Grand Mesa Repeater Association (GMRA),CCARC,2016-07-01,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,123,,Scottsbluff,NE,OPEN,,,162.47,NNE,,31,18469,41.86660004,-103.66699982,147.375,147.975,123,,Scotts Bluff,On-Air,,,2020-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.825,5,100,W0KAV,Scottsbluff,NE,OPEN,,,163.81,NNE,,31,111,41.88710022,-103.66400146,444.825,449.825,100,,Scotts Bluff,On-Air,W0KAV/KW0R,,2020-01-05,,,,,,"Autopatch, e-power.",,DN81EV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
