Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update,Features,On-air,Coverage,Grid,Links,Nets,Downlink Tone,Affiliate,Notes,Web links,Feed,D-STAR Enabled,Node,Sources,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Talkgroups,TAC 310,TAC 311,Colorado,Colorado Chat,IRLP,EchoLink,Rocky Mountain Wide,Southern Colorado,YSF Digital Enabled,DG-ID,P-25 Digital Enabled,NAC,Default Reflector,Eastern Colorado,Bandwidth,AllStar,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Central Regional,Devilshead Local,Mixed-Mode,Location Photo,Commands,WIRES-X,Local Network,Talkgroup Network,Northern Colorado Regional,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide,North America,English,Local/Cluster,N. Colorado,DCI Bridge,Mountain Reg USA,Worldwide English,REACT,CO-Park County,Wyoming,WyLOCAL
145.16,-0.6,88.5,KB0VJJ,"Walden, Peterson Ridge",CO,OPEN,,,150.38,NNW,,08,244,40.6493988,-106.38200378,145.16,144.56,88.5,Jackson,On-Air,Colorado Connection,CCARC,2017-01-06,8,,"North Park, along with portions of I-80 from Laramie, Wyoming, to Rock Springs, Wyoming.",,Full-time to the Colorado Connection System .,Central Colorado Traffic Net: Daily at 19:30. Colorado Connection Net (all welcome): Thu at 20:00. Statewide ARES: Sun at 20:00.,123,,Part of the Colorado Connection system of repeaters.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.295,-0.6,100,WA0JTB,"Sterling, CO",CO,OPEN,,,150.6,NE,,08,238,40.62559891,-103.20700073,145.295,144.695,100,Logan,On-Air,NECARA,CCARC,2020-01-17,"Autopatch, e-power.",,Wide area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.22,0.6,100,NM5ML,"Tres Piedras, San Antonio Mountain",NM,OPEN,,,151.24,SSW,,35,175,36.85969925,-106.01799774,147.22,147.82,100,Rio Arriba,On-Air,New Mexico Mega Link Assoc,NMFCC,2017-01-23,10,,Wide area.,DM66XU,Full-time to the Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,67,KF5PFO,"Tres Piedras, San Antonio Mountain",NM,OPEN,,,151.28,SSW,,35,19,36.8594017,-106.01899719,146.76,146.16,67,Rio Arriba,On-Air,Taos ARC,,2016-04-30,11,,"Most of Taos County, eastern Rio Arriba County and the San Luis Valley in Southern Colorado.",DM66XU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,131.8,N7JJY,"Cheyenne, Chalk Bluffs",WY,OPEN,,Y,151.58,N,,56,34,41.02740097,-104.78399658,449.3,444.3,,Laramie,On-Air,WU7G,WRCG,2019-06-02,,,"Laramie county wy, Northern Weld and Larimer County, CO",DN71OA,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.39,-0.6,100,KF5PFO,"Red River, Molycorp",NM,OPEN,,,152.7,SSW,,35,137,36.69300079,-105.51399994,145.39,144.79,100,Taos,On-Air,Taos ARC,NMFCC,2017-09-01,"E-power, linked.",,Wide area.,DM76FQ,,,,,,Taos Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,N5BOP,Des Moines,NM,OPEN,,,153.03,SSE,,35,73,36.76110077,-103.83399963,146.85,146.25,100,Union,Off-Air,Sierra Grande RC,NMFCC,2015-08-13,E-power.,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.8,5,77,N5BOP,Des Moines,NM,OPEN,,,153.03,SSE,,35,74,36.76110077,-103.83399963,444.8,449.8,77,Union,Off-Air,Sierra Grande Repeater Club,NMFCC,2015-08-13,E-power.,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.175,0.6,141.3,NM5EM,"Des Moines, Sierra Grande",NM,OPEN,,,153.03,SSE,,35,15638,36.76110077,-103.83399963,147.175,147.775,141.3,Union,On-Air,NMEMA ARC,NMFCC,2017-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9375,-5,CC,K7PFJ,"Cheyenne, South",WY,OPEN,,D,153.85,N,,56,15672,41.06000137,-104.87999725,449.9375,444.9375,,Laramie,Off-Air,,WRCG,2020-02-04,,,,DN71NB,Full-time to the Rocky Mountain Ham System .,,,,,https://www.rmham.org/wordpress/,,,,,yes,7,315603,RMHR c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Northern Colorado Regional 2 721 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,1,,,,,,,,,,,,,,,,,,,,RMHAM,,2,,,,,,,,,,,,,,,,,
147.09,0.6,118.8,KZ0DEM,Springfield,CO,OPEN,,,155.22,SE,,08,8174,37.40829849,-102.61399841,147.09,147.69,118.8,Baca,,BCDEARC,CCARC,2012-11-12,,Unknown,,,,,118.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.33,0.6,118.8,KZ0DEM,Springfield,CO,OPEN,EI,,155.22,SE,Node Offline,08,6093,37.40829849,-102.61399841,147.33,147.93,118.8,Baca,Off-Air,Baca County Amateur Emergency Management,CCARC,2018-03-12,,,,,,,118.8,,,KZ0DEM Repeaters,,,,,,,,,,,,,,,7142,97142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.2,-5,118.8,KZ0DEM,Springfield,CO,OPEN,EI,,155.22,SE,Node Offline,08,4588,37.40829849,-102.61399841,449.2,444.2,118.8,Baca,On-Air,Baca County Div of Emerg Mgt Communications,,2011-08-21,,,provides coverage to central Baca County,,,,118.8,,,,,,,,,,,,,,,,,,7142,97142,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,
444.35,5,100,NM5ML,"Eagle Nest, Iron Mountain",NM,OPEN,,,156.13,S,,35,77,36.59999847,-105.25,444.35,449.35,100,Colfax,On-Air,,NMFCC,2018-01-07,,,,DM76JO,Full-time to the Mega-Link System .,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.21,0.6,107.2,KD0H,Steamboat Springs,CO,OPEN,,,156.35,NW,,08,237,40.48500061,-106.83100128,147.21,147.81,107.2,Routt,On-Air,SSARC,CCARC,2014-09-27,"Linked, WX.",,,,,,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.165,0.6,88.5,KB0VJJ,Steamboat Springs,CO,OPEN,,,156.39,NW,,08,15579,40.48500061,-106.83200073,147.165,147.765,88.5,Routt,On-Air,Colorado Connection,,2017-01-06,,,,,Full-time to the Colorado Connection System .,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,123,KB0VJJ,Steamboat Springs,CO,OPEN,,,156.39,NW,,08,9770,40.48500061,-106.83200073,449.625,444.625,123,Routt,On-Air,"Colorado Connection Repeaters, Inc.",,2019-05-11,Statewide Linked System,,Local Steamboat Area,,,Central Colorado Traffic Net: Daily at 19:30. Colorado Connection Net: Thu at 20:00 (All welcome). Statewide ARES Net: Sundays at 20:00.,123,,,http://colcon.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.65,-5,,KB0YNA,"Montrose, Waterdog Peak",CO,OPEN,,,157.09,W,,08,15213,38.38750076,-107.6740036,448.65,443.65,,Montrose,On-Air,KB0YNA,,2016-10-11,,,Wide area.,,"Full-time to 447.65000 (KB0YNA) at Gunnison, W Mountain or Tenderfoot Mountain, CO .",,151.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.2,-5,107.2,WA4HND,"Montrose, Waterdog Peak",CO,OPEN,I,,157.09,W,,08,69,38.38750076,-107.6740036,447.2,442.2,107.2,Montrose,On-Air,,CCARC,2018-01-15,9,,Delta/Montrose,,Full-time to the GMRA Open System .,RACES Net Wed at 1930 Hrs.,107.2,Grand Mesa Repeater Assoc,Closed IRLP out - Ask for a control op,GMRA Repeaters,,,,,,,,,,,,,,,3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.04,0.6,141.3,NM5EM,"Eagle Nest, Touch Me Not",NM,OPEN,,,157.23,S,,35,15635,36.57799911,-105.19799805,147.04,147.64,141.3,Colfax,On-Air,NMEMA ARC,NMFCC,2017-01-24,,,,DM76JN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.775,-0.6,114.8,KC7SNO,"Cheyenne, Denver Hill",WY,OPEN,,,158.23,N,,56,27,41.12390137,-104.81900024,146.775,146.175,114.8,Laramie,On-Air,Shy-Wy Amateur Radio Club,WRCG,2017-01-04,"E-power, WX.",,,,"Full-time to 147.16500 (KC7SNO) at Albin, WY .",Weather Net: Daily at 06:45. Shy-WY ARC: Sun at 07:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.14,0.6,67,NM5ML,"Taos, Ski Valley",NM,OPEN,,,158.23,SSW,,35,11288,36.59780121,-105.44499969,147.14,147.74,67,Taos,On-Air,,,2017-07-25,11,,,,Full-time to the Mega-Link System .,,,TaosARC,,http://www.taosarc.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.235,-0.6,131.8,KB7SWR,Cheyenne,WY,OPEN,,,159.35,N,,56,19,41.13999939,-104.81999969,145.235,144.635,131.8,Laramie,On-Air,N7GT,WRCG,2019-10-23,,,Local: Cheyenne.,,"Full-time to 448.15000 (KB7SWR) at Cheyenne, WY .",,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,91.5,KC7SNO,"Cheyenne, North Park",WY,OPEN,,,159.35,N,,56,26,41.13999939,-104.81999969,147.105,147.705,91.5,Laramie,On-Air,ShyWyArc,WRCG,2019-02-15,,,,DN71,,,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,100,N7JJY,Cheyenne,WY,OPEN,,,159.35,N,,56,15518,41.13999939,-104.81999969,449.9,444.9,100,Laramie,On-Air,N7JJY,,2017-01-04,,,From 5 miles to 25 miles,,,,100,,To be used as a portable repeater for ARES/RACES or as needed for specific needs of the Amateur Community in Laramie County or other areas as needed. Repeater will be on when needed otherwise offline.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,CC,WY7EOC,Cheyenne,WY,OPEN,,D,159.35,N,,56,10803,41.13999939,-104.81999969,449.975,444.975,,Laramie,On-Air,WY7EOC,WRCG,2020-02-27,,,,,,,,Laramie County Emergency Management/WY7EOC,See the website for TG/TS/CC programming info and link status/info,,,,,,yes,11,315601,WyDMR c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wyoming DMR Project,,,,,,,,,,,,,,,,,,,
448.95,-5,CC,KC7DHF,"Cheyenne, Old airport control tower",WY,OPEN,,D,160.24,N,"Cheyenne DMR Repeater. Please use ONLY TG 315615(Cheyenne Local), TG 31563 (Wy Svr Wx), and TG 31562 (Wyoming TAC 2) on Time Slot 2 (TS2). TG 3156 (Wyoming), TG 31560 (SE Wyoming ) and TG 31561 (Wyoming TAC 1) are on TS1. ALL OTHER TG connections will be directed to Time Slot 1 (TS1). Example of ALL OTHERS is any calls that are to a TG outside of Wyoming. Under special situations such as emergencies or special events TS2 may be used for TGs outside of Wyoming but those will be after repeater Admin approval.",56,8991,41.15299988,-104.81800079,448.95,443.95,,Laramie,On-Air,,WRCG,2019-12-12,,,Local,DN71OD,,,,,Brandmiester DMR only no analog.,,,,,,yes,15,315615,Brandmeister c Record retrieved from radioid.net,BrandMeister,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandmeister,,,,,,,,,,,,,,,,,,,
145.21,-0.6,110.9,N5GDR,Maxwell,NM,OPEN,A,,160.65,S,,35,16113,36.50999832,-104.91000366,145.21,144.61,110.9,Colfax,On-Air,"Gary Reynolds N5GDR, Dale Finley KB5NFT",,2020-01-25,,,,,,,110.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.975,5,123,N5TSV,"Taos, Wheeler Peak",NM,OPEN,,,160.68,SSW,,35,183,36.55670166,-105.41600037,444.975,449.975,123,Taos,On-Air,N5TSV,NMFCC,2017-02-13,,,,DM76HN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,100,KB7SWR,Cheyenne,WY,OPEN,,,161.6,N,,56,20,41.15250015,-105.22100067,448.15,443.15,100,Laramie,Off-Air,KB7SWR,WRCG,2017-01-04,,,,DN71JD,"Full-time to 145.23500 (KB7SWR) at Cheyenne, WY .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,67,KF5PFO,"Tres Piedras, San Antonio Mountain",NM,OPEN,,,163.57,SSW,,35,174,36.64690018,-105.96700287,146.76,146.16,67,Taos,On-Air,Taos ARC,,2016-08-20,11,,"Wide area: Most of Taos County, Eastern Rio Arriba County and the San Luis Valley in Southern Colorado.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,141.3,NM5EM,"Tres Piedras, San Antonio Mtn.",NM,OPEN,,,163.57,SSW,,35,15616,36.64699936,-105.96700287,145.175,144.575,141.3,Taos,Off-Air,NMEMA ARC,NMFCC,2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7625,-5,CC,KZ0DEM,Vilas,CO,OPEN,,D,163.78,SE,,08,17522,37.37469864,-102.4469986,446.7625,441.7625,,Baca,,Southeast Colorado REACT,,2019-11-27,,Unknown,Baca County,,,,,,TS1​ 310815 - Fun Machine Link - Static,http://www.secahr.com/southeast-colorado-react.html,,,,,yes,7,310841,RMHAM c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Local/Cluster 2 2 Full-Time Central Regional 2 720 Full-Time Colorado 2 3108 Full-Time REACT 2 3740 Full-Time CO-Park County 2 31081 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,2,2,,
147.08,0.6,162.2,W5SF,"Chama, Overlook Mtn",NM,OPEN,,,163.94,SW,,35,15079,36.90999985,-106.58000183,147.08,147.68,162.2,Rio Arriba,On-Air,SFARC,NMFCC,2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,127.3,KB5ITS,"Ouray, Engineer Mountain",CO,OPEN,,,164.13,WSW,,08,16604,38.02280045,-107.67099762,147.27,147.87,127.3,Ouray,On-Air,,CCARC,2018-01-15,,,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,107.2,N0SWE,Rifle,CO,OPEN,E,,164.19,WNW,Node Offline,08,200,39.47449875,-107.77200317,146.76,146.16,107.2,Garfield,Off-Air,"N0SWE, Roaring Fork Amateur Repeater Cooperative",CCARC,2015-06-03,E-power.,,"New Castle, Silt, Rifle and Rulison and areas around Parachute.",DM69cl,,,,,,,,,,,,,,,,,,,,,,243117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.825,-5,100,KB5ITS,"Montrose, Raspberry",CO,OPEN,,,165.8,W,,08,18465,38.41740036,-107.84600067,448.825,443.825,100,Montrose,On-Air,San Juan Connection,,2020-01-17,,,"Nucla, Uncompahgre Plateau, coverage into Montrose and ?West End?",,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,88.5,WB5NJU,Kenton,NM,OPEN,,,166.34,SE,,35,18214,36.90100098,-103.00299835,147.39,147.99,88.5,Union,On-Air,,,2019-10-30,,,,,,,,,Repeater on the New Mexico - Oklahoma border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,-0.6,107.2,KC0UUX,Montrose,CO,OPEN,,,166.66,W,,08,12442,38.47829819,-107.87599945,146.91,146.31,107.2,Montrose,On-Air,,CCARC,2014-12-13,E-Power,,,,,,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,107.2,KD5OPD,Montrose,CO,OPEN,,,166.66,W,,08,7953,38.47829819,-107.87599945,146.79,146.19,107.2,Montrose,On-Air,KC0UXX,CCARC,2012-09-06,E-power.,,,,,,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.8,-5,CC,AD0RM,"Ridgway, On top of Log Hill",CO,OPEN,,D,166.77,WSW,Static Talkgroups: 91 - Worldwide English - Slot 1,08,17998,38.18000031,-107.79000092,447.8,442.8,,Ouray,On-Air,AD0RM,,2019-11-27,,,Montrose to Ouray,DM68CE,,,,,,,,,,,yes,1,311075,BrandMeister c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.195,0.6,107.2,KC0QXX,"Cedaredge, Cedar Mesa",CO,OPEN,,,167.1,W,,08,3745,38.90159988,-107.9260025,147.195,147.795,107.2,Delta,,,,2018-04-04,,Unknown,Local.,,,,,Colorado District 25 ARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,W0ALC,Cedaredge,CO,OPEN,,,167.1,W,,08,3749,38.90159988,-107.9260025,147.36,147.96,100,Delta,On-Air,W0ALC,CCARC,2019-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,100,W0ALC,Cedaredge,CO,OPEN,,,167.1,W,,08,3760,38.90159988,-107.9260025,449.825,444.825,100,Delta,,W0ALC,CCARC,2018-04-04,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.175,5,156.7,K0WPM,Tribune,KS,OPEN,,,167.45,ESE,,20,15098,38.46969986,-101.75299835,442.175,447.175,156.7,Greeley,On-Air,WKARC,,2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.015,0.6,146.2,N7UW,"Laramie, Jelm Mountain",WY,OPEN,E,Y,167.94,NNW,Node Offline,56,15436,41.09719849,-105.97699738,147.015,147.615,146.2,Albany,On-Air,"Albany County ARES/RACES, University Amateur Radio",,2017-02-24,,,Albany County,,,,,,,http://www.uwyo.edu/uarc/,,,,,,,,,,,,,,,,82070,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,123,N0JSP,"Pagosa Springs, Oakbrush Hill",CO,OPEN,,,168.06,SW,,08,188,37.19300079,-107.09999847,146.61,146.01,123,Archuleta,On-Air,,CCARC,2018-01-15,,,,DM67KE,,,,,,http://durangoarc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.355,-0.6,88.5,KB0VJJ,"Grand Junction, Grand Mesa",CO,OPEN,,,168.15,W,,08,149,39.06669998,-107.93599701,145.355,144.755,88.5,Mesa,On-Air,Colorado Connection,CCARC,2017-01-06,E-power.,,"Rifle to the east, several miles east of Green River, Utah to the west.",,Full-time to the Colorado Connection System .,Central Colorado Traffic Net: Daily at 19:30. Colorado Connection Net (all welcome): Thu at 20:00. Statewide ARES: Sun at 20:00.,123,,Colorado Connection system of repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.65,-5,151.4,KB0YNA,"Grand Junction, Grand Mesa",CO,OPEN,I,,168.2,W,,08,8763,39.0666008,-107.93699646,449.65,444.65,151.4,Mesa,On-Air,Keri Washburn,CCARC,2016-10-28,NWS weather alert system.,,Wide area coverage,,"Full-time to 447.65000 (KB0YNA) at Gunnison, W Mountain or Tenderfoot Mountain, CO .",,151.4,,,,,,,,,,,,,,,,,,8162,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,156.7,KB5ITS,"Silverton, Kendall Mountain",CO,OPEN,,,168.35,WSW,,08,209,37.79330063,-107.6289978,147.375,147.975,156.7,San Juan,On-Air,,CCARC,2018-01-15,13,,Wide area.,DM67ET,"Part-time to 146.67000 (K0EP) at Durango, Eagle Pass, CO .",,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.525,-5,127.3,KB5ITS,Silverton,CO,OPEN,,,169.51,WSW,,08,210,37.81190109,-107.66400146,447.525,442.525,127.3,San Juan,On-Air,KB5ITS,CCARC,2014-06-30,E-power.,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,127.3,KB5ITS,"Silverton, Buffalo Boy",CO,OPEN,,,169.56,WSW,,08,16605,37.81190109,-107.66500092,145.325,144.725,127.3,San Juan,On-Air,,CCARC,2018-01-15,Solar powered,,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,5,67,KB5ITS,"Silverton, Hazelton",CO,OPEN,,,169.56,WSW,,08,16624,37.81190109,-107.66500092,444,449,67,San Juan,On-Air,,,2018-08-03,,,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.35,-5,107.2,,"Cedaredge, Grand Mesa",CO,OPEN,,,169.82,W,,08,3755,38.99440002,-107.97299957,447.35,442.35,107.2,Delta,,Grand Mesa Repeater Assoc (GMRA),CCARC,2012-11-10,,Unknown,,,,,,,,GMRA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.5,-5,107.2,KB0SW,Collbran,CO,OPEN,,,170.84,W,,08,36,39.24060059,-107.96099854,449.5,444.5,107.2,Mesa,Off-Air,Grand Mesa Repeater Association (GMRA),CCARC,2016-07-01,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.225,-5,CC,WY7EOC,"Laramie, Pilot Hill",WY,CLOSED,,D,171.18,N,,56,60,41.26660156,-105.43299866,447.225,442.225,,Albany,On-Air,Laramie County EM,WRCG,2019-12-12,,,Wide area.,DN71GG,,,,Wyoming DMR Project,,,,,,,yes,11,315608,WyDMR c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Wyoming 1 3156 Full-Time WyLOCAL 2 100 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,,,,,,,,,,,,,,,,,,,,Wyoming DMR Project,Wyoming DMR Project,,,,,,,,,,,,,,,,,1,2
444,5,141.3,K0ECT,Syracuse,KS,OPEN,,,171.6,SE,,20,4086,38.17499924,-101.76100159,444,449,141.3,Hamilton,On-Air,SKECT,Kansas Repeater Council,2018-07-12,E-power.,,,DM98CE,Full-time to the SKECT System .,,141.3,,,http://skect.org/default.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.34,0.6,100,N5LEM,"Angel Fire, Agua Fria Peak",NM,OPEN,,,172.26,S,,35,41,36.36000061,-105.20999908,147.34,147.94,100,Colfax,On-Air,Taos ARC,NMFCC,2017-08-27,E-power.,,Wide area.,DM76JI,,,,,,Taos Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.6,5,146.2,WA0VJR,Wallace,KS,OPEN,I,,173.67,ESE,,20,3559,38.91389847,-101.59400177,444.6,449.6,146.2,Wallace,On-Air,WA0VJR,,2019-03-27,,,US-40 Repeater Coverage Map,DM98EV,,,,,Dial 9335 to access K-Link,,,,,,,,,,,,,,,,3148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.03,-1,,K7UWR,"Laramie, Pilot Hill",WY,OPEN,,,174.33,N,,56,4,41.30979919,-105.45500183,53.03,52.03,,Albany,Off-Air,K7UWR,,2017-01-04,8,,I-80 from west of Laramie to east of Cheyenne for 25 watt mobiles with 1/4 wave antenna.,DN71GH,,,,,,http://www.r-vcr.com/k7uwr/repeater.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,114.8,KC7SNO,"Laramie, Beacon Hill",WY,OPEN,,,175.96,NNW,,56,9,41.31140137,-105.59100342,146.82,146.22,114.8,Albany,On-Air,Shy-Wy Amateur Radio Club,WRCG,2019-06-13,,,Wide area.,,,Shy-WY ARC: Thu at 19:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,,N7UW,"Laramie, University",WY,OPEN,,Y,176.08,NNW,,56,76,41.31480026,-105.58200073,146.61,146.01,,Albany,On-Air,University ARC,WRCG,2017-01-04,,,Laramie Valley 30 mi radius.,DN71FH,,,,,,http://www.uwyo.edu/uarc,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,
