Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,D-STAR Enabled,Node,Sources,DMR Enabled,Color Code,Wide Network,County,On-air,Coverage,Sponsor,Affiliate,Nets,Web links,Last update,Uplink Tone,Op Status,Features,Notes,Coordination,Downlink Tone,YSF Digital Enabled,DG-ID,Mixed-Mode,IRLP,EchoLink,AllStar,Commands,P-25 Digital Enabled,NAC,Default Reflector,Links,WIRES-X,Local Network,Grid,Feed,Talkgroups,Southern Colorado,Devilshead Local,Talkgroup Network,Rocky Mountain Wide,Central Regional,Northern Colorado Regional,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Bandwidth,Eastern Colorado,TAC 310,TAC 311,Colorado,Colorado Chat,Worldwide,North America,English,Local/Cluster,N. Colorado,Worldwide English,DCI Bridge,Mountain Reg USA,Location Photo,Wyoming,WyLOCAL,Europe,Southwest USA
145.325,-0.6,100,KD0MRC,"Maysville, CO",CO,OPEN,,,104.5,SW,,08,16739,38.5063,-106.345,145.325,144.725,,,,,,,Chaffee,,wide area,Chaffee Lake Amateur Repeater Association,,,,2018-01-14,100,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.775,-0.6,114.8,KC7SNO,"Cheyenne, Denver Hill",WY,OPEN,,,104.9,N,,56,27,41.1239,-104.819,146.775,146.175,,,,,,,Laramie,,,Shy-Wy Amateur Radio Club,,"Weather Net: Daily at 06:45. 
Shy-WY ARC: Sun at 07:00.",,2017-01-04,114.8,On-Air,"E-power, WX.",,WRCG,,,,,,,,,,,,"Full-time to  
147.16500 (KC7SNO) at Albin, WY .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.325,-5,100,K0JSC,Westcliffe,CO,OPEN,,,105,SSW,,08,15584,38.1347,-105.466,448.325,443.325,,,,,,,Custer,,,,The Fun Machine,,,2017-01-06,100,On-Air,,,,100,,,,,,,,,,,Full-time to the  The Fun Machine System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,77,KB0TUC,Westcliffe,CO,OPEN,,,105,SSW,,08,7189,38.1347,-105.465,147.06,147.66,,,,,,,Custer,,,http://www.qsl.net/rghc,,,,2012-06-14,77,On-Air,E-power,,CCARC,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,103.5,KB0TUC,Westcliffe,CO,OPEN,,,105,SSW,,08,248,38.1347,-105.465,448.15,443.15,,,,,,,Custer,,,Royal George ARC,,,http://www.qsl.net/rghc,2017-03-11,103.5,On-Air,E-power.,,CCARC,103.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.775,-25,D116,KB0TUC,Westcliffe,CO,OPEN,,,105,SSW,,08,7192,38.1347,-105.465,927.775,902.775,,,,,,,Custer,,,Royal Gorge Amateur Radio Club,,,,2012-06-14,D116,On-Air,,System uses digital PL,CCARC,D116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919.1,-25,88.5,ND0Q,"Westcliffe, Deer Peak",CO,OPEN,,,105,SSW,,08,8218,38.1347,-105.466,919.1,894.1,,,,,,,Pueblo,,Wide area.,Pueblo HC,,,,2016-07-14,88.5,Off-Air,,,CCARC,CSQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.235,-0.6,114.8,KB7SWR,Cheyenne,WY,OPEN,,,106,N,,56,19,41.14,-104.82,145.235,144.635,,,,,,,Laramie,,Local: Cheyenne.,N7GT,,,,2017-01-04,114.8,On-Air,,25,WRCG,,,,,,,,,,,,"Full-time to  
448.15000 (KB7SWR) at Cheyenne, WY .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,91.5,KC7SNO,"Cheyenne, North Park",WY,OPEN,,,106,N,,56,26,41.14,-104.82,147.105,147.705,,,,,,,Laramie,,,ShyWyArc,,,,2019-02-15,91.5,On-Air,,,WRCG,91.5,,,,,,,,,,,,,,DN71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,100,N7JJY,Cheyenne,WY,OPEN,,,106,N,,56,15518,41.14,-104.82,449.9,444.9,,,,,,,Laramie,,From 5 miles to 25 miles,N7JJY,,,,2017-01-04,100,On-Air,,To be used as a portable repeater for ARES/RACES or as needed for specific needs of the Amateur Community in Laramie County or other areas as needed. Repeater will be on when needed otherwise offline.,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.67,-0.6,107.2,K0CL,Snowmass Village,CO,OPEN,,,106.2,WSW,,08,211,39.2131,-106.937,146.67,146.07,,,,,,,Pitkin,,Wide area.,Ski Country ARC,,,,2012-11-10,107.2,On-Air,Linked.,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,100,KB7SWR,Cheyenne,WY,OPEN,,,106.9,N,,56,20,41.1525,-105.221,448.15,443.15,,,,,,,Laramie,,,KB7SWR,,,,2017-01-04,100,Off-Air,,,WRCG,,,,,,,,,,,,"Full-time to  
145.23500 (KB7SWR) at Cheyenne, WY .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.95,-5,CC15,KC7DHF,"Cheyenne, Old airport control tower",WY,OPEN,,D,106.9,N,,56,8991,41.153,-104.818,448.95,443.95,,,,yes,15,,Laramie,,Local,,,,,2019-02-25,,On-Air,,Brandmiester DMR only no analog.,WRCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,,,,,,,,,,,,,,,,,,
447.65,-5,151.4,KB0YNA,"Gunnison, W Mountain or Tenderfoot Mountain",CO,OPEN,,,107.1,SW,,08,15212,38.6125,-106.543,447.65,442.65,,,,,,,Gunnison,,Gunnison valley and along East and west on Highway 50.,KB0YNA,,,,2016-10-28,151.4,On-Air,"Linked to 448.650 in Montrose, Colorado and 449.650 in Grand Junction, Colorado.",,CCARC,151.4,,,,,,,,,,,"Full-time to  
448.65000 (KB0YNA) at Montrose, Waterdog Peak, CO .
 
Full-time to  
449.65000 (KB0YNA) at Grand Junction, Grand Mesa, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,107.2,KC0CVU,"Pueblo, Deer Peak",CO,OPEN,,,109,S,,08,199,38.0411,-105.185,449.625,444.625,,,,,,,Custer,,,,,,CMRG Repeaters,2018-01-15,107.2,On-Air,E-power.,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.32,-1.6,88.5,ND0Q,"Walsenburg, Deer Peak",CO,OPEN,,,109,S,,08,245,38.0411,-105.185,224.32,222.72,,,,,,,Custer,,,Pueblo Ham Club,,,PHC repeaters,2016-07-14,88.5,Off-Air,11,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.175,-5,88.5,ND0Q,"Pueblo, Deer Peak",CO,OPEN,,,109,S,,08,197,38.0411,-105.185,447.175,442.175,,,,,,,Pueblo,,Wide area: Southeast Colorado.,Pueblo HC,,,Pueblo Ham Club,2015-04-15,88.5,Off-Air,11,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.15,-5,136.5,K0VQ,"Carbondale, Missouri Heights",CO,OPEN,E,,111.6,W,Node Offline,08,6009,39.4247,-107.097,447.15,442.15,,,,,,,Garfield,,,,,,,2011-08-01,136.5,On-Air,,"Please contact Tracy, K0VQ, by email or on-the-air prior to attempting to use this node to obtain codes for specific questions and to make sure that proper protocol is followed. Please DO NOT just key up and start issuing DTMF codes, connecting to reflectors, etc., without guidance.",,,,,,,8150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,100,K0JSC,"Pueblo, Cedarwood",CO,OPEN,EIA,,112.8,SSE,ON        - IDLE,08,5369,38.034,-104.489,449.975,444.975,,,,,,,Pueblo,,"I-25 from Walsenburg to Wyoming and US-50 from La junta to Monarch Pass 
 Repeater Coverage Map",K0JSC,,"APRS Net: Sun at 19:00. 
Region 5 District 2 ARES Net: Sun at 19:30. 
Statewide ARES Net: Sun at 20:00. 
Region 5 District 1 ARES Net: Mon at 19:00. 
RGARC Net: Wed at 19:00.",K0JSC dot Com,2017-03-11,100,On-Air,2,Can be linked to various local repeater systems via the remote base. Echolink/IRLP connects restricted. Email me to be added to the authorized list.,CCARC,100,,,,7301,363976,28368,,,,,"Linkable to  
145.49000 (WD0EKR) at Canon City, Fremont Peak, CO .
 
Linkable to  
145.46000 (WB0WDF) at Cripple Creek, CO .
 
Linkable to  
146.79000 (ND0Q) at Pueblo, Baculite Mesa, CO .
 
Linkable to  
145.13000 (KB0VJJ) at Colorado Springs, Cheyenne Mountain, CO .
 
Linkable to  
146.88000 (ND0Q) at Pueblo, Deer Peak, CO .
 
Linkable to  
145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO .
 
Full-time to the  The Fun Machine System . 146.43000 simplex. 146.44500 simplex.",,,DM78SA18,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.165,0.6,88.5,KB0VJJ,Steamboat Springs,CO,OPEN,,,113.3,WNW,,08,15579,40.485,-106.832,147.165,147.765,,,,,,,Routt,,,Colorado Connection,,,,2017-01-06,88.5,On-Air,,,,123,,,,,,,,,,,Full-time to the  Colorado Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,123,KB0VJJ,Steamboat Springs,CO,OPEN,,,113.3,WNW,,08,9770,40.485,-106.832,449.625,444.625,,,,,,,Routt,,Local Steamboat Area,"Colorado Connection Repeaters, Inc.",,"Central Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net: Thu at 20:00 (All welcome). 
Statewide ARES Net: Sundays at 20:00.",http://colcon.org,2019-05-11,123,On-Air,Statewide Linked System,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.21,0.6,107.2,KD0H,Steamboat Springs,CO,OPEN,,,113.3,WNW,,08,237,40.485,-106.831,147.21,147.81,,,,,,,Routt,,,SSARC,,,,2014-09-27,107.2,On-Air,"Linked, WX.",,CCARC,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.015,0.6,146.2,N7UW,"Laramie, Jelm Mountain",WY,OPEN,E,Y,114.3,NNW,Node Offline,56,15436,41.0972,-105.977,147.015,147.615,,,,,,,Albany,,Albany County,"Albany County ARES/RACES, University Amateur Radio",,,http://www.uwyo.edu/uarc/,2017-02-24,146.2,On-Air,,,,,yes,Open ↑ / Open ↓,Yes; analog capable.,,82070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.225,-5,CC11,WY7EOC,"Laramie, Pilot Hill",WY,CLOSED,,D,116.3,N,,56,60,41.2666,-105.433,447.225,442.225,,,,yes,11,,Albany,,Wide area.,Laramie County EM,Wyoming DMR Project,,,2017-01-04,,On-Air,,,WRCG,,,,,,,,,,,,,,,,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Wyoming  1  3156  Full-Time    WyLOCAL  2  100  Full-Time  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,Wyoming DMR Project,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,
145.295,-0.6,,WA0JTB,"Sterling, CO",CO,OPEN,,,118.5,NE,,08,238,40.6256,-103.207,145.295,144.695,,,,,,,Logan,,Wide area,NECARA,,,,2018-07-10,,On-Air,"Autopatch, e-power.",,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.03,-1,,K7UWR,"Laramie, Pilot Hill",WY,OPEN,,,119.5,N,,56,4,41.3098,-105.455,53.03,52.03,,,,,,,Albany,,I-80 from west of Laramie to east of Cheyenne for 25 watt mobiles with 1/4 wave antenna.,K7UWR,,,http://www.r-vcr.com/k7uwr/repeater.htm,2017-01-04,,Off-Air,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,114.8,KC7SNO,"Laramie, Beacon Hill",WY,OPEN,,,121.1,NNW,,56,9,41.3114,-105.591,146.82,146.22,,,,,,,Albany,,Wide area.,Shy-Wy Amateur Radio Club,,Shy-WY ARC: Thu at 19:00.,,2017-01-04,114.8,On-Air,,,WRCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,,N7UW,"Laramie, University",WY,OPEN,,Y,121.3,NNW,,56,76,41.3148,-105.582,146.61,146.01,,,,,,,Albany,,Laramie Valley  30 mi radius.,University ARC,,,http://www.uwyo.edu/uarc,2017-01-04,,On-Air,,,WRCG,,yes,Open ↑ / Open ↓,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.3,0.6,107.2,K0VQ,"Glenwood Springs, Three Mile Ridge",CO,OPEN,E,,122.9,W,Node Offline,08,131,39.5506,-107.324,147.3,147.9,,,,,,,Garfield,,"Wide area: Glenwood Springs, Glenwood Canyon, South Canyon, Carbondale and surrounding areas.",Roaring Fork Amateur Repeater Cooperative,,,,2012-11-10,107.2,Off-Air,8,Single beep courtesy tone when linked and none when unlinked.,CCARC,,,,,,266359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.02,-1.6,,KI0G,Glenwood Springs,CO,CLOSED,,,123,W,,08,8181,39.5505,-107.325,224.02,222.42,,,,,,,Garfield,Unknown,,SCARC,,,,2012-11-12,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,,KI0G,Glenwood Springs,CO,CLOSED,,,123,W,,08,8192,39.5505,-107.325,447.6,442.6,,,,,,,Garfield,Unknown,40,Ski Country ARC (SCARC),,,,2012-11-12,,,50,Link Hub for 146.880.,CCARC,,,,,,,,,,,,"Full-time to  
146.88000 (KI0G) at Glenwood Springs, Sunlight Peak, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.85,-5,131.8,WA4HND,"Glenwood Springs, Lookout Mountain",CO,OPEN,,,123,W,,08,13637,39.5505,-107.325,449.85,444.85,,,,,,,Garfield,,Glenwood Springs,,Grand Mesa Repeater Assoc,Colorado State RACES Wed 1930 local,http://GMRA.org,2018-01-15,131.8,On-Air,e-power Linked to GMRA Open System,RACES net Wed 1930 Hrs Local,CCARC,131.8,,,,,,,,,,,Full-time to the  GMRA Open System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,179.9,K0ELK,"Carbondale, Four Mile Ridge",CO,OPEN,IA,,123.4,W,,08,35,39.4,-107.315,449.725,444.725,,,,,,,Garfield,,Wide area.,Roaring Fork Amateur Repeater Cooperative (RFARC),,,,2012-11-10,179.9,On-Air,EchoLink.,,CCARC,,,,,3722,,28434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,107.2,K0SNO,"Carbondale, Four Mile Ridge",CO,OPEN,,,123.4,W,,08,259,39.4,-107.315,147.39,147.99,,,,,,,Garfield,,"Rifle, Carbondale, El Jebel, Glenwood Springs, Basalt and Aspen.",Roaring Fork Amateur Repeater Cooperative,,,,2016-07-14,107.2,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.95,-5,,K5GF,Gunnison,CO,OPEN,,,126.1,SW,,08,161,38.5458,-106.925,449.95,444.95,,,,,,,Gunnison,Unknown,,K5GF,,,,2012-11-10,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.12,0.6,,W0VTL,Gunnison,CO,OPEN,,,126.1,SW,,08,160,38.5458,-106.925,147.12,147.72,,,,,,,Gunnison,,,W0VTL,,,,2014-09-01,,On-Air,E-power.,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,88.5,KB0VJJ,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,126.6,W,,08,129,39.4264,-107.38,146.85,146.25,,,,,,,Garfield,,"Wide area: Throughout the Roaring Fork Valley, Glenwood Canyon, East and West on I-70, and the Flattops Wilderness north of Glenwood.",Colorado Connection,,Daily 7:30PM Local Time Central Colorado Traffic Net Thursdays 8:00PM Colorado Connection Net All Welcome Sundays 8:00PM Statewide ARES net,,2016-05-23,88.5,On-Air,70,Part of the Colorado Connection System of Repeaters,CCARC,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,107.2,KI0G,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,126.6,W,,08,130,39.4264,-107.38,146.88,146.28,,,,,,,Garfield,,,Ski Country ARC,,,,2012-11-10,107.2,On-Air,,,CCARC,,,,,,,,,,,,"Full-time to  
447.60000 (KI0G) at Glenwood Springs, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.1,-5,107.2,KI0G,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,126.6,W,,08,132,39.4264,-107.38,447.1,442.1,,,,,,,Garfield,,,Ski Country ARC,,,,2012-11-10,107.2,On-Air,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.6,-5,107.2,N0XLI,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,126.6,W,,08,255,39.4264,-107.38,449.6,444.6,,,,,,,Garfield,,Wide area.,,,,http://www.gmra.org,2018-01-15,107.2,On-Air,e-power Linked to GMRA open system,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.895,-0.6,103.5,KE0AE,Stratton,CO,OPEN,E,,130.4,ESE,Node Offline,08,122,39.3033,-102.605,146.895,146.295,,,,,,,Kit Carson,,,Big Sandy ARC,,,,2018-04-01,103.5,On-Air,,,CCARC,,,,,,830619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,88.5,ND0Q,"Walsenburg, N Rattlesnake Butte",CO,OPEN,,,130.8,SSE,,08,247,37.7719,-104.456,146.73,146.13,,,,,,,Huerfano,,"Wide area: Pueblo, Huerfano, Otero, and Las Animas Counties.",Pueblo Ham Club,,,Pueblo Ham Club,2015-04-15,88.5,On-Air,6,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.165,0.6,114.8,KC7SNO,Albin,WY,OPEN,,,133.7,NNE,,56,28,41.4178,-104.098,147.165,147.765,,,,,,,Laramie,,,Shy-Wy Amateur Radio Club,,,,2017-01-04,114.8,On-Air,E-power.,,WRCG,,,,,,,,,,,,"Full-time to  
147.10500 (KC7SNO) at Cheyenne, North Park, WY .
 
Full-time to  
146.77500 (KC7SNO) at Cheyenne, Denver Hill, WY .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,,KC0ITF,"La Junta, North La Junta",CO,PRIVATE,W,Y,137.3,SE,,08,167,37.9995,-103.529,147.36,147.96,,,,,,,Otero,,La Junta: U.S. Route 50 CO State Hwy 10 CO State Hwy 109 CO State Hwy 194 U.S. Route 350,,KC0ITF,,,2018-09-30,,On-Air,E-power,Digital Wires-X,,123,yes,Open ↑ / Open ↓,Yes; analog capable.,,,,,,,,,11360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.75,-5,CC0,KC0ITF,"La Junta, North La Junta",CO,PRIVATE,,DSY,137.3,SE,,08,101,37.9995,-103.529,446.75,441.75,yes,KC0ITF (B) Repeater,"jfindu lookup 
/  dstar-users lookup",yes,0,,Otero,,La Junta,,KC0ITF,,,2017-02-01,,On-Air,E-power.,Please use Busy Channel LockOut,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,77,N0KM,Center,CO,OPEN,A,,141.4,SSW,,08,14200,37.7531,-106.109,146.64,146.04,,,,,,,Rio Grande,,Low level local coverage,,,,,2016-12-25,77,On-Air,,,,77,,,,,,28781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.1,-5,77,N0KM,Center,CO,OPEN,,,141.7,SSW,,08,16645,37.75,-106.115,447.1,442.1,,,,,,,Saguache,,,,,,,2017-12-13,77,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,103.5,KC0VJD,Firstview,CO,OPEN,W,Y,143.7,SE,,08,17703,38.7958,-102.548,447.6,442.6,,,,,,,Cheyenne,,"US-40, US-287, US-385, CO-94, CO-96
Kit Carson, Cheyenne Wells, Firstview, Eads, Aroya, Sheridan Lake",Delbert Noakes (KC0VJD),,,,2019-04-24,,On-Air,"APRS Digireater &amp; iGate, Weather Station",,CCARC,,yes,Open ↑ / Open ↓,,,,,,,,,,35710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,-0.6,103.5,N0NEB,Harrisburg,NE,OPEN,,,145.6,NNE,,31,58,41.49,-103.755,147,146.4,,,,,,,Banner,,,Tri-City Radio Amateur Club,,,,2017-09-07,103.5,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.355,-0.6,100,N0JPX,La Veta,CO,OPEN,I,,145.7,S,,08,168,37.505,-105.007,145.355,144.755,,,,,,,Huerfano,,,N0JPX,,,,2019-03-17,100,On-Air,"E-power, linked.",,CCARC,,,,,3974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.33,0.6,107.2,KI0MR,Paonia,CO,OPEN,,,147.1,WSW,,08,8179,38.8683,-107.592,147.33,147.93,,,,,,,Delta,,Wide area.,North Fork Repeater Assoc.,,,,2016-05-16,107.2,On-Air,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,107.2,N0SWE,Rifle,CO,OPEN,E,,147.1,W,Node Offline,08,200,39.4745,-107.772,146.76,146.16,,,,,,,Garfield,,"New Castle, Silt, Rifle and Rulison and areas around Parachute.","N0SWE,  Roaring Fork Amateur Repeater Cooperative",,,,2015-06-03,107.2,Off-Air,E-power.,,CCARC,,,,,,243117,,,,,,,,,DM69cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.97,-0.6,88.5,KB0VJJ,Craig,CO,OPEN,,,147.5,WNW,,08,15577,40.5152,-107.546,146.97,146.37,,,,,,,Moffat,,,Northwest Colorado Amateur Radio Association,Colorado Connection,,,2017-01-06,88.5,On-Air,,,CCARC,123,,,,,,,,,,,Full-time to the  Colorado Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.265,-0.6,107.2,WD0HAM,Craig,CO,OPEN,,,147.5,WNW,,08,3740,40.5152,-107.546,145.265,144.665,,,,,,,Moffat,Unknown,,NW Colorado ARC,,,,2012-11-12,107.2,,E-power.,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,100,N0ZSN,"La Veta, Cordova Pass",CO,OPEN,EIA,,157,S,ON        - IDLE,08,13485,37.3407,-105.024,449.75,444.75,,,,,,,Las Animas,,,N0ZSN,The Fun Machine,,The Fun Machine,2015-07-27,100,On-Air,,,CCARC,100,,,,7301,363976,28368,,,,,Full-time to the  The Fun Machine System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.955,-0.6,,N0JUN,Holyoke,CO,OPEN,,,158.4,E,,08,163,40.5844,-102.302,146.955,146.355,,,,,,,Phillips,Unknown,,PCARC,,,,2012-11-10,,,E-power.,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.5,-5,107.2,KB0SW,Collbran,CO,OPEN,,,159.2,W,,08,36,39.2406,-107.961,449.5,444.5,,,,,,,Mesa,,,Grand Mesa Repeater Association (GMRA),,,,2016-07-01,107.2,Off-Air,E-power.,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.925,-0.6,,WA0JS,Creede,CO,OPEN,,,159.5,SW,,08,63,37.8492,-106.926,146.925,146.325,,,,,,,Mineral,,,Creede ARC,,,,2012-11-12,,Off-Air,,WA0JS license expired,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.125,5,114.8,WB7GR,"Scottsbluff, Stage Hill",NE,OPEN,,,160.3,NNE,,31,110,41.701,-103.681,444.125,449.125,,,,,,,Scotts Bluff,,Wide area,SBCEMA,,,,2018-12-02,114.8,On-Air,Linked to Albin (147.165) and Cheyenne (146.775),,,114.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,100,N7GCR,"Rawlins, Elk Mountain",WY,OPEN,,,160.4,NNW,,56,29,41.6333,-106.526,147.24,147.84,,,,,,,Carbon,,Wide area.,CCARS,,,,2017-01-04,100,On-Air,,,WRCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.355,-0.6,88.5,KB0VJJ,"Grand Junction, Grand Mesa",CO,OPEN,,,160.5,WSW,,08,149,39.0667,-107.936,145.355,144.755,,,,,,,Mesa,,"Rifle to the east, several miles east of Green River, Utah to the west.",Colorado Connection,,"Central Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",,2017-01-06,88.5,On-Air,E-power.,Colorado Connection system of repeaters,CCARC,123,,,,,,,,,,,Full-time to the  Colorado Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.65,-5,151.4,KB0YNA,"Grand Junction, Grand Mesa",CO,OPEN,I,,160.5,WSW,,08,8763,39.0666,-107.937,449.65,444.65,,,,,,,Mesa,,Wide area coverage,Keri Washburn,,,,2016-10-28,151.4,On-Air,NWS weather alert system.,,CCARC,151.4,,,,8162,,,11,,,,"Full-time to  
447.65000 (KB0YNA) at Gunnison, W Mountain or Tenderfoot Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,107.2,WA4HND,"Parachute, Mount Callahan",CO,OPEN,,,162.1,W,,08,253,39.4519,-108.052,449.8,444.8,,,,,,,Garfield,,,,,,GMRA Repeaters,2018-01-15,107.2,On-Air,8,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
