Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Grid,Op Status,Coverage,Sponsor,Affiliate,Features,AllStar,Notes,Nets,Coordination,Last update,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Talkgroup Network,Talkgroups,Southern Colorado,Central Regional,Northern Colorado Regional,Web links,Links,Rocky Mountain Wide,IRLP,Commands,On-air,Feed,EchoLink,Devilshead Local,D-STAR Enabled,Node,Sources,P-25 Digital Enabled,NAC,Default Reflector,Mixed-Mode,YSF Digital Enabled,DG-ID,Bandwidth,Eastern Colorado,Location Photo,Local Network,WIRES-X,TAC 310,TAC 311,Colorado,Colorado Chat,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide,North America,English,Local/Cluster,N. Colorado,Worldwide English,DCI Bridge,Mountain Reg USA,Wyoming,WyLOCAL,Europe,Southwest USA
147.08,0.6,162.2,W5SF,"Chama, Overlook Mtn",NM,OPEN,,,163,SSW,,35,15079,36.90999985,-106.58000183,147.08,147.68,162.2,,Rio Arriba,,On-Air,,SFARC,,,,,,NMFCC,2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RDI,"Trinidad, Raton Pass",CO,OPEN,,S,163.32,SSE,,08,8086,37.14569855,-104.57099915,446.775,441.775,,,Las Animas,,On-Air,,Cheyenne Mountain Repeater Group (CMRG),,,,,,CCARC,2017-12-13,,,,,,,,,,,,,,,,,,,,yes,KD0RDI (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.22,0.6,100,NM5ML,"Tres Piedras, San Antonio Mountain",NM,OPEN,,,163.42,S,,35,175,36.85969925,-106.01799774,147.22,147.82,100,,Rio Arriba,DM66XU,On-Air,Wide area.,New Mexico Mega Link Assoc,,10,,,,NMFCC,2017-01-23,,,,,,,,,,,,Full-time to the Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,67,KF5PFO,"Tres Piedras, San Antonio Mountain",NM,OPEN,,,163.44,S,,35,19,36.8594017,-106.01899719,146.76,146.16,67,,Rio Arriba,DM66XU,On-Air,"Most of Taos County, eastern Rio Arriba County and the San Luis Valley in Southern Colorado.",Taos ARC,,11,,,,,2016-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,100,K0BV,"Trinidad, Raton Pass",CO,OPEN,,,163.73,SSE,,08,8180,37.16949844,-104.50099945,147.375,147.975,100,100,Las Animas,,Off-Air,Good coverage along I-25 between CO/NM state line and 40 miles north.,K0BV,,,,,,CCARC,2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.375,-5,100,KG5JL,"Trinidad, Raton Pass",CO,OPEN,,Y,163.73,SSE,,08,13499,37.16949844,-104.50099945,447.375,442.375,100,,Las Animas,,On-Air,"Covers I-25 from CO/NM border to north of Trinidad, CO.",KG5JL,,E-power (batt).,,,,CCARC,2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.6,-5,107.2,KC0CVU,"Trinidad, Raton Pass",CO,OPEN,,,163.77,SSE,,08,240,37.16939926,-104.5,449.6,444.6,107.2,,Las Animas,,Off-Air,Wide area.,Cheyenne Mtn Rptr Grp,,E-power.,,,,CCARC,2017-10-24,,,,,,,,,,,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.67,-0.6,100,K0EP,"Durango, Eagle Pass",CO,OPEN,,,165.84,SW,,08,113,37.41529846,-108.01200104,146.67,146.07,100,100,La Plata,,On-Air,Wide area.,Durango ARC,,11,,Linked active in the summer months only.,,CCARC,2019-04-01,,,,,,,,,,,DARC Repeaters,"Part-time to 147.37500 (KB5ITS) at Silverton, Kendall Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,136.5,NM5SJ,Dulce,NM,OPEN,,,167.34,SSW,,35,15624,36.93360138,-106.99900055,145.43,144.83,136.5,,Rio Arriba,,On-Air,,Totah Amateur Radio Club,,,,,,NMFCC,2019-10-21,,,,,,,,,,,http://totaharc.org/repeaters/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,100,N7GCR,"Rawlins, Elk Mountain",WY,OPEN,,,168.69,N,,56,29,41.63330078,-106.52600098,147.24,147.84,100,,Carbon,DN61RP,On-Air,Wide area.,CCARS,,,,,,WRCG,2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.625,-5,131.8,KC5EVE,Durango,CO,OPEN,,,168.86,SW,,08,115,37.27529907,-107.8789978,448.625,443.625,131.8,131.8,La Plata,,On-Air,Wide area.,KC5EVE,,,,,,CCARC,2018-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.85,-5,100,K0EP,Durango,CO,OPEN,,,168.9,SW,,08,11546,37.27529907,-107.87999725,449.85,444.85,100,100,La Plata,,On-Air,,DARC,,,,,,CCARC,2018-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.135,0.6,100,KB5ITS,"Durango, Smelter Mountain",CO,OPEN,,,170.47,SW,,08,11545,37.2621994,-107.90599823,147.135,147.735,100,100,La Plata,DM67BG,On-Air,,,,,,,,CCARC,2018-01-15,,,,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.15,0.6,100,KB5ITS,"Ignacio, Spring Creek",CO,OPEN,,,170.58,SSW,,08,8177,37.11500168,-107.63300323,147.15,147.75,100,,La Plata,,On-Air,Bayfield,,,E-power.,,,,CCARC,2018-01-16,,,,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,100,KB0VIU,Hesperus,CO,OPEN,,,172.53,SW,,08,8169,37.29999924,-108.02799988,145.37,144.77,100,100,La Plata,DM57XH,On-Air,,,,E-power.,,,,CCARC,2018-01-15,,,,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,,KB5ITS,"Mancos, Caviness",CO,OPEN,,,173.38,SW,,08,18459,37.36460114,-108.14800262,145.325,144.725,,,Montezuma,,On-Air,,San Juan Connection,,,,,,,2020-01-12,,,,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.375,5,100,KB5ITS,"Mancos, Caviness Mountain",CO,OPEN,,,173.69,SW,,08,15896,37.36000061,-108.15000153,442.375,447.375,100,,Montezuma,DM57WI,On-Air,,San Juan Connection,,,,,,,2017-11-30,,,,,,,,,,,,Full-time to the San Juan Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.25,-0.6,123,KF5PFO,"Red River, Valle Vidal",NM,OPEN,,,174.42,SSE,,35,15618,36.75999832,-105.30999756,145.25,144.65,123,,Taos,DM76IS,On-Air,,Taos ARC,,,,,,NMFCC,2017-08-27,,,,,,,,,,,Taos Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,107.2,WA6IFI,"Trinidad, Raton Pass",CO,OPEN,,,175.06,SSE,,08,239,36.99739838,-104.46700287,145.43,144.83,107.2,,Las Animas,,On-Air,,Cheyenne Mountain Repeater Group,,,,,,CCARC,2017-10-24,,,,,,,,,,,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RDI,"Raton, Raton Pass",NM,OPEN,,S,175.18,SSE,,35,6805,36.99250031,-104.47399902,446.775,441.775,,,Colfax,DM76SX,On-Air,,Cheyenne Mountain Repeater Group,,,,,,NMFCC,2017-07-22,,,,,,,,,,,http://www.cmrg.org/,,,,,,,,,yes,KD0RDI (B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.295,-0.6,100,WA0JTB,"Sterling, CO",CO,OPEN,,,176.92,NE,,08,238,40.62559891,-103.20700073,145.295,144.695,100,,Logan,,On-Air,Wide area,NECARA,,"Autopatch, e-power.",,,,CCARC,2020-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.39,-0.6,100,KF5PFO,"Red River, Molycorp",NM,OPEN,,,176.94,S,,35,137,36.69300079,-105.51399994,145.39,144.79,100,,Taos,DM76FQ,On-Air,Wide area.,Taos ARC,,"E-power, linked.",,,,NMFCC,2017-09-01,,,,,,,,,,,Taos Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,141.3,NM5EM,"Tres Piedras, San Antonio Mtn.",NM,OPEN,,,178.12,S,,35,15616,36.64699936,-105.96700287,145.175,144.575,141.3,,Taos,,Off-Air,,NMEMA ARC,,,,,,NMFCC,2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,67,KF5PFO,"Tres Piedras, San Antonio Mountain",NM,OPEN,,,178.13,S,,35,174,36.64690018,-105.96700287,146.76,146.16,67,,Taos,,On-Air,"Wide area: Most of Taos County, Eastern Rio Arriba County and the San Luis Valley in Southern Colorado.",Taos ARC,,11,,,,,2016-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,100,KB5ITS,"Mancos, Menefee Mountain",CO,OPEN,,,179.03,SW,,08,8168,37.32600021,-108.2480011,145.325,144.725,100,,Montezuma,DM57VH,On-Air,Wide area.,,,E-power.,,Full time to the San Juan Connection,,CCARC,2018-01-15,,,,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC,N5UBJ,"Mancos, Caviness Mountain",CO,OPEN,,D,179.59,SW,,08,15895,37.34500122,-108.28900146,446.7375,441.7375,,,Montezuma,,On-Air,,RMHAM,,,,Talkgroup 700 TS 1 Talkgroup 719 TS 2,,CCARC,2019-11-27,yes,6,310826,RMHR c Record retrieved from radioid.net,,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Southern Colorado 1 719 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,,,http://www.rmham.org,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,100,NM5ML,"Raton, Sierra Grande",NM,OPEN,,,181.54,SSE,,35,136,36.90330124,-104.43900299,147.28,147.88,100,,Colfax,,On-Air,Wide area.,,,8,,,,NMFCC,2018-01-07,,,,,,,,,,,,Full-time to the Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.165,0.6,114.8,KC7SNO,Albin,WY,OPEN,,,181.72,NNE,,56,28,41.4178009,-104.09799957,147.165,147.765,114.8,,Laramie,,On-Air,,Shy-Wy Amateur Radio Club,,E-power.,,,,WRCG,2017-01-04,,,,,,,,,,,,"Full-time to 147.10500 (KC7SNO) at Cheyenne, North Park, WY . Full-time to 146.77500 (KC7SNO) at Cheyenne, Denver Hill, WY .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,100,KB5ITS,"Cortez, Goodman",CO,OPEN,,,181.73,SW,,08,16606,37.47389984,-108.50499725,145.19,144.59,100,,Montezuma,DM57RL,On-Air,,San Juan Connection,,,,,,CCARC,2020-01-17,,,,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,KB5ITS,"Dolores, Summit Ridge",CO,OPEN,,,181.73,SW,,08,16623,37.47389984,-108.50499725,447.275,442.275,100,,Montezuma,,On-Air,,,,,,,,,2017-12-07,,,,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.895,-0.6,103.5,KE0AE,Stratton,CO,OPEN,E,,181.8,ESE,Node Offline,08,122,39.30329895,-102.60500336,146.895,146.295,103.5,,Kit Carson,DM89QH,On-Air,,Big Sandy ARC,,,,,,CCARC,2018-04-01,,,,,,,,,,,,,,,,,,830619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.14,0.6,67,NM5ML,"Taos, Ski Valley",NM,OPEN,,,184.03,S,,35,11288,36.59780121,-105.44499969,147.14,147.74,67,,Taos,,On-Air,,,TaosARC,11,,,,,2017-07-25,,,,,,,,,,,http://www.taosarc.com/,Full-time to the Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.7,-5,136.5,W7BYU,Vernal,UT,OPEN,,,184.32,WNW,,49,182,40.35639954,-109.14600372,449.7,444.7,136.5,,Uintah,DN50KI,,"Vernal, Roosevelt, Duchesne and other Uintah basin communities.",W7BYU,,8,,,,UVHFS,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.92,-0.6,136.5,W7BYU,Roosevelt,UT,OPEN,E,,184.38,WNW,Node Offline,49,281,40.35499954,-109.14800262,146.92,146.32,136.5,,Duchesne,DN50KI,Off-Air,"Vernal, Roosevelt, Duchesne and other Uintah basin communities.",,,E-power.,,,,UVHFS,2017-06-29,,,,,,,,,,,,,,,,,,458695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.1,0.6,136.5,W7BAR,"Vernal, Blue Mountain",UT,OPEN,EI,,184.39,WNW,ON - In Conference IRLP 9257,49,163,40.35720062,-109.14700317,147.1,147.7,136.5,,Uintah,DN50KI,On-Air,"Wide area: Vernal, Roosevelt, Duchesne and other Uintah basin communities.",""">Borderline ARC",,"Autopatch, e-power.",,8,,UVHFS,2017-06-29,,,,,,,,,,,,"Full-time to 147.34000 (KG7DSO) at Vernal, Tabby Mountain, UT .",,3577,"IRLP: No access code, bring up your node by it's node no. and bring it down with a 73.",,,458414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,88.5,K7QEQ,"Moab, Bald Mesa",UT,OPEN,,,184.94,WSW,,49,13042,38.52859879,-109.3219986,146.76,146.16,88.5,,Grand,,On-Air,Moab and immediate surroundings.,SDARC,,,,8,,UVHFS,2019-11-27,,,,,,,,,,,http://162.250.21.7/index.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.1,-5,107.2,K7QEQ,"Moab, Bald Mesa",UT,OPEN,,,185.1,WSW,,49,52,38.52859879,-109.32499695,449.1,444.1,107.2,107.2,Grand,DM58IM,On-Air,"Wide area: Moab and surrounding areas, including large portions of Arches and Canyonlands National Parks.",Grand Mesa Repeater Association (GMRA),,8,,,RACES Wed. 1930 hours,UVHFS,2017-11-04,,,,,,,,,,,GMRA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.35,5,100,NM5ML,"Eagle Nest, Iron Mountain",NM,OPEN,,,185.93,SSE,,35,77,36.59999847,-105.25,444.35,449.35,100,,Colfax,DM76JO,On-Air,,,,,,11,,NMFCC,2018-01-07,,,,,,,,,,,,Full-time to the Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,100,NM5SJ,"Nebo, Cedar Hill",NM,OPEN,,,186.55,SSW,,35,16667,36.95000076,-107.84999847,147.06,147.66,100,,San Juan,,On-Air,,,,,,,,NMFCC,2018-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.975,5,123,N5TSV,"Taos, Wheeler Peak",NM,OPEN,,,187.1,S,,35,183,36.55670166,-105.41600037,444.975,449.975,123,,Taos,DM76HN,On-Air,,N5TSV,,,,,,NMFCC,2017-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,103.5,KC0VJD,Firstview,CO,OPEN,W,Y,187.79,ESE,,08,17703,38.79579926,-102.54799652,447.6,442.6,,,Cheyenne,DM88RT,On-Air,"US-40, US-287, US-385, CO-94, CO-96 Kit Carson, Cheyenne Wells, Firstview, Eads, Aroya, Sheridan Lake",Delbert Noakes (KC0VJD),,"APRS Digireater &amp; iGate, Weather Station",,,,CCARC,2019-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,35710,,,,,,,,,,,,,,,,,,,,,,,,,
147.04,0.6,141.3,NM5EM,"Eagle Nest, Touch Me Not",NM,OPEN,,,188.06,SSE,,35,15635,36.57799911,-105.19799805,147.04,147.64,141.3,,Colfax,DM76JN,On-Air,,NMEMA ARC,,,,,,NMFCC,2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,KC7OZU,Rawlins,WY,OPEN,,,188.84,NNW,,56,43,41.79109955,-107.23799896,146.76,146.16,100,,Carbon,,On-Air,Wide area.,CCARS,,,,,Sunday nite net 2030 local time.,,2017-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,100,KD7BN,Rawlins,WY,OPEN,,,188.84,NNW,,56,55,41.79109955,-107.23799896,147.39,147.99,100,,Carbon,,On-Air,Wide area.,HERC,N7ZEF (EchoLink).,E-power.,,,,,2017-01-04,,,,,,,,,,,,"Full-time to 146.80500 (W7BEQ) at Shoshoni, Copper Mtn, WY . Full-time to 146.94000 (W7VNJ) at Casper, Casper Mountain, WY .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,100,KD7SU,Rawlins,WY,OPEN,,,188.86,NNW,,56,15548,41.79109955,-107.23899841,448.3,443.3,100,,Carbon,,,,,,,,,,WRCG,2017-01-04,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,162.2,N7RON,Rawlins,WY,OPEN,I,,188.86,NNW,,56,5791,41.79109955,-107.23899841,146.7,146.1,162.2,,Carbon,,On-Air,,,,,,,,WRCG,2017-01-04,,,,,,,,,,,,,,7045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,146.2,N7RON,Rawlins,WY,OPEN,,,188.86,NNW,,56,15551,41.79109955,-107.23899841,449.8,444.8,146.2,,Carbon,,,,Wyocomm,,,,,,WRCG,2017-01-04,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.05,-5,CC,WY7EOC,Rawlins,WY,CLOSED,,D,188.86,NNW,,56,13858,41.79109955,-107.23899841,445.05,440.05,,,Carbon,DN61JS,On-Air,Wide area.,Laramie County EM,Wyoming DMR Project,,,,,WRCG,2019-12-12,yes,11,315609,WyDMR c Record retrieved from radioid.net,,Wyoming DMR Project,"Open Talkgroup View Assignment TS TG Access Wyoming 1 3156 Full-Time WyLOCAL 2 100 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,,,,,,,,,,,,,,,,,,Wyoming DMR Project,,,,,,,,,,,,,,,,,,,,,,,1,2,,
147.36,0.6,100,KB5ITS,"Navajo Dam, Navajo Lake",NM,OPEN,,,189.28,SSW,,35,15644,36.79999924,-107.62000275,147.36,147.96,100,,San Juan,DM66ET,On-Air,,,,,,,,NMFCC,2018-01-15,,,,,,,,,,,http://www.sjcham.com,Full-time to the San Juan Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,136.5,W7BAR,"Vernal, Uintah County EOC",UT,OPEN,I,,189.62,WNW,,49,13408,40.10689926,-109.37799835,449.9,444.9,136.5,,Uintah,,,"Vernal, Roosevelt, Duchesne and other Uintah basin communities.",Borderline Amateur Radio Club,,,,,,,2015-07-04,,,,,,,,,,,,,,7705,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,127.3,KD5LWU,"Cortez, Downtown",CO,OPEN,EA,,190.84,SW,Node Offline,08,61,37.34889984,-108.58499908,146.79,146.19,127.3,127.3,Montezuma,,On-Air,,KD5LWU,,,29317,,4,CCARC,2015-04-30,,,,,,,,,,,,,,,,,,24336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.175,-5,127.3,KD5LWU,Cortez,CO,OPEN,E,,190.84,SW,Node Offline,08,62,37.34889984,-108.58499908,449.175,444.175,127.3,,Montezuma,,Off-Air,,KD5LWU,,,,,,CCARC,2014-06-30,,,,,,,,,,,,,,,,,,24336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.9,-0.6,88.5,K7QEQ,Moab,UT,OPEN,,,195.96,WSW,,49,48,38.57389832,-109.5490036,146.9,146.3,88.5,,Grand,,On-Air,Moab and immediate surroundings.,Sinbad Desert ARC,,"Closed autopatch, remote base, linked to Bald Mesa (146.760).",,,,UVHFS,2015-03-29,,,,,,,,,,,http://sdarc.us/repeaters/moab.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,-0.6,103.5,N0NEB,Harrisburg,NE,OPEN,,,196.19,NE,,31,58,41.49000168,-103.75499725,147,146.4,103.5,,Banner,DN81CL,On-Air,,Tri-City Radio Amateur Club,,,,,,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.21,-0.6,110.9,N5GDR,Maxwell,NM,OPEN,A,,196.81,SSE,,35,16113,36.50999832,-104.91000366,145.21,144.61,110.9,110.9,Colfax,,On-Air,,"Gary Reynolds N5GDR, Dale Finley KB5NFT",,,46298,,,,2020-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,107.2,KB5ITS,Aztec,NM,OPEN,,,198.21,SW,,35,44,36.82220078,-107.99199677,447.45,442.45,107.2,,San Juan,,On-Air,,KB5ITS,,"E-power, remote base.",,,,NMFCC,2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.74,-0.6,100,NM5SJ,Aztec,NM,OPEN,,,198.21,SW,,35,43,36.82220078,-107.99199677,146.74,146.14,100,,San Juan,,On-Air,,Totah ARC,,"Closed autopatch, e-power.",,,,NMFCC,2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,100,KB5ITS,"Aztec, Tank Mtn",NM,OPEN,,,198.24,SW,,35,15629,36.82220078,-107.99299622,146.88,146.28,100,,San Juan,,On-Air,,,,,,,,NMFCC,2018-01-15,,,,,,,,,,,http://www.sjcham.com,Full-time to the San Juan Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.25,5,CC,N5UBJ,Aztec,NM,OPEN,,D,198.24,SW,2,35,12413,36.82220078,-107.99299622,442.25,447.25,,,San Juan,,On-Air,,,,,,,,NMFCC,2019-12-08,yes,1,313502,AZ-TRBONET c Record retrieved from radioid.net,,AZ-TrboNet,"Open Talkgroup View Assignment TS TG Access Worldwide 1 1 PTT North America 1 3 PTT English 1 13 Full-Time 2 Full-Time Europe 2 2 Full-Time TAC 310 2 310 PTT DCI Bridge 2 3100 PTT Southwest USA 2 3176 PTT function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,http://www.aztrbonet.com/MinimalNetwatch,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,1,1,,,,2,,,,2,2
449.5,-5,123,N0LAR,Lamar,CO,OPEN,EI,,198.68,SE,ON - IDLE,08,171,38.08720016,-102.62000275,449.5,444.5,123,123,Prowers,DM-88,On-Air,45,Lamar ARC,,Linked full time to 146.610 (N0LAR) repeater,,,NWS net: Daily 12:15pm,CCARC,2019-12-29,,,,,,,,,,,http://www.qrz.com/db/n0lar,"Full-time to 146.61000 (N0LAR) at Lamar, CO .",,3774,,,,37784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,100,KB5ITS,"Aztec, Hottel Hill",NM,OPEN,,,199.43,SSW,,35,18461,36.80630112,-108.0019989,146.61,146.01,100,,Taos,,On-Air,,San Juan Connection,,,,Linked to San Juan Connection,,,2020-01-13,,,,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
