Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,AllStar,Last update,Grid,Features,Links,EchoLink,IRLP,Notes,Nets,Web links,Coordination,Affiliate,Sponsor,D-STAR Enabled,Node,Sources,DMR Enabled,Color Code,Wide Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,Location Photo,Feed,On-air,Central Regional,Commands,Eastern Colorado,P-25 Digital Enabled,NAC,Default Reflector,Bandwidth,YSF Digital Enabled,DG-ID,Talkgroup Network,Northern Colorado Regional,TAC 310,TAC 311,Colorado,Colorado Chat,Mixed-Mode,Devilshead Local,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Local Network,WIRES-X,Worldwide,North America,English,Europe,DCI Bridge,Southwest USA,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Local/Cluster,N. Colorado,Worldwide English,Mountain Reg USA
145.115,-0.6,,KF5VBE,Farmington,NM,OPEN,,S,135.7,SW,,35,11428,36.7817,-107.99,145.115,144.515,,,San Juan,On-Air,,,2018-01-29,,,,,,,,,,,,yes,KF5VBE (C) Gateway Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,100,KB5ITS,"Dolores, Summit Ridge",CO,OPEN,,,135.8,WSW,,08,16606,37.4739,-108.505,145.19,144.59,100,,Montezuma,On-Air,,,2018-01-15,,,,,,,,http://www.sjcham.com,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,KB5ITS,"Dolores, Summit Ridge",CO,OPEN,,,135.8,WSW,,08,16623,37.4739,-108.505,447.275,442.275,100,,Montezuma,On-Air,,,2017-12-07,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,107.2,WA0DE,Simla,CO,OPEN,,,135.8,NE,,08,12167,39.2267,-104.09,147.105,147.705,107.2,107.2,Elbert,On-Air,"I-70, E. Arapahoe, Elbert, Lincoln Counties",,2017-07-19,,Linked to CRA 447.150 - Conifer,"Full-time to  
448.42500 (W0CRA) at Larkspur, Westcreek, CO .",,,,,http://www.w0cra.org/,CCARC,Colorado Repeater Association,ARES of Douglas and Elbert Counties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.075,0.6,88.5,KB0VJJ,"Kremmling, Santoy Peak",CO,OPEN,,,136.8,N,,08,166,40.0589,-106.388,147.075,147.675,88.5,123,Grand,On-Air,Flattops Wilderness Area well and can even be worked from the Front Range in some locations. Coverage at the east end of Glenwood Canyon to Eagle is available in some spots along I-70.  Map,,2016-05-23,,,Full-time to the  Colorado Connection System .,,,Part of the Colorado Connection system of Repeaters,"Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",,CCARC,,Colorado Connection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.1,0.6,100,KB5ITS,"Bloomfield, Harris mesa",NM,OPEN,,,137.2,SW,,35,49,36.61,-107.81,147.1,147.7,100,,San Juan,On-Air,,,2018-01-15,,,Full-time to the  San Juan Connection System .,,,,,http://www.sjcham.com,NMFCC,,San Juan connection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,67,NM5ML,"Bloomfield, Harris Mesa",NM,OPEN,,,137.2,SW,,35,51,36.6067,-107.805,147.28,147.88,67,,San Juan,On-Air,Wide area.,,2018-01-07,,6,Full-time to the  Mega-Link System .,,,,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.875,-5,CC,K7PFJ,"Granby, Mt Chauncey",CO,OPEN,,D,138.5,N,,08,15899,40.0861,-105.939,446.875,441.875,,,Clear Creek,On-Air,,,2017-03-11,,,,,,,,http://www.rmham.org,,RMHAM,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,123,KA0YDW,Granby,CO,OPEN,,,138.5,N,,08,145,40.0861,-105.939,146.82,146.22,123,,Grand,,,,2014-09-06,,E-power.,,,,,,,CCARC,,GCARA,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,100,W0DK,"Boulder, Table Mountain",CO,OPEN,,,138.6,NNE,,08,14,39.9775,-105.279,146.7,146.1,100,,Boulder,On-Air,"Wyoming border in the north, to Monument Hill (near Colorado Springs) in the south. Coverage is primarily to the east of the Rockies Front Range, as the repeater signal is blocked to the west by mountain peaks with altitudes of over 14,000 feet.",,2013-03-17,,6,,,,,,BARC Repeaters,CCARC,,Boulder Co ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,100,W0DK,Boulder,CO,OPEN,I,,138.7,NNE,,08,13,39.9783,-105.275,146.61,146.01,100,,Boulder,Off-Air,,,2017-05-02,,,,,7007,,,,CCARC,,Boulder Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.9,-5,100,W0DK,"Boulder, Table Mesa",CO,OPEN,,,138.7,NNE,,08,10,39.978,-105.275,448.9,443.9,100,,Boulder,On-Air,"Wyoming border in the north, to Monument Hill in the south, near Colorado Springs. Its coverage is primarily to the east of the Front Range of the Rockies as the repeater signal is blocked to the west by the even higher Rocky Mountain peaks with altitudes of over 14,000 feet.",,2013-03-17,,6,,,,,,,CCARC,,Boulder ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.92,-0.6,100,K5WXI,Bloomfield,NM,OPEN,,,138.8,SW,,35,50,36.7111,-107.984,146.92,146.32,100,,San Juan,On-Air,,,2017-08-25,,,,,,,,,NMFCC,,San Juan County OEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.65,-5,127.3,KB5ITS,Bloomfield,NM,OPEN,,,138.8,SW,,35,16636,36.7111,-107.985,448.65,443.65,127.3,,San Juan,On-Air,,,2018-01-07,,,,,,,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.925,-5,131.8,W0LMA,Broomfield,CO,OPEN,,,138.8,NNE,,08,26,39.9206,-105.086,448.925,443.925,131.8,,Boulder,On-Air,,,2012-11-10,,,,,,,,,CCARC,,W0LMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,103.5,W0WYX,Broomfield,CO,OPEN,,,138.8,NNE,,08,266,39.9206,-105.086,449.825,444.825,103.5,,Boulder,On-Air,Along the foothills and into Boulder where the 94 repeater is shadowed.,,2012-11-16,,6,,,,,"Colorado WX: Daily at 06:30. 
RMRL: Mod at 20:30. 
Astronomy: Tue at 19:00. 
Amateur Radio Events: Tue at 20:00.",Repeater,CCARC,,Rocky Mountain Radio League,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.045,0.6,123,K0ML,Northglenn,CO,OPEN,,,138.9,NNE,,08,185,39.8856,-104.987,147.045,147.645,123,CSQ,Adams,On-Air,,,2017-04-10,,E-power.,,,,,,,CCARC,,Northglenn RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,100,W0GJT,Grand Junction,CO,OPEN,EI,,139.1,WNW,Node Offline,08,153,38.899,-108.496,448.15,443.15,100,,Mesa,On-Air,,,2016-04-22,,,,312189,7963,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,107.2,WA4HND,"Parachute, Mount Callahan",CO,OPEN,,,139.5,NW,,08,253,39.4519,-108.052,449.8,444.8,107.2,,Garfield,On-Air,,,2018-01-15,,8,,,,,,GMRA Repeaters,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,141.3,K0GUR,"Denver, Green Valley Ranch",CO,OPEN,EA,,139.8,NNE,Node Offline,08,9765,39.7967,-104.748,448.15,443.15,141.3,141.3,Denver,On-Air,"Small coverage of the East Denver area SW of DIA. 
 Repeater Coverage Map",29436,2017-01-13,DM79pt,E-power (batt). 2 meter and 70cm channel steerable remote bases.,Full-time to the  The Fun Machine System .,24340,,Can be linked to various local repeater systems via the remote base(s). Echolink connects restricted. Email me to be added to the authorized list.  The system may be occupied in the Southern Colorado area for a formal net or ARES activity.,"APRS Net: Sun at 19:00. 
Region 5 District 2 ARES Net: Sun at 19:30. 
Statewide ARES Net: Sun at 20:00. 
Region 5 District 1 ARES Net: Mon at 19:00. 
RGARC Net: Wed at 19:00.",k0jsc.com,CCARC,,K0GUR,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.4,-5,131.8,KB0YNA,"Delta, Uncompahgre Butte",CO,OPEN,I,,139.9,WNW,,08,127,38.5767,-108.647,449.4,444.4,131.8,131.8,Mesa,On-Air,Wide area via links - Western Colorado - Eastern Utah,,2016-08-19,,E-power.,Full-time to the  GMRA Open System .,,3710,Closed IRLP out - Ask for a control op,RACES Wed 1930 Hrs,http://www.gmra.org,CCARC,,"WA4HND,  Grand Mesa Repeater Association",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8625,-5,,KC0DS,Boulder,CO,OPEN,,S,141.1,NNE,,08,8186,40.015,-105.271,446.8625,441.8625,,,Boulder,On-Air,,,2017-03-11,,,,,,,,,CCARC,,Boulder County ARES,yes,KC0DS (B),"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8,-5,CC7,N0SZ,"Boulder, Mount Thorodin",CO,OPEN,,D,141.1,NNE,,08,8185,40.015,-105.271,446.8,441.8,,,Boulder,On-Air,Wide area.,,2017-03-11,,,Full-time to the  Colorado TRBO System .,,,See website for complete information regarding timeslot/colorcode/talkgroup programming.,,Rocky Mountain Ham Radio,CCARC,Rocky Mountain Ham Radio,Rocky Mountain Ham Radio,,,,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.5,-20,,W0DK,Boulder,CO,OPEN,,S,141.1,NNE,,08,8221,40.015,-105.271,1299.5,1279.5,,,Boulder,On-Air,,,2012-11-12,,E-power.,,,,,,,CCARC,,Boulder County ARES,yes,W0DK (A) DVAP 24/7,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.4,-5,91.5,K0DK,Boulder,CO,OPEN,,,141.2,NNE,,08,21,40.015,-105.27,449.4,444.4,91.5,,Boulder,Off-Air,,,2013-01-08,,2,,,,,,http://www.ked-wireless.com/products1.htm,CCARC,,BARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.55,-5,100,W0IA,Boulder,CO,OPEN,E,,141.2,NNE,ON        - IDLE,08,11,40.015,-105.27,449.55,444.55,100,,Boulder,On-Air,Denver metro area.,,2017-03-11,,8,"Full-time to  
224.02000 (W0IA) at Boulder, Lee Hill, CO .",217336,,,,,CCARC,,Rocky Mtn VHF Soc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,0.6,123,W0JZ,Gold Hill,CO,OPEN,,,142,NNE,,08,13368,40.0633,-105.41,146.91,147.51,123,127.3,Boulder,On-Air,"East of Gold Hill, The Indian Peaks, Denver, Boulder",,2017-04-09,,,,,,There is a MOU With BCARES for repeater use.,"Summer Tue at 19:30P, Winter 19:00.",http://goldhilltown.com/,,"Town of Gold Hill, Colorado",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,,KC0ITF,"La Junta, North La Junta",CO,PRIVATE,W,Y,142.3,ESE,,08,167,37.9995,-103.529,147.36,147.96,,123,Otero,On-Air,La Junta: U.S. Route 50 CO State Hwy 10 CO State Hwy 109 CO State Hwy 194 U.S. Route 350,,2018-09-30,,E-power,,,,Digital Wires-X,,,,KC0ITF,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,Yes; analog capable.,,,,,,,11360,,,,,,,,,,,,,,,
446.75,-5,CC0,KC0ITF,"La Junta, North La Junta",CO,PRIVATE,,DSY,142.3,ESE,,08,101,37.9995,-103.529,446.75,441.75,,,Otero,On-Air,La Junta,,2017-02-01,,E-power.,,,,Please use Busy Channel LockOut,,,,KC0ITF,,yes,KC0ITF (B) Repeater,"jfindu lookup 
/  dstar-users lookup",yes,0,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,107.2,N1FSX,Punkin Center,CO,OPEN,,,142.3,E,,08,7395,38.852,-103.7,449.9,444.9,107.2,,Lincoln,On-Air,,,2012-07-20,,,,,,,,,CCARC,BSAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,127.3,KD5LWU,"Cortez, Downtown",CO,OPEN,EA,,142.9,WSW,Node Offline,08,61,37.3489,-108.585,146.79,146.19,127.3,127.3,Montezuma,On-Air,,29317,2015-04-30,,,,24336,,,4,,CCARC,,KD5LWU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.175,-5,127.3,KD5LWU,Cortez,CO,OPEN,E,,142.9,WSW,Node Offline,08,62,37.3489,-108.585,449.175,444.175,127.3,,Montezuma,Off-Air,,,2014-06-30,,,,24336,,,,,CCARC,,KD5LWU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.3875,-0.6,,KC0DS,Boulder,CO,OPEN,,S,143.3,NNE,,08,8171,40.0372,-105.23,145.3875,144.7875,,,Boulder,On-Air,20,,2012-11-12,,E-power.,,,,,,http://bouldercountyares.org/technical/d-star,CCARC,,Boulder County ARES,yes,KC0DS (C),"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.8625,-20,,KC0DS,Boulder,CO,OPEN,,S,143.3,NNE,,08,8220,40.0372,-105.23,1283.8625,1263.8625,,,Boulder,On-Air,20,,2013-12-21,,E-power.,,,,,,,CCARC,,Boulder County ARES,yes,KC0DS (A) Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.05,-5,CC1,N0SZ,"Boulder, Lee Hill",CO,OPEN,,D,143.5,NNE,,08,8992,40.0722,-105.354,445.05,440.05,,,Boulder,On-Air,Wide area,,2018-10-17,,BrandMeister Network,,,,,,,CCARC,,Rocky Mountain Ham Radio,,,,yes,1,BrandMeister,,,,,,,,,,,,,,,,,,,,,,,,,,,,BrandMeister US,,,,,,,,,,,,,,,,
446.9875,-5,CC7,N0SZ,"Boulder, Lee Hill",CO,OPEN,,D,143.5,NNE,,08,5219,40.0722,-105.354,446.9875,441.9875,,,Boulder,On-Air,,,2016-12-31,,Linked on Time Slot 2 to  Almagre Mtn  (446.950).,"Full-time to  
446.95000 (K7PFJ) at Colorado Springs, Almagre Mountain, CO .
 
Full-time to the  Colorado TRBO System .",,,,,,,,Rocky Mountain Ham Radio,,,,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.75,-5,141.3,N0SZ,"Boulder, Lee Hill",CO,OPEN,I,,143.5,NNE,,08,19,40.0722,-105.354,447.75,442.75,141.3,141.3,Boulder,On-Air,,,2018-04-24,,,,,3450,,,,CCARC,,Rocky Mountain Ham Radio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.46,-0.6,107.2,W0CRA,"Boulder, Eldorado Mountain",CO,OPEN,EI,,143.5,NNE,ON        - IDLE,08,8,40.0722,-105.354,145.46,144.86,107.2,107.2,Boulder,On-Air,Boulder/Denver Metro,,2017-11-13,,"Closed autopatch, e-power.","Full-time to  
145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO .
 
Full-time to  
147.22500 (W0CRA) at Larkspur, Westcreek, CO .",347086,3990,,,,CCARC,CRA VHF Link System,Colorado Repeater Association (CRA),,,,,,,,,,,,,,Member-only IRLP and Echolink node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.975,-5,107.2,W0CRA,"Boulder, Eldorado Mountain",CO,OPEN,,,143.5,NNE,,08,20,40.0722,-105.354,447.975,442.975,107.2,107.2,Boulder,On-Air,Wide area: Boulder/Longmont area.,,2016-09-08,,Closed autopatch.,,,,,,,CCARC,,Colorado Repeater Association (CRA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.02,-1.6,,W0IA,"Boulder, Lee Hill",CO,OPEN,E,,143.5,NNE,ON        - IDLE,08,18,40.0722,-105.354,224.02,222.42,,,Boulder,On-Air,Denver metro area.,,2017-03-11,,8,"Full-time to  
449.55000 (W0IA) at Boulder, CO .",217336,,,,RMVHS repeaters,CCARC,,Rocky Mtn VHF Soc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,91.5,K0DK,Boulder,CO,OPEN,E,,144.4,NNE,Node Offline,08,15,40.0571,-105.243,146.73,146.13,91.5,91.5,Boulder,Off-Air,Local,,2017-05-02,DN70jb,12,,115482,,,,http://www.ked-wireless.com/products1.htm,CCARC,,BARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,W0IA,"Boulder, Gunbarrel Hill",CO,OPEN,,,145.9,NNE,,08,16,40.0556,-105.157,146.76,146.16,100,,Boulder,On-Air,Wide area.,,2017-03-11,,5,,,,"ARES primary repeater. 
 Voting Receivers:  
 
  
  RX Location    Tone    Pitch    PL  
  
 Gunbarrel  single beep  low  100.0 
  
 Lousville  single beep  low  100.0 
  
 Lyons  double beep  high followed by medium  100.0 
  
 Louisville #2  double beep  high followed by low  100.0",,,CCARC,Boulder County ARES,Rocky Mtn VHF Soc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tone,single beep,single beep,double beep,double beep,,,,
147.39,0.6,107.2,KE0TY,Grand Junction,CO,OPEN,,,146.5,WNW,,08,152,39.0639,-108.55,147.39,147.99,107.2,,Mesa,,,,2012-11-10,,Linked.,,,,,,,CCARC,,KE0TY,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,107.2,W0GJT,"Grand Junction, 9 Mile, Hwy 141, Unaweep",CO,OPEN,A,,146.5,WNW,,08,261,39.0639,-108.55,146.82,146.22,107.2,,Mesa,On-Air,Wide area: North Western Colorado - South to Montrose and East on I-70.,43554,2019-02-12,,,,,,,,,CCARC,,,,,,,,,,,,,,,,Enter *83 node# to link. *81 Unlink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,,K0SSI,Grand Junction,CO,OPEN,,,146.6,WNW,,08,8175,39.0639,-108.551,147.105,147.705,,,Mesa,On-Air,,,2013-04-20,,,,,,,,,CCARC,,K0SSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,,KB0SW,Grand Junction,CO,CLOSED,,,146.6,WNW,,08,8206,39.0639,-108.551,449,444,,107.2,Mesa,On-Air,,,2015-08-03,,,,,,,,,CCARC,Grand Mesa Repeater Assoc,KB0SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.5,-5,114.8,KC0ARV,Grand Junction,CO,OPEN,,,146.6,WNW,,08,3757,39.0638,-108.551,447.5,442.5,114.8,,Mesa,,,,2012-11-10,,,,,,,,,CCARC,,KC0ARV,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RED,Grand Junction,CO,OPEN,,S,146.6,WNW,,08,11792,39.0639,-108.551,446.775,441.775,,,Mesa,On-Air,,,2014-08-16,,,,,,,,,,,,yes,KD0RED (B) Gateway Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.775,-5,173.8,KD0SMZ,Grand Junction,CO,OPEN,EI,,146.6,WNW,ON        - IDLE,08,11793,39.0639,-108.551,449.775,444.775,173.8,88.5,Mesa,On-Air,,,2015-10-25,,,,7572,7573,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.22,-0.6,107.2,KE0TY,Grand Junction,CO,OPEN,,,146.6,WNW,,08,8167,39.0639,-108.551,145.22,144.62,107.2,,Mesa,,,,2012-11-12,,,,,,,,,CCARC,,KE0TY,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.355,-0.6,88.5,KB0VJJ,"Grand Junction, Grand Mesa",CO,OPEN,,,146.9,WNW,,08,15581,39.052,-108.565,147.355,146.755,88.5,123,Mesa,On-Air,,,2017-01-06,,,Full-time to the  Colorado Connection System .,,,,,,CCARC,,Colorado Connection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,107.2,W0RRZ,"Grand Junction, GJT",CO,OPEN,I,,146.9,WNW,,08,147,39.1173,-108.522,145.175,144.575,107.2,,Mesa,On-Air,Greater grand Junction area.,,2016-05-11,,"E-power,",,,3161,,,,CCARC,,,,,,,,,,,,,,,,Standard IRLP node commands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,K5WXI,Farmington,NM,OPEN,,,147.7,SW,,35,85,36.7281,-108.218,146.85,146.25,100,100,San Juan,On-Air,,,,,Closed autopatch.,,,,,,,NMFCC,,Totah ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,100,K5WY,Farmington,NM,OPEN,,,147.7,SW,,35,87,36.7281,-108.218,449,444,100,,San Juan,,,,,,E-power.,,,,,,,NMFCC,,K5WY,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.01,-1,131.8,KB5ITS,Farmington,NM,OPEN,,,147.7,SW,,35,81,36.7281,-108.218,53.01,52.01,131.8,,San Juan,On-Air,,,2017-07-02,,,,,,,,,NMFCC,,KB5ITS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,KB5ITS,Farmington,NM,OPEN,,,147.7,SW,,35,84,36.7281,-108.218,146.76,146.16,100,100,San Juan,On-Air,,,2018-01-15,,"Closed autopatch, e-power.",Full-time to the  San Juan Connection System .,,,,,http://www.sjcham.com,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.6,100,KB5ITS,Farmington,NM,OPEN,,,147.7,SW,,35,86,36.7281,-108.218,147,147.6,100,,San Juan,On-Air,,,2017-11-30,,"Autopatch, e-power.",,,,,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.15,5,,KF5VBF,Farmington,NM,OPEN,,S,147.7,SW,,35,15650,36.7281,-108.219,444.15,449.15,,,San Juan,On-Air,,,2018-02-02,,DV only,,,,,,,,,San Juan County,yes,KF5VBF (B) Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.325,5,CC1,N5UBJ,Farmington,NM,OPEN,,D,147.7,SW,2,35,12412,36.7281,-108.219,442.325,447.325,,,San Juan,On-Air,,,2018-01-19,,AZ-TRBONET,,,,,,http://www.aztrbonet.com/MinimalNetwatch,NMFCC,,,,,,yes,1,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Worldwide  1  1  PTT    North America  1  3  PTT    English  1  13  Full-Time      2    Full-Time    Europe  2  2  Full-Time    TAC 310  2  310  PTT    DCI Bridge  2  3100  PTT    Southwest USA  2  3176  PTT  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,,,,,,,AZ-TrboNet,,2,,,,,,,,,,,,1,1,1,2,2,2,,,,,,,,,
147.24,0.6,67,NM5ML,"Cuba, Eureka Mesa",NM,OPEN,,,148.4,SSW,,35,66,36.0136,-106.844,147.24,147.84,67,,Sandoval,On-Air,Wide area.,,2018-01-07,,9,Full-time to the  Mega-Link System .,,,,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.03,0.6,100,KI0HG,"Allenspark, AFPD Station #5",CO,OPEN,,,148.5,NNE,,08,15670,40.1727,-105.468,147.03,147.63,100,,Boulder,On-Air,,,2017-01-20,,,,,,,,,CCARC,Boulder County Amateur Radio Emergency Service,KI0HG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291.7,-20,,KF5VBF,"Farmington, Farmington Bluffs",NM,CLOSED,,S,148.9,SW,,35,16279,36.7083,-108.226,1291.7,1271.7,,,San Juan,On-Air,,,2018-02-02,,DV only,,,,,,,NMFCC,,San Juan County,yes,KF5VBF (A) Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,141.3,NM5EM,"Cuba, Eureka Mesa",NM,OPEN,,,149.6,SSW,,35,15615,36.0222,-106.958,145.175,144.575,141.3,,Sandoval,Off-Air,,,2017-02-18,,,,,,,,,NMFCC,,NMEMA ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,100,NM5SJ,Lybrook,NM,OPEN,,,150.1,SSW,,35,128,36.2333,-107.562,145.49,144.89,100,,Rio Arriba,On-Air,,,2017-01-16,,Closed autopatch.,,,,,,,NMFCC,,Totah ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,CSQ,W5PDO,"Los Alamos, Barranca Mesa",NM,OPEN,,,151.2,S,,35,194,35.9027,-106.282,146.88,146.28,CSQ,CSQ,Los Alamos,On-Air,,,2018-05-17,,Autopatch,,,,Located on the Barranca Mesa water tower.,LAARC: Sun at 2000.,,NMFCC,,Los Alamos ARC,,,,,,,,,,,,,,"Autopatch: Up- *88, wait for dialtone, and dial phone nbr. Down- #.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
