Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Notes,Coordination,Last update,Downlink Tone,Grid,Affiliate,Links,AllStar,Features,Web links,Coverage,On-air,DMR Enabled,Color Code,Wide Network,IRLP,Nets,DMR ID,EchoLink,P-25 Digital Enabled,NAC,Default Reflector,D-STAR Enabled,Node,Sources,IPSC Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,Talkgroup Network,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,Location Photo,Feed,Commands,Central Regional,Bandwidth,Mixed-Mode,Northern Colorado Regional,Eastern Colorado,YSF Digital Enabled,DG-ID,TAC 311,Colorado,Colorado Chat,Devilshead Local,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,WIRES-X,Local Network,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2
449.675,-5,136.5,WR0AEN,Denver,CO,OPEN,I,S,167.18,NE,,08,8213,39.73759842,-104.98500061,449.675,444.675,,Denver,On-Air,Colorado Amateur Repeater Network (CARN),,CCARC,2012-11-16,,,,,,,,,,,,,7708,,,,,,,yes,WR0AEN (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.475,-0.6,100,KE0SJ,"Boulder, Blue Mountain",CO,OPEN,,,167.3,NE,,08,75,39.73920059,-104.98400116,145.475,144.875,100,Jefferson,On-Air,Intermountain Repeater Group,,CCARC,2015-05-22,,,,,,E-power.,Intermountain Repeater Group,"Wide Area: Ft. Collins to the North, Colorado Springs to the South, Parts of Akron to the east.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.715,-0.6,123,N0JXN,Denver,CO,OPEN,,,167.3,NE,,08,79,39.73920059,-104.98400116,146.715,146.115,123,Denver,On-Air,EARS,,CCARC,2017-04-09,123,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.075,-5,123,N5EHP,Denver,CO,OPEN,,,167.3,NE,,08,91,39.73920059,-104.98400116,448.075,443.075,123,Denver,On-Air,W0IG,,CCARC,2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.55,-5,82.5,W0KIZ,Denver,CO,OPEN,,,167.3,NE,,08,93,39.73920059,-104.98400116,448.55,443.55,82.5,Denver,Off-Air,HPRA,,CCARC,2017-03-11,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.175,-5,100,W0JRL,"Denver, Broadway Plaza Lofts",CO,OPEN,EA,,168.06,NE,ON - IDLE,08,12216,39.75519943,-104.98699951,447.175,442.175,100,Denver,On-Air,W0JRL,,CCARC,2015-05-15,100,DM79MS,,,29997,,,,,,,,,,,201712,,,,,,,,,,,,,,,,,,,,,Standard AllStar Link access commands.,,,,,,,,,,,,,,,,,,,,,,
448.2,-5,100,KC5WDV,"Gallup, Deza Bluffs",NM,OPEN,,,168.79,SW,,35,13539,35.90309906,-108.77200317,448.2,443.2,100,McKinley,On-Air,,,NMFCC,2017-12-27,,DM55OV,McKinley County ARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.22,0.6,67,NM5ML,"Gallup, Deza Bluffs",NM,OPEN,,,168.79,SW,,35,89,35.90309906,-108.77200317,147.22,147.82,67,McKinley,On-Air,New Mexico Mega Link Assoc,,NMFCC,2017-12-23,,DM55OV,,Full-time to the Mega-Link System .,,"Closed autopatch, e-power.",,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.4,-0.6,100,KB0UDD,"Aurora, Smoky Hill",CO,OPEN,,,169.19,NE,,08,5,39.6072998,-104.74099731,145.4,144.8,100,Arapahoe,On-Air,Castle Rock Repeater Group,,CCARC,2019-03-09,,,,"Full-time to 448.50000 (KB0UDD) at Aurora, Smokey Hill, CO .",,"Autopatch, e-power.",,Greater Denver area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.2,-1,107.2,N9PGQ,La Cueva,NM,OPEN,,,169.46,SSE,,35,101,35.59109879,-105.73200226,53.2,52.2,107.2,Santa Fe,Off-Air,N9PGQ,,NMFCC,2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.84,-0.6,107.2,N9PGQ,La Cueva,NM,OPEN,,,169.46,SSE,,35,102,35.59109879,-105.73200226,146.84,146.24,107.2,Santa Fe,,N9PGQ,,NMFCC,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.125,5,107.2,N9PGQ,La Cueva,NM,OPEN,,,169.46,SSE,,35,103,35.59109879,-105.73200226,442.125,447.125,107.2,Santa Fe,,,,NMFCC,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,151.4,N0OBA,Aurora,CO,OPEN,E,,169.58,NE,ON - IDLE,08,8741,39.62799835,-104.75800323,145.19,144.59,151.4,Arapahoe,On-Air,N0OBA,"Please note the PL's! Do not TSQ unless your radio can do split PL's. Otherwise you will not here the system. Regards, Scott",,2018-02-01,131.8,DM79OP,,,,Autopatch (please contact trustee).,,"Aurora, Littleton, Denver, Morrison, North Colorado Springs to as far as Ft. Collins.",,,,,,"""Tri Lakes Net"" This net is held every Monday at 7:30pm local (except on the third Monday of the month when we have our regular radio club meeting.)",,10079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.2,0.6,67,NM5ML,"Wagon Mound, Turkey Mountain",NM,OPEN,,,170.63,SE,,35,11289,35.98429871,-104.90100098,147.2,147.8,67,Mora,On-Air,,,,2017-01-24,,DM75NX,,Full-time to the Mega-Link System .,,8,http://nm5ml.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,141.3,NM5EM,"Wagon Mound, Turkey Mtn",NM,OPEN,,,170.65,SE,,35,15621,35.984,-104.901,145.37,144.77,141.3,Mora,Off-Air,NMEMA ARC,,NMFCC,2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,123,KD7HLL,Mexican Hat,UT,OPEN,,,170.78,WSW,,49,100,37.26929855,-109.95700073,449.9,444.9,123,San Juan,On-Air,,Part time link to two repeaters,UVHFS,2018-01-15,,DM57AG,,,,6,,"Lake Powell area from Bullfrog to Wahweap and Hite, toward the south into Arizona and North as far as Boulder.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,100,N1UPS,Westminster,CO,OPEN,EI,,170.86,NE,ON - IDLE,08,8208,39.83670044,-105.03700256,449.3,444.3,100,Adams,On-Air,N1UPS,,CCARC,2017-04-24,,,,,,,,,,,,,3699,,,43699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.15,-5,136.5,WR0AEN,Aurora,CO,OPEN,,S,171.13,NE,,08,8207,39.69670105,-104.80999756,449.15,444.15,,Arapahoe,On-Air,Colorado Amateur Repeater Network (CARN),,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,yes,WR0AEN (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,100,W0DK,"Boulder, Table Mountain",CO,OPEN,,,171.65,NNE,,08,14,39.97750092,-105.27899933,146.7,146.1,100,Boulder,On-Air,Boulder Co ARC,,CCARC,2013-03-17,,,,,,6,BARC Repeaters,"Wyoming border in the north, to Monument Hill (near Colorado Springs) in the south. Coverage is primarily to the east of the Rockies Front Range, as the repeater signal is blocked to the west by mountain peaks with altitudes of over 14,000 feet.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.9,-5,100,W0DK,"Boulder, Table Mesa",CO,OPEN,,,171.79,NNE,,08,10,39.97800064,-105.27500153,448.9,443.9,100,Boulder,On-Air,Boulder ARC,,CCARC,2013-03-17,,,,,,6,,"Wyoming border in the north, to Monument Hill in the south, near Colorado Springs. Its coverage is primarily to the east of the Front Range of the Rockies as the repeater signal is blocked to the west by the even higher Rocky Mountain peaks with altitudes of over 14,000 feet.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,100,W0DK,Boulder,CO,OPEN,I,,171.81,NNE,,08,13,39.97829819,-105.27500153,146.61,146.01,100,Boulder,On-Air,Boulder Amateur Radio Club,,CCARC,2019-08-23,,,,,,,,,,,,,7007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,820,ATV,W0BTV,Boulder,CO,OPEN,,,171.84,NNE,,08,18534,39.97848511,-105.27445221,423,1243,ATV,Boulder,On-Air,BATVC,,,2020-02-25,,,ATN,,,"dual-mode, NTSC analog &amp; DVB-T digital ATV",https://kh6htv.com/,"Wide Area, WY border to DIA to SE Denver",,,,,,"ATV, Thurs, 3pm local",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.4,-5,94.8,N0ZUQ,Aurora,CO,OPEN,,,172.03,NE,,08,8202,39.72940063,-104.83200073,448.4,443.4,94.8,Arapahoe,On-Air,,,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.275,-5,156.7,W0BG,Aurora,CO,OPEN,,,172.03,NE,,08,8199,39.72940063,-104.83200073,448.275,443.275,156.7,Arapahoe,On-Air,W0BG,,CCARC,2013-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.95,-5,77,W9SL,Aurora,CO,OPEN,,,172.03,NE,,08,8743,39.72940063,-104.83200073,449.95,444.95,77,Arapahoe,On-Air,W9SL Owner,,CCARC,2019-08-23,77,,,,,,,Primarily to the North along I-25 corridor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.825,-5,,WN7ANT,Aurora,CO,OPEN,W,Y,172.03,NE,,08,16032,39.72940063,-104.83200073,448.825,443.825,,Arapahoe,On-Air,,,,2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,30584,,,,,,
448.5,-5,100,KB0UDD,"Aurora, Smokey Hill",CO,OPEN,,,172.06,NE,,08,92,39.72940063,-104.83100128,448.5,443.5,100,Denver,On-Air,Castle Rock Repeater Group,,CCARC,2017-03-11,,,,"Full-time to 145.40000 (KB0UDD) at Aurora, Smoky Hill, CO .",,E-power.,,Greater Denver area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.7375,-25.7,100,KI0HC,Parker,CO,OPEN,,,172.59,NE,,08,14732,39.53910065,-104.56900024,927.7375,902.025,100,Douglas,On-Air,,,CCARC,2020-01-01,100,DM79RM,,Full-time to the The 900 P25 Network System .,,,,"Wide area coverage, I 25 from Cheyenne south to MM 20 just north of Trinidad. I 76 East to MM 100. I 70 from Idaho Springs to Genoa. Highway 24 from the Colorado Springs to Limon. Highway 24 west of Colorado Springs is spotty to Hartsel. US 50 from Canon City to Las Animas. Salida south to the San Luis Valley to Antonito. Salida North to just south of Leadville. Repeater Coverage Map",,,,,,,,,yes,293,yes,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,
146.91,0.6,123,W0JZ,Gold Hill,CO,OPEN,,,173.32,NNE,,08,13368,40.0633,-105.41,146.91,147.51,123,Boulder,On-Air,,There is a MOU With BCARES for repeater use.,,2017-04-09,127.3,,"Town of Gold Hill, Colorado",,,,http://goldhilltown.com/,"East of Gold Hill, The Indian Peaks, Denver, Boulder",,,,,,"Summer Tue at 19:30P, Winter 19:00.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.925,-5,131.8,W0LMA,Broomfield,CO,OPEN,,,174,NE,,08,26,39.92060089,-105.08599854,448.925,443.925,131.8,Boulder,Off-Air,W0LMA,,CCARC,2019-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,103.5,W0WYX,Broomfield,CO,OPEN,,,174,NE,,08,266,39.92060089,-105.08599854,449.825,444.825,103.5,Boulder,Off-Air,Rocky Mountain Radio League,,CCARC,2019-06-19,,,,,,6,Repeater,Along the foothills and into Boulder where the 94 repeater is shadowed.,,,,,,Colorado WX: Daily at 06:30. RMRL: Mod at 20:30. Astronomy: Tue at 19:00. Amateur Radio Events: Tue at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8625,-5,,KC0DS,Boulder,CO,OPEN,,S,174.09,NNE,,08,8186,40.01499939,-105.27100372,446.8625,441.8625,,Boulder,On-Air,Boulder County ARES,,CCARC,2017-03-11,,,,,,,,,,,,,,,,,,,,yes,KC0DS (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8,-5,CC,N0SZ,"Boulder, Mount Thorodin",CO,OPEN,,D,174.09,NNE,,08,8185,40.01499939,-105.27100372,446.8,441.8,,Boulder,On-Air,Rocky Mountain Ham Radio,See website for complete information regarding timeslot/colorcode/talkgroup programming.,CCARC,2019-11-27,,,Rocky Mountain Ham Radio,Full-time to the Colorado TRBO System .,,,Rocky Mountain Ham Radio,Wide area.,,yes,7,,,,310800,,,,,,,,RMHR c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.5,-20,,W0DK,Boulder,CO,OPEN,,S,174.09,NNE,,08,8221,40.01499939,-105.27100372,1299.5,1279.5,,Boulder,On-Air,Boulder County ARES,,CCARC,2012-11-12,,,,,,E-power.,,,,,,,,,,,,,,yes,W0DK (A) DVAP 24/7,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.4,-5,91.5,K0DK,Boulder,CO,OPEN,,,174.11,NNE,,08,21,40.01499939,-105.26999664,449.4,444.4,91.5,Boulder,Off-Air,BARC,,CCARC,2013-01-08,,,,,,2,http://www.ked-wireless.com/products1.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.55,-5,100,W0IA,Boulder,CO,OPEN,E,,174.11,NNE,ON - IDLE,08,11,40.01499939,-105.26999664,449.55,444.55,100,Boulder,On-Air,Rocky Mtn VHF Soc,,CCARC,2017-03-11,,,,"Full-time to 224.02000 (W0IA) at Boulder, Lee Hill, CO .",,8,,Denver metro area.,,,,,,,,217336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.425,-5,103.5,WC3W,Grand Lake,CO,OPEN,A,,175,NNE,,08,18131,40.2392,-105.847,449.425,444.425,103.5,Clear Creek,On-Air,,Linked to the Allstar Florida Hub,,2019-09-21,103.5,,,,45202,,,"Grand Lake, CO",,,,,,Sunday and Tuesday nights at 7 PM MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.045,0.6,123,K0ML,Northglenn,CO,OPEN,,,175.15,NE,,08,185,39.88560104,-104.98699951,147.045,147.645,123,Adams,On-Air,Northglenn RA,,CCARC,2017-04-10,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.05,-5,CC,N0SZ,"Boulder, Lee Hill",CO,OPEN,,D,175.29,NNE,,08,8992,40.07220078,-105.35399628,445.05,440.05,,Boulder,On-Air,Rocky Mountain Ham Radio,,CCARC,2019-11-27,,,,,,BrandMeister Network,,Wide area,,yes,1,BrandMeister,,,310852,,,,,,,,RMHR c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BrandMeister US,,,,,
446.9875,-5,CC,N0SZ,"Boulder, Lee Hill",CO,OPEN,,D,175.29,NNE,,08,5219,40.07220078,-105.35399628,446.9875,441.9875,,Boulder,On-Air,Rocky Mountain Ham Radio,,,2019-11-27,,,,"Full-time to 446.95000 (K7PFJ) at Colorado Springs, Almagre Mountain, CO . Full-time to the Colorado TRBO System .",,Linked on Time Slot 2 to Almagre Mtn (446.950).,,,,yes,7,,,,310813,,,,,,,,RMHR c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.75,-5,141.3,N0SZ,"Boulder, Lee Hill",CO,OPEN,I,,175.29,NNE,,08,19,40.07220078,-105.35399628,447.75,442.75,141.3,Boulder,On-Air,Rocky Mountain Ham Radio,,CCARC,2018-04-24,141.3,,,,,,,,,,,,3450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.46,-0.6,107.2,W0CRA,"Boulder, Eldorado Mountain",CO,OPEN,EI,,175.29,NNE,ON - IDLE,08,8,40.07220078,-105.35399628,145.46,144.86,107.2,Boulder,On-Air,Colorado Repeater Association (CRA),,CCARC,2017-11-13,107.2,,CRA VHF Link System,"Full-time to 145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO . Full-time to 147.22500 (W0CRA) at Larkspur, Westcreek, CO .",,"Closed autopatch, e-power.",,Boulder/Denver Metro,,,,,3990,,,347086,,,,,,,,,,,,,,,,,,,,,Member-only IRLP and Echolink node,,,,,,,,,,,,,,,,,,,,,,
447.975,-5,107.2,W0CRA,"Boulder, Eldorado Mountain",CO,OPEN,,,175.29,NNE,,08,20,40.07220078,-105.35399628,447.975,442.975,107.2,Boulder,On-Air,Colorado Repeater Association (CRA),,CCARC,2016-09-08,107.2,DN70HB,,,,Closed autopatch.,,Wide area: Boulder/Longmont area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.02,-1.6,,W0IA,"Boulder, Lee Hill",CO,OPEN,E,,175.29,NNE,ON - IDLE,08,18,40.07220078,-105.35399628,224.02,222.42,,Boulder,On-Air,Rocky Mtn VHF Soc,,CCARC,2017-03-11,,DN70HB,,"Full-time to 449.55000 (W0IA) at Boulder, CO .",,8,RMVHS repeaters,Denver metro area.,,,,,,,,217336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.4,5,100,NM5SV,"Placitas, Sandia Peak",NM,OPEN,,,175.73,S,,35,14763,35.33599854,-106.44100189,443.4,448.4,100,Sandoval,On-Air,Sandia Vista ARC,,NMFCC,2019-08-10,,DM65SI,,,,,http://sandiavista.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.3875,-0.6,,KC0DS,Boulder,CO,OPEN,,S,176.53,NNE,,08,8171,40.03720093,-105.23000336,145.3875,144.7875,,Boulder,On-Air,Boulder County ARES,,CCARC,2012-11-12,,,,,,E-power.,http://bouldercountyares.org/technical/d-star,20,,,,,,,,,,,,yes,KC0DS (C),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.8625,-20,,KC0DS,Boulder,CO,OPEN,,S,176.53,NNE,,08,8220,40.03720093,-105.23000336,1283.8625,1263.8625,,Boulder,On-Air,Boulder County ARES,,CCARC,2013-12-21,,DN70JA,,,,E-power.,,20,,,,,,,,,,,,yes,KC0DS (A) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.4,5,100,N7JNI,Wagon Mound,NM,OPEN,,,176.64,SE,,35,181,36.00889969,-104.70600128,444.4,449.4,100,Mora,Off-Air,Mora ARC,,NMFCC,2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,91.5,K0DK,Boulder,CO,OPEN,E,,177.34,NNE,Node Offline,08,15,40.05709839,-105.24299622,146.73,146.13,91.5,Boulder,Off-Air,BARC,,CCARC,2017-05-02,91.5,DN70jb,,,,12,http://www.ked-wireless.com/products1.htm,Local,,,,,,,,115482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.08,0.6,100,NM5SC,"Placitas, La Madera",NM,OPEN,A,,177.54,S,,35,9768,35.30749893,-106.45700073,147.08,147.68,100,Sandoval,On-Air,Sandoval County ARES,25,NMFCC,2017-02-10,,DM65SH,ARRL,,28176,"Linked, e-power.",http://www.nmscares.org,"Wide area: Sandia Mtns, Edgewood, Moriarty, Madrid, Golden.",,,,,,Sandoval County ARES: Mon at 19:30.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.75,5,162.2,KC5IPK,Rio Rancho,NM,OPEN,EI,,178.22,S,Node Offline,35,3112,35.2744,-106.737,442.75,447.75,162.2,Sandoval,On-Air,KC5IPK,,NMFCC,2017-02-11,,,,,,E-power.,,"Rio Rancho, Albuquerque, Corrales.",,,,,7855,,,214956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.1,0.6,100,NM5RR,"Rio Rancho, Rainbow",NM,OPEN,A,,178.22,S,,35,139,35.2743988,-106.73699951,147.1,147.7,100,Sandoval,On-Air,Sandoval Co ARES,,NMFCC,2017-02-10,100,DM65PG,,"Full-time to 443.00000 (NM5RR) at Rio Rancho, Rainbow, NM .",27749,"E-power, remote base, Linked to 443.100 and 147.080.",http://www.nmscares.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,5,100,NM5RR,"Rio Rancho, Rainbow",NM,OPEN,A,,178.22,S,,35,141,35.2743988,-106.73699951,443,448,100,Sandoval,On-Air,Sandoval Co ARES,,NMFCC,2017-02-10,,DM65PG,RACES.,"Full-time to 147.10000 (NM5RR) at Rio Rancho, Rainbow, NM .",27750,E-power.,http://www.nmscares.org,Rio Rancho and parts of Santa Fe.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,141.3,WE0FUN,"Denver, Green Valley Ranch",CO,OPEN,EA,,178.47,NE,Node Offline,08,9765,39.79669952,-104.7480011,448.15,443.15,141.3,Denver,On-Air,K0GUR,Can be linked to various local repeater systems via the remote base(s). Echolink connects restricted. Email me to be added to the authorized list. The system may be occupied in the Southern Colorado area for a formal net or ARES activity.,CCARC,2019-08-22,141.3,DM79pt,,Full-time to the The Fun Machine System .,29436,E-power (batt). 2 meter and 70cm channel steerable remote bases.,k0jsc.com,Small coverage of the East Denver area SW of DIA. Repeater Coverage Map,,,,,,APRS Net: Sun at 19:00. Region 5 District 2 ARES Net: Sun at 19:30. Statewide ARES Net: Sun at 20:00. Region 5 District 1 ARES Net: Mon at 19:00. RGARC Net: Wed at 19:00.,,24340,,,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,
147.03,0.6,100,KI0HG,"Allenspark, AFPD Station #5",CO,OPEN,,,178.61,NNE,,08,15670,40.1727,-105.468,147.03,147.63,100,Boulder,On-Air,KI0HG,,CCARC,2017-01-20,,,Boulder County Amateur Radio Emergency Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.35,5,100,WA5OLD,Rio Rancho,NM,OPEN,,,178.66,S,,35,140,35.27550125,-106.61799622,442.35,447.35,100,Sandoval,On-Air,WA5OLD,,NMFCC,2017-07-21,,DM65QG,,,,Autopatch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,W0IA,"Boulder, Gunbarrel Hill",CO,OPEN,,,179.65,NNE,,08,16,40.05559921,-105.15699768,146.76,146.16,100,Boulder,On-Air,Rocky Mtn VHF Soc,ARES primary repeater. Voting Receivers: RX Location Tone Pitch PL Gunbarrel single beep low 100.0 Lousville single beep low 100.0 Lyons double beep high followed by medium 100.0 Louisville #2 double beep high followed by low 100.0,CCARC,2017-03-11,,DN70KB,Boulder County ARES,,,5,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tone,single beep,single beep,double beep,double beep
147.105,0.6,107.2,WA0DE,Simla,CO,OPEN,,,180.41,E,,08,12167,39.22669983,-104.08999634,147.105,147.705,107.2,Elbert,On-Air,ARES of Douglas and Elbert Counties,,CCARC,2020-02-11,107.2,DM79WF,Colorado Repeater Association,"Full-time to 448.42500 (W0CRA) at Larkspur, Westcreek, CO .",,Linked to CRA 448.425 - WestCreek,http://www.w0cra.org/,"I-70, E. Arapahoe, Elbert, Lincoln Counties 40 mi radius.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.2,5,CC,N5QD,Corrales,NM,OPEN,,D,181.31,S,Static Talkgroups: 93 - North America - Slot 1 3135 - New Mexico - Slot 2 3176 - Southwest USA - Slot 2,35,16498,35.2378006,-106.60700226,443.2,448.2,,Sandoval,On-Air,,,,2019-12-08,,,,,,Brandmeister,http://brandmeister.network/?page=repeater&amp;id=313513,,,yes,1,,,,313513,,,,,,,,Brandmeister c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.4,5,CC,KG5SLG,"Rio Rancho, NM 528 and Corrales Rd",NM,OPEN,,D,181.38,S,,35,16499,35.23279953,-106.66300201,442.4,447.4,,Sandoval,Off-Air,,Dmr color code 4,NMFCC,2019-12-16,,,,,,"Brandmeister, DMR CC 4, D-Star, Fusion",,"Rio Rancho, Bernalillo,Albuquerque and plus Northeast heights of Albuquerque",,yes,4,,,,,,,,,,,,c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.7,5,100,NM5F,Rio Rancho,NM,OPEN,EA,,181.38,S,ON - IDLE,35,18120,35.23279953,-106.66300201,443.7,448.7,100,Sandoval,On-Air,,,NMFCC,2019-12-02,,,,,27578,,,,,,,,,,,27580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.7,5,100,K5CPU,"Rio Rancho, Intel Corp",NM,OPEN,,,181.93,S,,35,142,35.22499847,-106.66000366,444.7,449.7,100,Sandoval,On-Air,New Mexico Intel Emergency Amateur Service,,NMFCC,2017-07-21,,DM65QF,,,,E-power.,,Albuquerque and vicinity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.45,-0.6,,KB5WEZ,Las Vegas,NM,OPEN,,,182.15,SSE,,35,113,35.59389877,-105.22299957,145.45,144.85,,San Miguel,Off-Air,KB5WEZ,,NMFCC,2017-08-22,,,,,,"E-power, linked.",,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
