Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,Sponsor,Features,Links,EchoLink,IRLP,AllStar,Nets,Web links,Feed,Coordination,Last update,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,Location Photo,Grid,Affiliate,Notes,YSF Digital Enabled,DG-ID,Eastern Colorado,P-25 Digital Enabled,NAC,Default Reflector,D-STAR Enabled,Node,Sources,TAC 310,TAC 311,Colorado,Colorado Chat,Bandwidth,Mixed-Mode,On-air,Commands,Central Regional,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Devilshead Local,Talkgroup Network,Northern Colorado Regional,WIRES-X,Local Network,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide,North America,English,Local/Cluster,N. Colorado,Worldwide English,DCI Bridge,Mountain Reg USA,REACT,CO-Park County,Europe,Southwest USA,Wyoming,WyLOCAL
147,0.6,100,KC0KWD,LaSalle,CO,OPEN,I,Y,128.22,NNE,,08,157,40.26119995,-104.70600128,147,147.6,,,Weld,On-Air,,Weld ARS,"Yaesu System Fusion, 20 Watts. Will be switching to DSQ on 1 Feb 2016.",,,3839,,Tuesday Night club net,,,CCARC,2019-05-06,,,,,,,,,,DN70PG,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.475,-5,100,KC0KWD,Greeley,CO,OPEN,I,,128.22,NNE,,08,158,40.26119995,-104.70600128,448.475,443.475,100,,Weld,On-Air,,Weld Amateur Radio Society (WARS),,,,3839,,,http://www.warsco.org/,,CCARC,2019-05-06,,,,,,,,,,DN70PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.14,0.6,67,NM5ML,"Taos, Ski Valley",NM,OPEN,,,128.51,S,,35,11288,36.59780121,-105.44499969,147.14,147.74,67,,Taos,On-Air,,,11,Full-time to the Mega-Link System .,,,,,http://www.taosarc.com/,,,2017-07-25,,,,,,,,,,,TaosARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.04,0.6,141.3,NM5EM,"Eagle Nest, Touch Me Not",NM,OPEN,,,129.32,S,,35,15635,36.57799911,-105.19799805,147.04,147.64,141.3,,Colfax,On-Air,,NMEMA ARC,,,,,,,,,NMFCC,2017-01-24,,,,,,,,,,DM76JN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.08,0.6,162.2,W5SF,"Chama, Overlook Mtn",NM,OPEN,,,129.63,SW,,35,15079,36.90999985,-106.58000183,147.08,147.68,162.2,,Rio Arriba,On-Air,,SFARC,,,,,,,,,NMFCC,2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,179.9,K0ELK,"Carbondale, Four Mile Ridge",CO,OPEN,IA,,130.14,WNW,,08,35,39.40000153,-107.31500244,449.725,444.725,179.9,,Garfield,On-Air,Wide area.,Roaring Fork Amateur Repeater Cooperative (RFARC),EchoLink.,,,3722,28434,,,,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,107.2,K0SNO,"Carbondale, Four Mile Ridge",CO,OPEN,,,130.14,WNW,,08,259,39.40000153,-107.31500244,147.39,147.99,107.2,,Garfield,On-Air,"Rifle, Carbondale, El Jebel, Glenwood Springs, Basalt and Aspen.",Roaring Fork Amateur Repeater Cooperative,,,,,,,,,,2016-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.33,0.6,107.2,KI0MR,Paonia,CO,OPEN,,,130.95,WNW,,08,8179,38.86830139,-107.59200287,147.33,147.93,107.2,,Delta,On-Air,Wide area.,North Fork Repeater Assoc.,,,,,,,,,CCARC,2016-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,67,KF5PFO,"Tres Piedras, San Antonio Mountain",NM,OPEN,,,131.01,SSW,,35,174,36.64690018,-105.96700287,146.76,146.16,67,,Taos,On-Air,"Wide area: Most of Taos County, Eastern Rio Arriba County and the San Luis Valley in Southern Colorado.",Taos ARC,11,,,,,,,,,2016-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,141.3,NM5EM,"Tres Piedras, San Antonio Mtn.",NM,OPEN,,,131.01,SSW,,35,15616,36.64699936,-105.96700287,145.175,144.575,141.3,,Taos,Off-Air,,NMEMA ARC,,,,,,,,,NMFCC,2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.975,5,123,N5TSV,"Taos, Wheeler Peak",NM,OPEN,,,131.2,S,,35,183,36.55670166,-105.41600037,444.975,449.975,123,,Taos,On-Air,,N5TSV,,,,,,,,,NMFCC,2017-02-13,,,,,,,,,,DM76HN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.685,-0.6,123,N0FH,Estes Park,CO,OPEN,EI,,132.57,N,ON - IDLE,08,119,40.36009979,-105.4509964,146.685,146.085,123,,Larimer,On-Air,Estes Valley and east RMNP - some coverage E and SE (Loveland and Denver),Estes Valley ARC,E-power.,"Full-time to 449.80000 (N0FH) at Estes Park, CO .",625757,7268,,ARES D-10: Thu at 19:00.,,,CCARC,2017-08-05,,,,,,,,,,DN70GI,,"Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",,,,,,,,,,,,,,,,,"The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the ' * ' character followed by a four, five, or six digit node number where you wish to connect). The disconnect is ' # '.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.65,-5,,KB0YNA,"Montrose, Waterdog Peak",CO,OPEN,,,132.65,W,,08,15213,38.38750076,-107.6740036,448.65,443.65,,151.4,Montrose,On-Air,Wide area.,KB0YNA,,"Full-time to 447.65000 (KB0YNA) at Gunnison, W Mountain or Tenderfoot Mountain, CO .",,,,,,,,2016-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.2,-5,107.2,WA4HND,"Montrose, Waterdog Peak",CO,OPEN,I,,132.65,W,,08,69,38.38750076,-107.6740036,447.2,442.2,107.2,107.2,Montrose,On-Air,Delta/Montrose,,9,Full-time to the GMRA Open System .,,3710,,RACES Net Wed at 1930 Hrs.,GMRA Repeaters,,CCARC,2018-01-15,,,,,,,,,,,Grand Mesa Repeater Assoc,Closed IRLP out - Ask for a control op,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,CC,N0WAR,"Estes Park, Prospect Mtn",CO,OPEN,,D,132.99,N,"DMR BrandMeister Repeater in Estes Park, Colorado Wide area coverage of Estes Park, Colorado &amp; Rocky Mountain National Park. Static TG of 3171 on T.S. 2 Located @ KC0KBP QTH",08,17813,40.36059952,-105.51999664,147.24,147.84,,,Larimer,On-Air,Wide Area: Estes Park &amp; Rocky Mtn Nat Park,N0WAR,Brandmeister Network,,,,,,http://www.w0dmr.org,,,2019-11-27,yes,2,310853,Brandmeister c Record retrieved from radioid.net,,,,,,DN70FI,W0DMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,88.5,KB0VJJ,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,134.05,WNW,,08,129,39.42639923,-107.37999725,146.85,146.25,88.5,123,Garfield,On-Air,"Wide area: Throughout the Roaring Fork Valley, Glenwood Canyon, East and West on I-70, and the Flattops Wilderness north of Glenwood.",Colorado Connection,70,,,,,Daily 7:30PM Local Time Central Colorado Traffic Net Thursdays 8:00PM Colorado Connection Net All Welcome Sundays 8:00PM Statewide ARES net,,,CCARC,2016-05-23,,,,,,,,,,DM69HK,,Part of the Colorado Connection System of Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,107.2,KI0G,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,134.05,WNW,,08,130,39.42639923,-107.37999725,146.88,146.28,107.2,,Garfield,On-Air,,Ski Country ARC,,"Full-time to 447.60000 (KI0G) at Glenwood Springs, CO .",,,,,,,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.1,-5,107.2,KI0G,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,134.05,WNW,,08,132,39.42639923,-107.37999725,447.1,442.1,107.2,,Garfield,On-Air,,Ski Country ARC,,,,,,,,,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.6,-5,107.2,N0XLI,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,134.05,WNW,,08,255,39.42639923,-107.37999725,449.6,444.6,107.2,,Garfield,On-Air,Wide area.,,e-power Linked to GMRA open system,,,,,,http://www.gmra.org,,CCARC,2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,123,N0FH,Estes Park,CO,OPEN,EI,,134.14,N,ON - IDLE,08,120,40.37720108,-105.52100372,449.8,444.8,123,,Larimer,On-Air,,Estes Valley ARC,E-Power,"Full-time to 146.68500 (N0FH) at Estes Park, CO .",625757,7268,,ARES D-10: Thu at 19:00.,,,CCARC,2017-08-05,,,,,,,,,,,,"Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",,,,,,,,,,,,,,,,,"The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the ' * ' character followed by a four, five, or six digit node number where you wish to connect). The disconnect is ' # '.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,123,N0JSP,"Pagosa Springs, Oakbrush Hill",CO,OPEN,,,134.2,SW,,08,188,37.19300079,-107.09999847,146.61,146.01,123,,Archuleta,On-Air,,,,,,,,,http://durangoarc.org/,,CCARC,2018-01-15,,,,,,,,,,DM67KE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.195,0.6,100,W0LRA,"Loveland, Namaqua Hill",CO,OPEN,,,134.78,N,,08,179,40.39849854,-105.125,147.195,147.795,100,,Larimer,On-Air,,Loveland Repeater Assoc,"Closed autopatch, e-power.",,,,,,,,CCARC,2016-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.575,-5,100,W0LRA,"Loveland, Namaqua Hill",CO,OPEN,,,134.87,N,,08,181,40.39780045,-105.0739975,449.575,444.575,100,,Larimer,On-Air,,Loveland Rptr Assoc,"Closed autopatch, e-power.",,,,,,,,CCARC,2018-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.21,-0.6,110.9,N5GDR,Maxwell,NM,OPEN,A,,135.12,S,,35,16113,36.50999832,-104.91000366,145.21,144.61,110.9,110.9,Colfax,On-Air,,"Gary Reynolds N5GDR, Dale Finley KB5NFT",,,,,46298,,,,,2020-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,127.3,KB5ITS,"Ouray, Engineer Mountain",CO,OPEN,,,135.98,WSW,,08,16604,38.02280045,-107.67099762,147.27,147.87,127.3,,Ouray,On-Air,,,,,,,,,http://www.sjcham.com,,CCARC,2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.3,0.6,107.2,K0VQ,"Glenwood Springs, Three Mile Ridge",CO,OPEN,E,,135.99,NW,Node Offline,08,131,39.55059814,-107.3239975,147.3,147.9,107.2,,Garfield,Off-Air,"Wide area: Glenwood Springs, Glenwood Canyon, South Canyon, Carbondale and surrounding areas.",Roaring Fork Amateur Repeater Cooperative,8,,266359,,,,,,CCARC,2012-11-10,,,,,,,,,,,,Single beep courtesy tone when linked and none when unlinked.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.02,-1.6,,KI0G,Glenwood Springs,CO,CLOSED,,,136.03,NW,,08,8181,39.55049896,-107.32499695,224.02,222.42,,,Garfield,,,SCARC,,,,,,,,,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,,KI0G,Glenwood Springs,CO,CLOSED,,,136.03,NW,,08,8192,39.55049896,-107.32499695,447.6,442.6,,,Garfield,,40,Ski Country ARC (SCARC),50,"Full-time to 146.88000 (KI0G) at Glenwood Springs, Sunlight Peak, CO .",,,,,,,CCARC,2012-11-12,,,,,,,,,,,,Link Hub for 146.880.,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.85,-5,131.8,WA4HND,"Glenwood Springs, Lookout Mountain",CO,OPEN,,,136.03,NW,,08,13637,39.55049896,-107.32499695,449.85,444.85,131.8,131.8,Garfield,On-Air,Glenwood Springs,,e-power Linked to GMRA Open System,Full-time to the GMRA Open System .,,,,Colorado State RACES Wed 1930 local,http://GMRA.org,,CCARC,2018-01-15,,,,,,,,,,,Grand Mesa Repeater Assoc,RACES net Wed 1930 Hrs Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,127.3,K0OJ,"Greeley, UNC",CO,OPEN,,,137.88,NNE,,08,159,40.40370178,-104.70300293,449.725,444.725,127.3,,Weld,On-Air,,K0OJ,"Autopatch, WX.",,,,,,,,CCARC,2019-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,W0UPS,"Greeley, UNC",CO,OPEN,,,137.91,NNE,,08,156,40.40359879,-104.69999695,146.85,146.25,100,100,Weld,On-Air,,Northern Colorado ARC,"E-power, WX.",,,,,,,,CCARC,2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,156.7,KB5ITS,"Silverton, Kendall Mountain",CO,OPEN,,,138.31,WSW,,08,209,37.79330063,-107.6289978,147.375,147.975,156.7,,San Juan,On-Air,Wide area.,,13,"Part-time to 146.67000 (K0EP) at Durango, Eagle Pass, CO .",,,,,http://www.sjcham.com,,CCARC,2018-01-15,,,,,,,,,,DM67ET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.025,-5,100,W0UPS,"Loveland, Budweiser Event Center",CO,OPEN,,Y,138.4,N,,08,3621,40.44400024,-104.98899841,448.025,443.025,100,100,Larimer,On-Air,,Northern Colorado ARC,,,,,,,,,CCARC,2016-03-21,,,,,,,,,,DN70MK,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.1375,-5,CC,KB0VGD,Greeley,CO,OPEN,,D,139.14,,,08,18521,40.42331314,-104.70912933,445.1375,440.1375,,,Weld,On-Air,,,,,,,,,,,,2020-02-17,yes,2,,c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.325,-5,136.5,WR0AEN,Greeley,CO,OPEN,,S,139.14,NNE,,08,8210,40.4233017,-104.70899963,449.325,444.325,,,Weld,On-Air,,Colorado Amateur Repeater Network (CARN),,,,,,,,,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,yes,WR0AEN (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,N5BOP,Des Moines,NM,OPEN,,,139.3,SSE,,35,73,36.76110077,-103.83399963,146.85,146.25,100,,Union,Off-Air,Wide area.,Sierra Grande RC,E-power.,,,,,,,,NMFCC,2015-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.8,5,77,N5BOP,Des Moines,NM,OPEN,,,139.3,SSE,,35,74,36.76110077,-103.83399963,444.8,449.8,77,,Union,Off-Air,Wide area.,Sierra Grande Repeater Club,E-power.,,,,,,,,NMFCC,2015-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.175,0.6,141.3,NM5EM,"Des Moines, Sierra Grande",NM,OPEN,,,139.3,SSE,,35,15638,36.76110077,-103.83399963,147.175,147.775,141.3,,Union,On-Air,,NMEMA ARC,,,,,,,,,NMFCC,2017-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.525,-5,127.3,KB5ITS,Silverton,CO,OPEN,,,139.69,WSW,,08,210,37.81190109,-107.66400146,447.525,442.525,127.3,,San Juan,On-Air,Wide area.,KB5ITS,E-power.,,,,,,,,CCARC,2014-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,127.3,KB5ITS,"Silverton, Buffalo Boy",CO,OPEN,,,139.74,WSW,,08,16605,37.81190109,-107.66500092,145.325,144.725,127.3,,San Juan,On-Air,,,Solar powered,,,,,,http://www.sjcham.com,,CCARC,2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,5,67,KB5ITS,"Silverton, Hazelton",CO,OPEN,,,139.74,WSW,,08,16624,37.81190109,-107.66500092,444,449,67,,San Juan,On-Air,,,,,,,,,http://www.sjcham.com,,,2018-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.8,-5,CC,AD0RM,"Ridgway, On top of Log Hill",CO,OPEN,,D,140.3,W,Static Talkgroups: 91 - Worldwide English - Slot 1,08,17998,38.18000031,-107.79000092,447.8,442.8,,,Ouray,On-Air,Montrose to Ouray,AD0RM,,,,,,,,,,2019-11-27,yes,1,311075,BrandMeister c Record retrieved from radioid.net,,,,,,DM68CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.725,-5,131.8,W7RF,Fort Collins,CO,OPEN,,,141.63,N,,08,8194,40.49599838,-105.07900238,447.725,442.725,131.8,,Larimer,On-Air,,W7RF,,,,,,,,,CCARC,2018-05-13,,,,,,,,,,DN70LL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.825,-5,100,KB5ITS,"Montrose, Raspberry",CO,OPEN,,,141.88,W,,08,18465,38.41740036,-107.84600067,448.825,443.825,100,,Montrose,On-Air,"Nucla, Uncompahgre Plateau, coverage into Montrose and ?West End?",San Juan Connection,,,,,,,http://www.sjcham.com,,,2020-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,136.5,NM5SJ,Dulce,NM,OPEN,,,142.75,SW,,35,15624,36.93360138,-106.99900055,145.43,144.83,136.5,,Rio Arriba,On-Air,,Totah Amateur Radio Club,,,,,,,http://totaharc.org/repeaters/,,NMFCC,2019-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.55,-20,100,K1TJ,Fort Collins,CO,OPEN,,,142.81,N,,08,3620,40.51530075,-105.14700317,1283.55,1263.55,100,,Larimer,On-Air,Northern Colorado Front Range,K1TJ Repeater System,,,,,,,http://www.k1tj.com/,,CCARC,2013-01-01,,,,,,,,,,DN70KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,123,KC0RBT,Fort Collins,CO,OPEN,E,,142.81,N,ON - IDLE,08,276,40.51530075,-105.14700317,447.45,442.45,123,,Larimer,On-Air,,,,,447450,,,,,,CCARC,2016-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC,N0AOL,Fort Collins,CO,OPEN,,D,142.81,N,,08,8505,40.51530075,-105.14700317,446.7375,441.7375,,,Larimer,On-Air,Wide area: North Front Range.,N0AOL - NoCo C-Bridge Network,DMR-MARC World Wide Network,,,,,"DMR World Wide Net: Sat at 10:00. TS 1 Group Call 1 http://www.dmr-marc.net/ Tac 310 Net: Sun at 18:00, TS 1 Group Call 310 .",http://nocodmr.kt0l.net:8080/nocodmr/documentation.htm,,CCARC,2019-11-27,yes,2,310803,NoCo c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Worldwide 1 1 North America 1 3 English 1 13 TAC 310 1 310 Local/Cluster 2 2 N. Colorado 2 3171 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,DN70KM,,Repeater ID: 310803,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,,,,,,,,,
146.91,-0.6,107.2,KC0UUX,Montrose,CO,OPEN,,,143.44,W,,08,12442,38.47829819,-107.87599945,146.91,146.31,107.2,107.2,Montrose,On-Air,,,E-Power,,,,,,,,CCARC,2014-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,107.2,KD5OPD,Montrose,CO,OPEN,,,143.44,W,,08,7953,38.47829819,-107.87599945,146.79,146.19,107.2,107.2,Montrose,On-Air,,KC0UXX,E-power.,,,,,,,,CCARC,2012-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.5,-5,123,N0LAR,Lamar,CO,OPEN,EI,,143.51,ESE,ON - IDLE,08,171,38.08720016,-102.62000275,449.5,444.5,123,123,Prowers,On-Air,45,Lamar ARC,Linked full time to 146.610 (N0LAR) repeater,"Full-time to 146.61000 (N0LAR) at Lamar, CO .",37784,3774,,NWS net: Daily 12:15pm,http://www.qrz.com/db/n0lar,,CCARC,2019-12-29,,,,,,,,,,DM-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.34,0.6,100,N5LEM,"Angel Fire, Agua Fria Peak",NM,OPEN,,,144.37,S,,35,41,36.36000061,-105.20999908,147.34,147.94,100,,Colfax,On-Air,Wide area.,Taos ARC,E-power.,,,,,,Taos Amateur Radio Club,,NMFCC,2017-08-27,,,,,,,,,,DM76JI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.75,-5,CC,K7PFJ,"Fort Collins, Horsetooth Mountain",CO,OPEN,,D,144.39,N,,08,8715,40.53879929,-105.17900085,446.75,441.75,,,Larimer,Off-Air,,Rocky Mountain Ham Radio,,Full-time to the Colorado TRBO System .,,,,,http://www.rmham.org,,CCARC,2019-12-09,yes,7,310814,RMHR c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Northern Colorado Regional 2 721 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,,,,,See website for complete info on color codes/time slot assignment.,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
145.265,-0.6,CC,KB0VGD,"Fort Collins, Horsetooth Mountain",CO,OPEN,,D,144.39,N,"KB0VGD Marcos 2M Horsetooth Horsetooth Mtn VHF, Wide area coverage. Please use ONLY TG 310831, TG 3171, TG 3108, and TG 2 (Local 2) on Time Slot 2 (TS2). ALL OTHER TG connections will be directed to Time Slot 1 (TS1).",08,14274,40.53879929,-105.17900085,145.265,144.665,,,Larimer,On-Air,Northern Colorado Front Range Wide Area coverage.,W0DMR - NoCo C-bridge Network,,,,,,,http://www.w0dmr.org/,,CCARC,2019-11-27,yes,2,310831,DMR-Plus c Record retrieved from radioid.net,,"Open Talkgroup View Assignment TS TG Access Worldwide English 1 91 Full-Time North America 1 93 Full-Time DCI Bridge 1 3100 Full-Time Local/Cluster 2 2 Colorado 2 3108 Full-Time N. Colorado 2 3171 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,Brandmeister Network,"Any additional Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf",,,,,,,,,,,,2,,,,,"Repeater ID: 310831, TS 1: TG 91 - World Wide, TG 93 - North America, TG 3100 USA. TS 2: TG 2 - Local, TG 3171 - No. Colorado, TG 3108 Colorado Statewide.",,,,,,,BrandMeister US,,,,,,,,,,1,,2,2,1,1,,,,,,,
145.115,-0.6,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,E,,144.44,N,ON - IDLE,08,123,40.53969955,-105.19599915,145.115,144.515,100,100,Larimer,On-Air,Wide area.,Northern Colorado ARC,7,,4236,,,,,,CCARC,2016-10-25,,,,,,,,,,DN70JM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.52,-1.6,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,,,144.44,N,,08,275,40.53969955,-105.19599915,224.52,222.92,100,100,Larimer,Off-Air,,Northern Colorado ARC,E-power.,,,,,,,,CCARC,2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,,,144.44,N,,08,126,40.53969955,-105.19599915,447.275,442.275,100,100,Larimer,On-Air,Wide area.,Northern Colorado ARC,"Closed autopatch, e-power.",,,,,,,,CCARC,2020-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,123,N0LAR,Lamar,CO,OPEN,EI,,145.27,ESE,ON - IDLE,08,3794,38.03689957,-102.59999847,146.61,146.01,123,123,Prowers,On-Air,Hwy 287 - Springfield to Eads Hwy 50 - Holly to Rocky Ford. 45 mi radius.,Lamar Amateur Radio Club,,"Full-time to 449.50000 (N0LAR) at Lamar, CO .",37784,3774,,NWS Net 12:15pm daily,http://www.qrz.com/db/n0lar,,CCARC,2019-12-29,,,,,,,,,,DM-88,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
