Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Sponsor,EchoLink,AllStar,Nets,Coordination,Last update,Web links,DMR Enabled,Color Code,Wide Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,Notes,Coverage,Features,Links,Affiliate,On-air,D-STAR Enabled,Node,Sources,Talkgroup Network,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,IRLP,Grid,Commands,Mixed-Mode,YSF Digital Enabled,DG-ID,P25 Digital Enabled,NAC,Default Reflector,Location Photo,Central Regional,Northern Colorado Regional,Feed,Eastern Colorado,Local/Cluster,WIRES-X,Devilshead Local,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Data,DMRX 1,Utah Statewide 2,TAC 311,USA,Utah,Mountain Reg USA,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On,Local Network,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2
147,0.6,,NE0Z,"Pueblo, CSU",CO,PRIVATE,,226.3,E,yes,08,8173,38.3069,-104.62,147,147.6,,,Pueblo,On-Air,Carl Higbee,,,,CCARC,2014-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.575,-5,,,Colorado Springs,CO,CLOSED,,229,E,yes,08,8211,38.8339,-104.821,449.575,444.575,,,El Paso,On-Air,RMHARC,,,,CCARC,2016-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,100,AA0L,Colorado Springs,CO,OPEN,,229,E,yes,08,8200,38.8339,-104.821,448.3,443.3,100,,El Paso,On-Air,AA0L,,,,CCARC,2016-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.35,-5,151.4,K0IRP,Colorado Springs,CO,OPEN,,229,E,yes,08,50,38.8339,-104.821,447.35,442.35,151.4,,El Paso,On-Air,GGARC,,,,CCARC,2015-03-04,,,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,67,K5FIQ,"Clines Corners, Tapia Mesa",NM,OPEN,,229,SE,yes,35,60,35.0478,-105.63,147.06,147.66,67,,San Miguel,On-Air,Upper Rio FM Society,,,,NMFCC,2017-07-22,,,,,,,,,,7,"Full-time to  
        146.90000 (K5FIQ) at Albuquerque, Op Ctr, NM .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.06,-1.6,,KB0SRJ,Colorado Springs,CO,CLOSED,,229,E,yes,08,8182,38.8339,-104.821,224.06,222.46,,,El Paso,,Pikes Peak FM Association (PPFMA),,,,CCARC,2012-11-12,,,,,,,,,Wide area.,"E-power, linked.",,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.025,-5,123,KF0WF,Colorado Springs,CO,OPEN,,229,E,yes,08,49,38.8339,-104.821,447.025,442.025,123,,El Paso,Off-Air,Colorado Springs ARA,,,,CCARC,2016-08-10,,,,,,,,,,"Closed autopatch, e-power, linked, remote base.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.25,-5,123,N0KG,"Colorado Springs, Broadmoor Area",CO,OPEN,,229,E,yes,08,8198,38.8339,-104.821,448.25,443.25,123,,El Paso,Off-Air,,,,,CCARC,2018-09-25,,,,,,,,,Colorado Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.475,-5,107.2,NX0G,Colorado Springs,CO,OPEN,,229,E,yes,08,51,38.8339,-104.821,447.475,442.475,107.2,,El Paso,,Mountain ARC (MARC),,,MARC/PCRC: Tue at 1930.,CCARC,2012-11-10,,,,,,,,,,"Closed autopatch, e-power.","Full-time to  
        146.68500 (NX0G) at Lake George, Badger Mountain, CO .
 


Full-time to  
        146.82000 (NX0G) at Woodland Park, CO .
 


Full-time to  
        448.65000 (NX0G) at Woodland Park, CO .
 


Full-time to  
        147.01500 (NX0G) at Cripple Creek, CO .",,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.6,-5,114.8,W0MOG,Colorado Springs,CO,OPEN,,229,E,yes,08,55,38.8339,-104.821,448.6,443.6,114.8,,El Paso,,W0MOG,,,,CCARC,2012-11-10,,,,,,,,,,,"Full-time to  
        927.80000 (W0MOG) at Colorado Springs, CO .",,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.8,-25,D116,W0MOG,Colorado Springs,CO,OPEN,,229,E,yes,08,3537,38.8339,-104.821,927.8,902.8,D116,,Teller,On-Air,,,,,CCARC,2012-11-10,,,,,,,,,,6,"Full-time to  
        448.60000 (W0MOG) at Colorado Springs, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.55,-5,123,WA6IFI,Colorado Springs,CO,OPEN,,229,E,yes,08,8191,38.8339,-104.821,447.55,442.55,123,,El Paso,On-Air,WA6IFI,,,,CCARC,2015-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,,,Colorado Springs,CO,OPEN,,229.1,E,yes,08,46,38.8381,-104.821,147.27,147.87,,,El Paso,On-Air,TRA,,,,,2016-08-10,,,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,-0.6,151.4,K0IRP,Colorado Springs,CO,OPEN,,229.1,E,yes,08,43,38.8381,-104.821,146.91,146.31,151.4,151.4,El Paso,On-Air,GGARC,,,,CCARC,2016-08-10,,,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,103.5,W0MOG,Colorado Springs,CO,OPEN,,229.1,E,yes,08,48,38.8381,-104.821,147.39,147.99,103.5,,El Paso,On-Air,W0MOG,,,,CCARC,2016-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,156.7,W0RSH,Colorado Springs,CO,OPEN,,229.1,E,yes,08,42,38.8381,-104.821,146.85,146.25,156.7,,El Paso,On-Air,W0RSH,,,,CCARC,2019-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.27,-0.6,103.5,K7JL,"Levan, Levan Peak",UT,OPEN,,229.6,NW,yes,49,32,39.4919,-111.829,145.27,144.67,103.5,,Juab,On-Air,K7JL,,,State RACES: 3rd Thursday of even-numbered months.,UVHFS,2018-02-13,http://www.utahvhfs.org/snowlink.html,,,,,,,8,Wide area.,E-power.,Full-time to the  Intermountain Intertie System .,Intermountain Intertie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.925,-5,CC8,N0ESQ,"Castle Rock, Devils Head",CO,OPEN,,230.1,NE,yes,08,7193,39.2648,-105.114,446.925,441.925,,,Douglas,On-Air,,,,,CCARC,2018-12-23,Rocky Mountain Ham Radio,yes,8,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Southern Colorado  1  719      Devilshead Local  2  711    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,1,See the website for programming info.,,,Full-time to the  Colorado TRBO System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
447.525,-5,146.2,N0ESQ,"Castle Rock, Devils Head (Pike National Forest)",CO,OPEN,,230.1,NE,yes,08,8190,39.2648,-105.114,447.525,442.525,146.2,146.2,Douglas,On-Air,EmComm Colorado,,,,CCARC,2015-06-17,,,,,,,,"This is not a ragchew machine. Traffic is limited to ARES, RACES and EmComm administrative, exercise, public service and disaster response.","Denver metro north to the Wyoming border. Back country including Bailey, Deckers, Woodland Park. Severe null due east due to Devils Head Peak.",,,Colorado ARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.05,-1.7,107.2,W0CRA,"Conifer, Conifer Mountain",CO,OPEN,,230.1,NE,yes,08,104,39.5185,-105.359,53.05,51.35,107.2,107.2,Jefferson,Off-Air,Colorado Repeater Association (CRA),,,,CCARC,2017-10-07,,,,,,,,,"Wide area: Cheyenne, Wyoming, to the north, Pueblo to the south, beyond Limon to the east and South Park to the southwest.",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.135,0.6,100,AA0L,Colorado Springs,CO,OPEN,,230.2,E,yes,08,8176,38.8397,-104.8,147.135,147.735,100,,El Paso,On-Air,AA0L,,,,CCARC,2016-04-08,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.12,0.6,88.5,N0ARA,"Critchell, Critchell Mountain",CO,OPEN,,230.2,NE,yes,08,59,39.5148,-105.353,147.12,147.72,88.5,88.5,Jefferson,On-Air,Aurora Repeater Association,,,,CCARC,2016-01-17,http://www.n0ara.org,,,,,,,,Denver metro and east.,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,100,K0JSC,"Larkspur, Westcreek",CO,OPEN,,230.3,NE,yes,08,15903,39.1749,-105.034,449.975,444.975,100,100,Douglas,On-Air,K0JSC,,,,CCARC,2017-04-21,The Fun Machine,,,,,,,"Can be linked to Allstar, Echolink and others by a Sysop",,Simulcast and Voted with Cedarwood and Methodist.,Full-time to the  The Fun Machine System .,The Fun Machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.225,0.6,107.2,W0CRA,"Larkspur, Westcreek",CO,OPEN,EI,230.3,NE,yes,08,83,39.1755,-105.034,147.225,147.825,107.2,107.2,Douglas,On-Air,Colorado Repeater Association (CRA),347086,,"CRA Net, Sunday 9AM",CCARC,2017-11-13,Colorado Repeater Association,,,,,,,,Wide area,Closed autopatch,"Full-time to  
        145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO .
 


Full-time to  
        145.46000 (W0CRA) at Boulder, Eldorado Mountain, CO .
 


Full-time to  
        224.98000 (W0CRA) at Conifer, Conifer Mountain, CO .",CRA VHF Link System,,,,,,,,,,,,,3990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.425,-5,107.2,W0CRA,"Larkspur, Westcreek",CO,OPEN,,230.3,NE,yes,08,16547,39.1755,-105.034,448.425,443.425,107.2,107.2,Douglas,On-Air,Colorado Repeater Association (CRA),,,,,2017-11-14,http://www.w0cra.org,,,,,,,,Wide area,,"Full-time to  
        147.10500 (WA0DE) at Simla, CO .",ARESDEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.27,-0.6,162.2,KD7IC,"Flagstaff, Mormon Mtn",AZ,OPEN,,231.6,SW,yes,04,10,34.9681,-111.509,145.27,144.67,162.2,,Coconino,On-Air,KD7IC,,,,ARCA,2018-04-04,,,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.6,-5,162.2,KD7IC,Mormon Mtn,AZ,OPEN,,231.6,SW,yes,04,4193,34.9681,-111.509,449.6,444.6,162.2,,Coconino,On-Air,KD7IC,,,,ARCA,2018-06-03,KD7IC,,,,,,,"I currently have two repeaters in service at 8500 feet in Coconino County serving Flagstaff, Winslow, Prescott, Sedona and Cottonwood. This repeater hobby is great and I would put up more if I could afford them... HI-HI! Have a Great Day. 73's",,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.375,5,100,WA5IHL,"Las Vegas, Mesa Apache",NM,CLOSED,,231.7,SE,yes,35,117,35.404,-105.193,444.375,449.375,100,,San Miguel,On-Air,JPARA,,,,NMFCC,2017-08-22,,,,,,,,,Wide area.,"Closed autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.72,-1.6,103.5,W0MOG,Colorado springs,CO,OPEN,,232,E,yes,08,15989,38.9,-104.8,224.72,223.12,103.5,103.5,El Paso,On-Air,w0mog,,,,,2017-04-07,,,,,,,,,Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.45,-5,103.5,K1DUN,"Idaho Springs, Squaw Mountain",CO,OPEN,,232.1,NE,yes,08,99,39.6794,-105.493,449.45,444.45,103.5,127.3,Clear Creek,On-Air,Rocky Mountain Radio League,,,RMRL: Mon at 20:30.,CCARC,2016-12-23,Repeater,,,,,,,,"Wide area: West to the Continental Divide, south to
Colorado Springs, east to Limon, and north to Cheyenne.",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.67,-0.6,100,KB0UDD,"Idaho Springs, Squaw Mountain",CO,OPEN,,232.1,NE,yes,08,78,39.6794,-105.492,146.67,146.07,100,100,Clear Creek,On-Air,Castle Rock Repeater Group,,,CRRG/QCWA: Sun at 0930. Southern Metro LDS Ham Group: Sun at 1900. ARES23: Thu at 1930. ARES13: Sun at 2000.,CCARC,2016-09-08,,,,,,,,,"North to Cheyenne, Wy - East to Limon, Co - South to Colorado Springs, Co and West to the Continental Divide.",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9375,-5,CC7,N0SZ,"Idaho Springs, Squaw Mountain",CO,OPEN,,232.1,NE,yes,08,7190,39.6798,-105.493,446.9375,441.9375,,,Clear Creek,On-Air,Rocky Mountain Ham Radio,,,,CCARC,2017-01-13,Rocky Mountain Ham Radio,yes,7,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Rocky Mountain Wide  1  700  Full-Time    Southern Colorado  2  719  Full-Time    Central Regional  2  720  Full-Time    Northern Colorado Regional  2  721  Full-Time  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,2,See the website for programming information.,,,Full-time to the  Colorado TRBO System .,,,,,,RMHAM,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.225,-5,141.3,N0SZ,"Idaho Springs, Squaw Mountain",CO,OPEN,,232.1,NE,yes,08,8197,39.6797,-105.493,448.225,443.225,141.3,141.3,Clear Creek,On-Air,Rocky Mountain Ham Radio,,,,CCARC,2016-05-24,,,,,,,,,,E-power(gen).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.145,-0.6,107.2,W0CRA,"Idaho Springs, Squaw Mountain",CO,OPEN,,232.1,NE,yes,08,107,39.6794,-105.492,145.145,144.545,107.2,107.2,Clear Creek,On-Air,Colorado Repeater Assoc,,,,CCARC,2018-07-23,http://www.w0cra.org/info/squaw.html#145145,,,,,,,,Wide area. Denver metro.,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.575,-5,107.2,W0CRA,"Idaho Springs, Squaw Mountain",CO,OPEN,EI,232.1,NE,yes,08,264,39.6794,-105.492,447.575,442.575,107.2,107.2,Clear Creek,On-Air,Colorado Repeater Association (CRA),347088,,,CCARC,2017-11-13,http://www.w0cra.org,,,,,,,,Wide area: Denver metro.,,,,,,,,,,,,,,,,3291,,Member-only IRLP and Echolink node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,100,W0TX,"Idaho Springs, Centennial Cone",CO,OPEN,,232.1,NE,yes,08,76,39.6794,-105.492,145.49,144.89,100,100,Jefferson,On-Air,"KB0VIU,  Denver Radio Club",,,DRC: Sun at 20:30.,CCARC,2017-03-11,DRC Repeaters,,,,,,,,,E-power.,"Full-time to  
        448.62500 (W0TX) at Golden, Centennial Cone, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.35,-5,100,W0TX,"Idaho Springs, Squaw Mountain",CO,OPEN,E,232.1,NE,yes,08,98,39.6794,-105.492,449.35,444.35,100,100,Clear Creek,On-Air,Denver Radio Club,4140,,,CCARC,2017-03-11,DRC Repeaters,,,,,,,,Wide area.,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.94,-0.6,103.5,W0WYX,"Idaho Springs, Squaw Mountain",CO,OPEN,,232.1,NE,yes,08,81,39.6798,-105.493,146.94,146.34,103.5,103.5,Clear Creek,On-Air,Rocky Mtn Radio League,,,"Colorado WX: Daily at 06:30. 
RMRL: Mod at 20:30. 
Astronomy: Tue at 19:00. 
Amateur Radio Events: Tue at 20:00.",CCARC,2017-03-11,Repeater,,,,,,,,"Wide area: west to the Continental Divide, south to Colorado Springs, east to Limon, and north to Cheyenne.",11,"Linkable to  
        449.82500 (W0WYX) at Broomfield, CO .
 


Linkable to  
        449.45000 (K1DUN) at Idaho Springs, Squaw Mountain, CO .",,,,,,,,,,,,,,,,Autopatch: 911* / Off 0*.,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,
