Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Op Status,Last update,Downlink Tone,Coverage,AllStar,Sponsor,Notes,Coordination,Grid,Affiliate,Links,Web links,Features,EchoLink,IRLP,Nets,D-STAR Enabled,Node,Sources,DMR Enabled,Color Code,Wide Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,On-air,Location Photo,Feed,Central Regional,Mixed-Mode,Commands,Eastern Colorado,P25 Digital Enabled,NAC,Default Reflector,YSF Digital Enabled,DG-ID,Talkgroup Network,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,Local/Cluster,Northern Colorado Regional,Devilshead Local,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,WIRES-X,Local Network,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,N. Colorado,Worldwide English,Colorado,Mountain Reg USA
448.625,-5,100,W0TX,"Golden, Centennial Cone",CO,OPEN,,153,NNE,yes,08,112,39.7525,-105.358,448.625,443.625,100,Jefferson,On-Air,2017-03-11,100,Denver metro area.,,Denver Radio Club,,CCARC,,,"Full-time to  
        145.49000 (W0TX) at Idaho Springs, Centennial Cone, CO .",DRC Repeaters,E-power.,,,DRC: Sun at 20:30.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.775,-5,100,W0TX,"Lakewood, Green Mtn",CO,OPEN,,153,NNE,yes,08,8215,39.6822,-105.143,449.775,444.775,100,Jefferson,On-Air,2015-06-02,100,Metro Denver,,Denver Radio Club,,CCARC,,,,Denver Radio Club,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,100,WB0TUB,"Golden, Centennial Cone",CO,OPEN,,153,NNE,yes,08,77,39.7525,-105.359,146.64,146.04,100,Jefferson,On-Air,2017-03-11,,"Wide area. 
   Repeater Coverage Map",,Denver Radio League,8,CCARC,,,,DRL Repeaters,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,107.2,WA4HND,"Parachute, Mount Callahan",CO,OPEN,,153.1,NW,yes,08,253,39.4519,-108.052,449.8,444.8,107.2,Garfield,On-Air,2018-01-15,,,,,,CCARC,,,,GMRA Repeaters,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.09,-1.7,107.2,W0TX,"Lakewood, Green Mountain",CO,OPEN,,153.4,NNE,yes,08,105,39.7008,-105.178,53.09,51.39,107.2,Jefferson,On-Air,2017-03-11,,Metro Denver area.,,Denver Radio Club,,CCARC,,,,DRC Repeaters,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.8375,-25.8,D205,KI0HC,"Golden, Centennial Cone",CO,OPEN,A,153.7,NNE,yes,08,9702,39.7658,-105.366,927.8375,902.025,,Jefferson,On-Air,2018-12-23,,Great coverage of the Denver area and I-76 East to Atwood MM112. I-70 East to Agate MM340. West to Idaho Springs MM240. And I-25 from Larkspur MM172 to Longmont MM240 depending on the hills. Now linked with Almagre 927.7250 for great coverage south,45770,,The offset is -25.8125,CCARC,,,,,Linked with Chief 927.9375 &amp; Almagre 927.7250 for wide area coverage,,,,,,,,,,,,,,,,,,,,yes,293,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7875,-5,CC1,W0TX,"Denver, Centennial Cone",CO,OPEN,,153.7,NNE,yes,08,7165,39.7657,-105.366,446.7875,441.7875,,Jefferson,On-Air,2017-12-09,,,,Denver Radio Club,,CCARC,,Brandmeister Network,,http://www.w0tx.org/,,,,,,,,yes,1,,,,,,,,,,"Any Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf.  TG's are PTT enabled and will timeout after 15 minutes of inactivity.  Time Slot 2 Talk Group 310805 is local repeater only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,107.2,W0RRZ,"Grand Junction, GJT",CO,OPEN,I,153.8,NW,yes,08,147,39.1173,-108.522,145.175,144.575,107.2,Mesa,On-Air,2016-05-11,,Greater grand Junction area.,,,,CCARC,,,,,"E-power,",,3161,,,,,,,,,,,,,,,,Standard IRLP node commands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,CC7,N0SZ,"Golden, Lookout Mountain",CO,OPEN,,154.1,NNE,yes,08,10939,39.7307,-105.233,145.37,144.77,,Jefferson,On-Air,2018-11-25,,,,Rocky Mountain Ham Radio,See the website for programming information. Voice ID is required for data/GPS/text on TG 705,CCARC,,,,Rocky Mountain Ham Radio,700,,,,,,,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.25,-0.6,,W0CDS,"Golden, Lookout Mountain",CO,OPEN,,154.1,NNE,yes,08,3739,39.7305,-105.233,145.25,144.65,,Jefferson,On-Air,2014-01-03,,,,Colorado D-Star,,CCARC,,,,Colorado D-Star,,,,,yes,W0CDS (C) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9625,-5,,W0CDS,"Golden, Lookout Mountain",CO,OPEN,,154.1,NNE,yes,08,2769,39.7305,-105.233,446.9625,441.9625,,Jefferson,On-Air,2017-03-11,,,,Colorado D-Star,,CCARC,,,,Colorado D-Star,,,,,yes,W0CDS (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.9625,-20,,W0CDS,"Golden, Lookout Mountain",CO,OPEN,,154.1,NNE,yes,08,3751,39.7305,-105.233,1283.9625,1263.9625,,Jefferson,On-Air,2014-01-03,,,,Colorado D-Star,,CCARC,,,,Colorado D-Star,,,,,yes,W0CDS (A) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.9,0,,W0CDS,"Golden, Lookout Mountain",CO,OPEN,,154.1,NNE,yes,08,8222,39.7305,-105.233,1299.9,1299.9,,Jefferson,On-Air,2014-01-03,,,,Colorado D-Star,,,,,,Colorado D-Star,,,,,yes,W0CDS (A) DVAP 24/7,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,141.3,W0KU,"Golden, Lookout Mountain",CO,OPEN,I,154.1,NNE,yes,08,139,39.733,-105.239,449.625,444.625,141.3,Jefferson,On-Air,2017-03-11,141.3,,,Rocky Mountain Ham Radio,,CCARC,,,,,E-power,,3750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8375,-5,CC7,WA2YZT,"Golden, Lookout",CO,OPEN,,154.1,NNE,yes,08,3753,39.7305,-105.232,446.8375,441.8375,,Jefferson,On-Air,2017-02-23,,,,WA2YZT,See website for more info on CC/TS/TG programming.  www.rmham.org,CCARC,,,Full-time to the  Colorado TRBO System .,,200,,,,,,,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.7,-5,146.2,WQ8M,Parker,CO,OPEN,,154.7,NNE,yes,08,274,39.558,-104.794,448.7,443.7,146.2,Douglas,On-Air,2018-09-07,,Local North Parker only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.75,-5,100,N0ELY,Lakewood,CO,OPEN,,154.9,NNE,yes,08,8204,39.7046,-105.123,448.75,443.75,100,Jefferson,On-Air,2012-11-16,100,Local.,,,,CCARC,,N0ELY,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.85,-5,88.5,K0IBM,"Golden, Guy Hill",CO,OPEN,,155.1,NNE,yes,08,136,39.7772,-105.329,448.85,443.85,88.5,Jefferson,On-Air,2016-01-17,88.5,"Denver metro, central front range",,Aurora Repeater Assoc,,CCARC,,,,ARA Repeaters,e-power.,,,ARA: Wed at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,-1.6,103.5,N0MHU,"Golden, Guy Hill",CO,OPEN,,155.1,NNE,yes,08,86,39.7772,-105.329,224,222.4,103.5,Jefferson,On-Air,2017-03-11,103.5,,,Rocky Mountain Radio League,,CCARC,,,,Repeater,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.15,0.6,100,W0CBI,"Golden, Guy Hill",CO,OPEN,,155.1,NNE,yes,08,133,39.7772,-105.329,147.15,147.75,100,Jefferson,On-Air,2016-01-17,100,"Denver metro, central front range",,Aurora Repeater Assoc (ARA),,CCARC,,,"Linkable to  
        224.74000 (N0POH) at Golden, Guy Hill, CO .",ARA Repeaters,e-power,,,ARA: Wed at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,103.5,KI0GO,"Golden, Guy Hill",CO,OPEN,,155.2,NNE,yes,08,265,39.7772,-105.328,449.75,444.75,103.5,Jefferson,On-Air,2016-12-23,103.5,,,Rocky Mtn Radio League,,CCARC,,,,Repeater,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.74,-1.6,88.5,N0POH,"Golden, Guy Hill",CO,OPEN,,155.2,NNE,yes,08,134,39.7772,-105.328,224.74,223.14,88.5,Jefferson,On-Air,2016-01-17,88.5,,,Aurora Repeater Assoc,,CCARC,,,,ARA Repeaters,e-power,,,ARA: Wed at 2000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.22,-0.6,103.5,WT0C,"Golden, Guy Hill",CO,OPEN,,155.2,NNE,yes,08,71,39.7772,-105.328,145.22,144.62,103.5,Jefferson,On-Air,2016-12-23,103.5,Wide area.,,Rocky Mtn Radio League,Talk-Group of $FFFF.,CCARC,,,,Repeater,8,,,,,,,,,,,,,,,,,Yes; analog capable.,,,yes,293,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.825,-5,D073,W0TX,"Lakewood, St Anthony Medical Campus",CO,OPEN,,155.5,NNE,yes,08,5805,39.7162,-105.13,447.825,442.825,D073,Jefferson,On-Air,2017-03-11,D073,,,Denver Radio Club,"Now operating in Narrow Band mode with Digital Code Squelch.
 Please reset your programing to use:
 12.5 KHz. bandwidth (+/- 2.5 KHz. deviation).",CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,,KC0ITF,"La Junta, North La Junta",CO,PRIVATE,W,155.7,ESE,yes,08,167,37.9995,-103.529,147.36,147.96,,Otero,On-Air,2018-09-30,123,La Junta: U.S. Route 50 CO State Hwy 10 CO State Hwy 109 CO State Hwy 194 U.S. Route 350,,,Digital Wires-X,,,KC0ITF,,,E-power,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,11360,,,,,,,,,,
446.75,-5,CC0,KC0ITF,"La Junta, North La Junta",CO,PRIVATE,,155.7,ESE,yes,08,101,37.9995,-103.529,446.75,441.75,,Otero,On-Air,2017-02-01,,La Junta,,,Please use Busy Channel LockOut,,,KC0ITF,,,E-power.,,,,yes,KC0ITF (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",yes,0,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,
147.285,0.6,88.5,KB0VJJ,"Winter Park, Winter Park",CO,OPEN,,155.8,NNE,yes,08,15582,39.8865,-105.763,147.285,147.885,88.5,Grand,On-Air,2017-01-06,123,,,Colorado Connection,,CCARC,,,Full-time to the  Colorado Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.125,-5,107.2,N0PYY,Golden,CO,OPEN,,155.9,NNE,yes,08,143,39.7556,-105.221,448.125,443.125,107.2,Jefferson,On-Air,2014-04-28,,,,Denver PD EEB,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.7875,-25,156.7,N0PYY,Golden,CO,OPEN,,155.9,NNE,yes,08,7170,39.7555,-105.221,927.7875,902.7875,156.7,Jefferson,On-Air,2017-12-24,,Golden and Denver.,,N0PYY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.975,-5,123,W0GV,Golden,CO,OPEN,A,155.9,NNE,yes,08,137,39.7556,-105.221,448.975,443.975,123,Jefferson,On-Air,2016-08-12,,Wide area.,42845,FRG,,CCARC,,,,,Linkable VHF/UHF Remote Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.45,-0.6,,KB5WEZ,Las Vegas,NM,OPEN,,157.1,SSE,yes,35,113,35.5939,-105.223,145.45,144.85,,San Miguel,Off-Air,2017-08-22,,Wide area.,,KB5WEZ,,NMFCC,,,,,"E-power, linked.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.21,0.6,100,KD0SSP,"Lakewood, Moffat Treatment Plant",CO,OPEN,I,157.8,NNE,yes,08,9775,39.7505,-105.123,147.21,147.81,100,Jefferson,On-Air,2018-10-07,100,,,Denver Water Amateur Radio Club,,,,,,http://www.dwarc.com,,,3241,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.35,-5,225.7,KD0SSP,"Lakewood, Moffat Treatment Plant",CO,OPEN,,157.8,NNE,yes,08,17349,39.7506,-105.123,448.35,443.35,,Jefferson,On-Air,2018-10-02,,Denver Metro and surrounding,,Denver Water Amateur Radio Club (DWARC),,CCARC,,,,http://www.DWARC.com,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,
446.975,-5,CC0,KB0VGD,"Golden, Table Mountain",CO,OPEN,,157.9,NNE,yes,08,14273,39.7846,-105.216,446.975,441.975,,Jefferson,On-Air,2016-01-25,,Denver Metro Area,,W0DMR,,,,,,http://www.w0dmr.org/,,,,"Tac 310 Net, Sundays 18:00 Mountain Time, TS1, TG 310.",,,,yes,0,,,,,,,,,,"TS 1, CC 2: TG 3171 - Northern Colorado Network, TG 3100 - DCI Bridge, TG 1776 - USA Network, TG 310 - Tac 310.  

TS 2, CC 2: TG 2 - Local",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.4,-0.8,100,KB0UDD,"Aurora, Smoky Hill",CO,OPEN,,159.1,NNE,yes,08,5,39.6073,-104.741,145.4,144.6,100,Arapahoe,On-Air,2015-07-30,,Greater Denver area.,,Castle Rock Repeater Group,,CCARC,,,"Full-time to  
        448.50000 (KB0UDD) at Aurora, Smokey Hill, CO .",,"Autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,103.5,WA4CCC,Winter Park,CO,OPEN,,159.6,N,yes,08,3756,39.9473,-105.795,447.45,442.45,103.5,Grand,On-Air,2013-10-26,,,,W0IG,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,151.4,N0OBA,Aurora,CO,OPEN,E,159.8,NNE,yes,08,8741,39.628,-104.758,145.19,144.59,151.4,Arapahoe,On-Air,2018-02-01,131.8,"Aurora, Littleton, Denver, Morrison, North Colorado Springs to as far as Ft. Collins.",,N0OBA,"Please note the PL's! Do not TSQ unless your radio can do split PL's. Otherwise you will not here the system. Regards, Scott",,,,,,Autopatch (please contact trustee).,10079,,"""Tri Lakes Net"" This net is held every Monday at 7:30pm local (except on the third Monday of the month when we have our regular radio club meeting.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.425,-5,D023,K0PWO,Centennial,CO,OPEN,A,160.1,NNE,yes,08,10603,39.6197,-104.731,449.425,444.425,D023,Arapahoe,Off-Air,2017-05-28,D023,,29791,K0PWO,Colorado SNP (Shared non-protected pair),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.925,-5,100,K0FEZ,Denver,CO,OPEN,,160.2,NNE,yes,08,8196,39.7376,-104.985,447.925,442.925,100,Denver,On-Air,2014-07-03,100,,,RADOPS El Jebel Shriners,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.9,-5,CSQ,WB0TPT,Denver,CO,OPEN,,160.2,NNE,yes,08,8195,39.7376,-104.985,447.9,442.9,CSQ,Denver,Off-Air,2017-03-11,,,,WB0TPT,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.65,-5,136.5,WR0AEN,Denver,CO,OPEN,,160.2,NNE,yes,08,8212,39.7376,-104.985,449.65,444.65,,Denver,On-Air,2012-11-16,,,,Colorado Amateur Repeater Network (CARN),,CCARC,,,,,,,,,yes,WR0AEN (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.675,-5,136.5,WR0AEN,Denver,CO,OPEN,I,160.2,NNE,yes,08,8213,39.7376,-104.985,449.675,444.675,,Denver,On-Air,2012-11-16,,,,Colorado Amateur Repeater Network (CARN),,CCARC,,,,,,,7708,,yes,WR0AEN (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.475,-0.6,100,KE0SJ,"Boulder, Blue Mountain",CO,OPEN,,160.4,NNE,yes,08,75,39.7392,-104.984,145.475,144.875,100,Jefferson,On-Air,2015-05-22,,"Wide Area: Ft. Collins to the North, Colorado Springs to the South, Parts of Akron to the east.",,Intermountain Repeater Group,,CCARC,,,,Intermountain Repeater Group,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.715,-0.6,123,N0JXN,Denver,CO,OPEN,,160.4,NNE,yes,08,79,39.7392,-104.984,146.715,146.115,123,Denver,On-Air,2017-04-09,123,,,EARS,,CCARC,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.075,-5,123,N5EHP,Denver,CO,OPEN,,160.4,NNE,yes,08,91,39.7392,-104.984,448.075,443.075,123,Denver,On-Air,2017-03-11,,,,W0IG,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.55,-5,82.5,W0KIZ,Denver,CO,OPEN,,160.4,NNE,yes,08,93,39.7392,-104.984,448.55,443.55,82.5,Denver,Off-Air,2017-03-11,,,,HPRA,,CCARC,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.31,-0.6,88.5,KB0VJJ,"Boulder, Thorodin Mountain",CO,OPEN,,160.6,NNE,yes,08,72,39.8875,-105.426,145.31,144.71,88.5,Gilpin,On-Air,2015-12-06,123,"Wide area: Cheyenne, Wyoming to the north, Monument, Colorado to the south, Limon, Colorado to the east, and the continental divide to the west.",,Colorado Connection,"Split tone.  The repeater still transmits 123.0 for those wishing to use tone squelch, you must run a split tone 88.5 TX and 123.0 RX",CCARC,,,Full-time to the  Colorado Connection System .,,10,,,"Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.8375,-25.8,100,KI0HC,Parker,CO,OPEN,,160.6,NE,yes,08,14732,39.5391,-104.569,927.8375,902.025,,Douglas,On-Air,2018-02-21,,This repeater is east of parker so it covers up in the foothills. You can hilltop into Wyoming &amp; on I-80 west to MM323 The Abraham Lincoln Monument. South I-25 to Fountain MM125. The hills are your friends in the 900 world!,,,"Offset is -25.8125 
In Nac 294 Out Nac 293",CCARC,,,,,,,,,,,,,,,,,,,,,,,,,yes,294,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.225,-5,141.3,N0SZ,"Denver, Thorodin Mountain",CO,OPEN,,160.6,NNE,yes,08,97,39.8875,-105.426,449.225,444.225,141.3,Gilpin,On-Air,2015-11-03,141.3,Wide area.,,Rocky Mountain Ham Radio (RMHR),"Emcomm Affiliated, Open repeater",CCARC,,,,,Emergency Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.175,-5,100,W0JRL,"Denver, Broadway Plaza Lofts",CO,OPEN,EA,161.3,NNE,yes,08,12216,39.7552,-104.987,447.175,442.175,100,Denver,On-Air,2015-05-15,100,,29997,W0JRL,,CCARC,,,,,,201712,,,,,,,,,,,,,,,,,Standard AllStar Link access commands.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.6,-1.6,100,W0RM,Rollinsville,CO,OPEN,,161.3,NNE,yes,08,201,39.9172,-105.501,224.6,223,100,Gilpin,,2012-11-10,,,,W0RM,,CCARC,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.94,-0.6,107.2,W0RRZ,"Grand Junction, Black Ridge (Above Colorado Ntl Monument)",CO,OPEN,,161.3,NW,yes,08,151,39.0656,-108.748,146.94,146.34,107.2,Mesa,On-Air,2016-05-11,107.2,Grand Junction 30-50 mi,,Western Colorado Amateur Radio Club,,CCARC,,,,http://w0rrz.org,E-power and autopatch for WCARC members,,,Oatmeal Net: Mon-Fri at 7:30AM-8:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.575,-5,131.8,WA4HND,"Grand Junction, Black Ridge",CO,OPEN,I,161.3,NW,yes,08,155,39.0656,-108.748,449.575,444.575,131.8,Mesa,On-Air,2018-01-15,131.8,Grand Junction,,,Closed IRLP out,CCARC,,Grand Mesa Repeater Assoc,,GMRA Repeaters,e-power. Linked to GMRA Open System,,3710,Wed RACES Net 1930 Hrs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.4,5,100,K5AKW,"Placitas, Sandia Peak",NM,OPEN,,162,S,yes,35,14763,35.336,-106.451,443.4,448.4,100,Sandoval,On-Air,2017-04-05,,,,Sandia Vista ARC,,NMFCC,,,,http://sandiavista.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.15,-5,136.5,WR0AEN,Aurora,CO,OPEN,,162.4,NNE,yes,08,8207,39.6967,-104.81,449.15,444.15,,Arapahoe,On-Air,2012-11-12,,,,Colorado Amateur Repeater Network (CARN),,CCARC,,,,,,,,,yes,WR0AEN (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,107.2,WA0DE,Simla,CO,OPEN,,162.6,NE,yes,08,12167,39.2267,-104.09,147.105,147.705,107.2,Elbert,On-Air,2017-07-19,107.2,"I-70, E. Arapahoe, Elbert, Lincoln Counties",,ARES of Douglas and Elbert Counties,,CCARC,,Colorado Repeater Association,"Full-time to  
        448.42500 (W0CRA) at Larkspur, Westcreek, CO .",http://www.w0cra.org/,Linked to CRA 447.150 - Conifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.5,-5,100,KB0UDD,"Aurora, Smokey Hill",CO,OPEN,,163.7,NNE,yes,08,92,39.7294,-104.831,448.5,443.5,100,Denver,On-Air,2017-03-11,,Greater Denver area.,,Castle Rock Repeater Group,,CCARC,,,"Full-time to  
        145.40000 (KB0UDD) at Aurora, Smoky Hill, CO .",,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.4,-5,94.8,N0ZUQ,Aurora,CO,OPEN,,163.7,NNE,yes,08,8202,39.7294,-104.832,448.4,443.4,94.8,Arapahoe,On-Air,2012-11-12,,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.275,-5,156.7,W0BG,Aurora,CO,OPEN,,163.7,NNE,yes,08,8199,39.7294,-104.832,448.275,443.275,156.7,Arapahoe,On-Air,2013-01-05,,,,W0BG,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.825,-5,,WN7ANT,Aurora,CO,OPEN,W,163.7,NNE,yes,08,16032,39.7294,-104.832,448.825,443.825,,Arapahoe,On-Air,2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,30584,,,,,,,,,,
147.08,0.6,100,NM5SC,"Placitas, La Madera",NM,OPEN,A,163.9,S,yes,35,9768,35.3075,-106.457,147.08,147.68,100,Sandoval,On-Air,2017-02-10,,"Wide area: Sandia Mtns, Edgewood, Moriarty, Madrid, Golden.",28176,Sandoval County ARES,25,NMFCC,,ARRL,,http://www.nmscares.org,"Linked, e-power.",,,Sandoval County ARES: Mon at 19:30.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.075,0.6,88.5,KB0VJJ,"Kremmling, Santoy Peak",CO,OPEN,,164.5,N,yes,08,166,40.0589,-106.388,147.075,147.675,88.5,Grand,On-Air,2016-05-23,123,Flattops Wilderness Area well and can even be worked from the Front Range in some locations. Coverage at the east end of Glenwood Canyon to Eagle is available in some spots along I-70.  Map,,Colorado Connection,Part of the Colorado Connection system of Repeaters,CCARC,,,Full-time to the  Colorado Connection System .,,,,,"Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,100,N1UPS,Westminster,CO,OPEN,EI,165.1,NNE,yes,08,8208,39.8367,-105.037,449.3,444.3,100,Adams,On-Air,2017-04-24,,,,N1UPS,,CCARC,,,,,,43699,3699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,107.2,N1FSX,Punkin Center,CO,OPEN,,165.2,E,yes,08,7395,38.852,-103.7,449.9,444.9,107.2,Lincoln,On-Air,2012-07-20,,,,,,CCARC,,BSAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.35,5,100,WA5OLD,Rio Rancho,NM,OPEN,,166.7,S,yes,35,140,35.2755,-106.618,442.35,447.35,100,Sandoval,On-Air,2017-07-21,,,,WA5OLD,,NMFCC,,,,,Autopatch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
