Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,Links,Nets,Coordination,Last update,Affiliate,Notes,Bandwidth,Coverage,Web links,DMR Enabled,Color Code,Wide Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,Eastern Colorado,P-25 Digital Enabled,NAC,Default Reflector,YSF Digital Enabled,DG-ID,Downlink Tone,IRLP,EchoLink,Feed,D-STAR Enabled,Node,Sources,TAC 310,TAC 311,Colorado,Colorado Chat,AllStar,On-air,Location Photo,Grid,Commands,Talkgroup Network,Central Regional,Northern Colorado Regional,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Devilshead Local,Mixed-Mode,Local Network,WIRES-X,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide,North America,English,Local/Cluster,N. Colorado,Worldwide English,DCI Bridge,Mountain Reg USA,Wyoming,WyLOCAL,Europe,Southwest USA,Texas,COMM 1,Texas/Oklahoma Regional USA
446.75,-5,CC7,K7PFJ,"Fort Collins, Horsetooth Mountain",CO,OPEN,,D,123.8,N,,08,8715,40.5388,-105.179,446.75,441.75,,Larimer,On-Air,Rocky Mountain Ham Radio,,Full-time to the  Colorado TRBO System .,,CCARC,2013-12-01,,See website for complete info on color codes/time slot assignment.,,,http://www.rmham.org,yes,7,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Rocky Mountain Wide  1  700      Northern Colorado Regional  2  721    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.265,-0.6,CC2,KB0VGD,"Fort Collins , Horsetooth Mountain",CO,OPEN,,D,123.8,N,,08,14274,40.5388,-105.179,145.265,144.665,,Larimer,On-Air,W0DMR - NoCo C-bridge Network,,,,CCARC,2017-01-11,Brandmeister Network,"Any additional Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf",,Northern Colorado Front Range Wide Area coverage.,http://www.w0dmr.org/,yes,2,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Worldwide English  1  91  Full-Time    North America  1  93  Full-Time    DCI Bridge  1  3100  Full-Time    Local/Cluster  2  2      Colorado  2  3108  Full-Time    N. Colorado  2  3171  Full-Time  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,,,,,,,,,,2,,,,,,"Repeater ID: 310831, TS 1: TG 91 - World Wide, TG 93 - North America, TG 3100 USA. TS 2: TG 2 - Local, TG 3171 - No. Colorado, TG 3108 Colorado Statewide.",BrandMeister US,,,,,,,,,,,,,,,,,1,,2,2,1,1,,,,,,,,
927.825,-25,100,AB0SF,"Fort Collins, Horsetooth Mountain",CO,OPEN,,,123.9,N,,08,4203,40.5397,-105.196,927.825,902.825,100,Larimer,On-Air,AB0SF,,,,CCARC,2013-11-12,,Converted 800 MHz beam antenna pointed directly down Horsetooth Road in Fort Collins.,,"Decent coverage throughout northern Fort Collins, out east to beyond Windsor.",,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.95,-25,100,K1TJ,"Fort Collins, Horsetooth Mountain",CO,OPEN,,,123.9,N,,08,3592,40.5397,-105.197,927.95,902.95,100,Larimer,On-Air,K1TJ Repeater System,25,,,CCARC,2013-11-12,,,,Northern Front Range,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.115,-0.6,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,E,,123.9,N,Node Offline,08,123,40.5397,-105.196,145.115,144.515,100,Larimer,On-Air,Northern Colorado ARC,7,,,CCARC,2016-10-25,,,,Wide area.,,,,,,,,,,,,,,100,,4236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.52,-1.6,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,,,123.9,N,,08,275,40.5397,-105.196,224.52,222.92,100,Larimer,Off-Air,Northern Colorado ARC,E-power.,,,CCARC,2018-03-21,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,,,123.9,N,,08,126,40.5397,-105.196,447.275,442.275,100,Larimer,On-Air,Northern Colorado ARC,"Closed autopatch, e-power.",,,CCARC,2018-07-23,,,,Wide area.,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,CC2,W0DMR,"Fort Collins, Timnath",CO,OPEN,,D,124.8,N,,08,12562,40.5446,-104.944,147.39,147.99,,Larimer,On-Air,KT0L - NoCo C-Bridge Network,,,Tac 310 Net: Sun at 18:00.,CCARC,2017-03-11,,,,"Fort Collins east side, into Red Feather Lakes area.",Documentation,yes,2,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  TAC 310  1  310      DCI Bridge  1  3100      N. Colorado  1  3171      Mountain Reg USA  1  3177      Local/Cluster  2  2    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,,,,,,
147.135,-0.6,123,KB5ITS,"Lake City, Hill 71",CO,OPEN,,,125.9,WSW,,08,16607,38.03,-107.315,147.135,146.535,123,Hinsdale,On-Air,,E-power (solar),,,CCARC,2018-01-15,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,,126.1,N,,08,125,40.5708,-105.077,147.36,147.96,100,Larimer,On-Air,CO State Univ ARC,Closed autopatch.,,,CCARC,2017-03-11,,,,Map,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.425,-5,94.8,N0ZUQ,"Fort Collins, Christ Mountain",CO,OPEN,,,126.5,N,,08,3630,40.5755,-105.285,449.425,444.425,94.8,Larimer,On-Air,,,"Full-time to  
927.87500 (N0ZUQ) at Fort Collins, Christ Mountain, CO .
 
Full-time to  
927.72500 (WA6IFI) at Colorado Springs, Almagre Mountain, CO .",,,2018-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.875,-25,D114,N0ZUQ,"Fort Collins, Christ Mountain",CO,OPEN,,,126.5,N,,08,3629,40.5755,-105.285,927.875,902.875,D114,Larimer,Off-Air,WA6IMI,,"Full-time to  
449.42500 (N0ZUQ) at Fort Collins, Christ Mountain, CO .
 
Full-time to  
927.72500 (WA6IFI) at Colorado Springs, Almagre Mountain, CO .",,CCARC,2017-03-11,,Down due to lightning strike. Scheduled to return end of June 2012.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8125,-5,,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,S,126.6,N,,08,8901,40.5777,-105.093,446.8125,441.8125,,Larimer,On-Air,W0QEY CSU,D-Star Gateway,,,CCARC,2017-05-31,,Free Star,,Fort Collins Local Area,,,,,,,,,,,,,,,,,,yes,W0QEY (B) Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.43,-0.6,107.2,WA6IFI,"Trinidad, Raton Pass",CO,OPEN,,,126.9,SSE,,08,239,36.9974,-104.467,145.43,144.83,107.2,Las Animas,On-Air,Cheyenne Mountain Repeater Group,,,,CCARC,2017-10-24,,,,,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,88.5,KB0VJJ,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,127.1,WNW,,08,129,39.4264,-107.38,146.85,146.25,88.5,Garfield,On-Air,Colorado Connection,70,,Daily 7:30PM Local Time Central Colorado Traffic Net Thursdays 8:00PM Colorado Connection Net All Welcome Sundays 8:00PM Statewide ARES net,CCARC,2016-05-23,,Part of the Colorado Connection System of Repeaters,,"Wide area: Throughout the Roaring Fork Valley, Glenwood Canyon, East and West on I-70, and the Flattops Wilderness north of Glenwood.",,,,,,,,,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RDI,"Raton, Raton Pass",NM,OPEN,,S,127.1,SSE,,35,6805,36.9925,-104.474,446.775,441.775,,Colfax,On-Air,Cheyenne Mountain Repeater Group,,,,NMFCC,2017-07-22,,,,,http://www.cmrg.org/,,,,,,,,,,,,,,,,,yes,KD0RDI (B) Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,107.2,KI0G,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,127.1,WNW,,08,130,39.4264,-107.38,146.88,146.28,107.2,Garfield,On-Air,Ski Country ARC,,"Full-time to  
447.60000 (KI0G) at Glenwood Springs, CO .",,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.1,-5,107.2,KI0G,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,127.1,WNW,,08,132,39.4264,-107.38,447.1,442.1,107.2,Garfield,On-Air,Ski Country ARC,,,,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.6,-5,107.2,N0XLI,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,127.1,WNW,,08,255,39.4264,-107.38,449.6,444.6,107.2,Garfield,On-Air,,e-power Linked to GMRA open system,,,CCARC,2018-01-15,,,,Wide area.,http://www.gmra.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.85,-5,100,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,,127.1,N,,08,124,40.5853,-105.084,449.85,444.85,100,Larimer,On-Air,CO State Univ ARC,Closed autopatch.,,,CCARC,2012-11-16,,,,Map,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.2,-5,CC7,W0FT,"Fort Morgan, Fort Morgan EOC",CO,OPEN,,D,127.2,NE,,08,10783,40.2503,-103.8,448.2,443.2,,Morgan,On-Air,,Mixed Mode,Full-time to the  Colorado TRBO System .,,CCARC,2017-03-11,NEAHR,"See the website for more info on Time Slot, Talk Group and Color Code Programming.",,,Rocky Mountain Ham Radio,yes,7,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Rocky Mountain Wide  1  700      Northern Colorado Regional  2  721    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.2,-5,82.5,N6RFI,"Severance, Cactus Hill",CO,OPEN,,,127.6,N,,08,8188,40.581,-104.906,447.2,442.2,82.5,Weld,On-Air,N6RFI,,,,CCARC,2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.3,0.6,107.2,K0VQ,"Glenwood Springs, Three Mile Ridge",CO,OPEN,E,,127.7,WNW,Node Offline,08,131,39.5506,-107.324,147.3,147.9,107.2,Garfield,Off-Air,Roaring Fork Amateur Repeater Cooperative,8,,,CCARC,2012-11-10,,Single beep courtesy tone when linked and none when unlinked.,,"Wide area: Glenwood Springs, Glenwood Canyon, South Canyon, Carbondale and surrounding areas.",,,,,,,,,,,,,,,,266359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.02,-1.6,,KI0G,Glenwood Springs,CO,CLOSED,,,127.7,WNW,,08,8181,39.5505,-107.325,224.02,222.42,,Garfield,,SCARC,,,,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,,KI0G,Glenwood Springs,CO,CLOSED,,,127.7,WNW,,08,8192,39.5505,-107.325,447.6,442.6,,Garfield,,Ski Country ARC (SCARC),50,"Full-time to  
146.88000 (KI0G) at Glenwood Springs, Sunlight Peak, CO .",,CCARC,2012-11-12,,Link Hub for 146.880.,,40,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.85,-5,131.8,WA4HND,"Glenwood Springs, Lookout Mountain",CO,OPEN,,,127.7,WNW,,08,13637,39.5505,-107.325,449.85,444.85,131.8,Garfield,On-Air,,e-power Linked to GMRA Open System,Full-time to the  GMRA Open System .,Colorado State RACES Wed 1930 local,CCARC,2018-01-15,Grand Mesa Repeater Assoc,RACES net Wed 1930 Hrs Local,,Glenwood Springs,http://GMRA.org,,,,,,,,,,,,,131.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,CC2,W0DMR,"Fort Collins, Timnath",CO,OPEN,,D,128.3,N,,08,10995,40.5938,-104.926,446.775,441.775,,Larimer,On-Air,W0DMR - NoCo C-bridge Network,,,,CCARC,2017-01-11,Brandmeister Network,"Any additional Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf",,"Fort Collins east side, into Red Feather Lakes area.",W0DMR,yes,2,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Worldwide English  1  91  Full-Time    North America  1  93  Full-Time    DCI Bridge  1  3100  Full-Time    Local/Cluster  2  2      Colorado  2  3108  Full-Time    N. Colorado  2  3171  Full-Time  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,,,,,,,,,,2,,,,,,"Repeater ID: 310806, TS 1: TG 91 - World Wide, TG 93 - North America, TG 3100 USA. TS 2: TG 2 - Local, TG 3171 - No. Colorado, TG 3108 Colorado Statewide.",BrandMeister US,,,,,,,,,,,,,,,,,1,,2,2,1,1,,,,,,,,
447.7,-5,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,,129.1,N,,08,5853,40.6111,-105.324,447.7,442.7,100,Larimer,On-Air,Northern Colorado Amateur Radio Club,,"Linkable to  
146.62500 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .
 
Linkable to  
146.85000 (W0UPS) at Greeley, UNC, CO .
 
Full-time to  
224.84000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",,,2014-09-02,,,,Wide Area Coverage,http://ncarc.net/,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.625,-0.6,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,,129.5,N,,08,246,40.617,-105.327,146.625,146.025,100,Larimer,On-Air,Northern Colorado ARC,E-power.,"Linkable to  
146.85000 (W0UPS) at Greeley, UNC, CO .
 
Linkable to  
224.84000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",,CCARC,2017-03-11,,,,Wide area: Northern front range.,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.84,-1.6,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,,129.5,N,,08,3660,40.617,-105.327,224.84,223.24,100,Larimer,On-Air,Northern Colorado ARC,"E-power, 25 watts.","Full-time to  
447.70000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",,,2013-11-12,,,,"Wide Area: Northern CO Front Range and into Cheyenne - Laramie, WY",,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.33,0.6,107.2,KI0MR,Paonia,CO,OPEN,,,130.2,W,,08,8179,38.8683,-107.592,147.33,147.93,107.2,Delta,On-Air,North Fork Repeater Assoc.,,,,CCARC,2016-05-16,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,100,NM5ML,"Raton, Sierra Grande",NM,OPEN,,,133.6,SSE,,35,136,36.9033,-104.439,147.28,147.88,100,Colfax,On-Air,,8,Full-time to the  Mega-Link System .,,NMFCC,2018-01-07,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.325,-5,110.9,WB7UPS,Wellington,CO,OPEN,,,135.5,N,,08,8251,40.7039,-105.009,448.325,443.325,110.9,Larimer,On-Air,,,,,CCARC,2012-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.65,-5,,KB0YNA,"Montrose, Waterdog Peak",CO,OPEN,,,137.1,W,,08,15213,38.3875,-107.674,448.65,443.65,,Montrose,On-Air,KB0YNA,,"Full-time to  
447.65000 (KB0YNA) at Gunnison, W Mountain or Tenderfoot Mountain, CO .",,,2016-10-11,,,,Wide area.,,,,,,,,,,,,,,151.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.2,-5,107.2,WA4HND,"Montrose, Waterdog Peak",CO,OPEN,I,,137.1,W,,08,69,38.3875,-107.674,447.2,442.2,107.2,Montrose,On-Air,,9,Full-time to the  GMRA Open System .,RACES Net Wed at 1930 Hrs.,CCARC,2018-01-15,Grand Mesa Repeater Assoc,Closed IRLP out - Ask for a control op,,Delta/Montrose,GMRA Repeaters,,,,,,,,,,,,,107.2,3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.25,-0.6,123,KF5PFO,"Red River, Valle Vidal",NM,OPEN,,,137.5,S,,35,15618,36.76,-105.31,145.25,144.65,123,Taos,On-Air,Taos ARC,,,,NMFCC,2017-08-27,,,,,Taos Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,67,KF5PFO,"Tres Piedras, San Antonio Mountain",NM,OPEN,,,138.2,SSW,,35,19,36.8594,-106.019,146.76,146.16,67,Rio Arriba,On-Air,Taos ARC,11,,,,2016-04-30,,,,"Most of Taos County, eastern Rio Arriba County and the San Luis Valley in Southern Colorado.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.22,0.6,100,NM5ML,"Tres Piedras, San Antonio Mountain",NM,OPEN,,,138.2,SSW,,35,175,36.8597,-106.018,147.22,147.82,100,Rio Arriba,On-Air,New Mexico Mega Link Assoc,10,Full-time to the  Mega-Link System .,,NMFCC,2017-01-23,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,103.5,KC0VJD,Firstview,CO,OPEN,W,Y,141.7,ESE,,08,17703,38.7958,-102.548,447.6,442.6,,Cheyenne,On-Air,Delbert Noakes (KC0VJD),"APRS Digireater &amp; iGate, Weather Station",,,CCARC,2019-04-24,,,,"US-40, US-287, US-385, CO-94, CO-96
Kit Carson, Cheyenne Wells, Firstview, Eads, Aroya, Sheridan Lake",,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,35710,,,,,,,,,,,,,,,,,,,,
145.39,-0.6,100,KF5PFO,"Red River, Molycorp",NM,OPEN,,,143.1,S,,35,137,36.693,-105.514,145.39,144.79,100,Taos,On-Air,Taos ARC,"E-power, linked.",,,NMFCC,2017-09-01,,,,Wide area.,Taos Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.4,-0.6,88.5,KB0VJJ,Akron,CO,OPEN,,,143.2,NE,,08,2,40.1606,-103.214,145.4,144.8,88.5,Washington,On-Air,Colorado Connection,,Full-time to the  Colorado Connection System .,"Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",CCARC,2018-11-02,,Part of the Colorado Connection system of repeaters,,Northeastern plains of Colorado.,,,,,,,,,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.175,-5,CC7,W0FT,Akron,CO,OPEN,,D,143.2,NE,,08,16784,40.1605,-103.214,448.175,443.175,,Morgan,On-Air,W0FT,,,,CCARC,2018-02-01,Rocky Mountain Ham Radio,,,,http://www.rmham.org/,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.895,-0.6,103.5,KE0AE,Stratton,CO,OPEN,E,,143.4,E,Node Offline,08,122,39.3033,-102.605,146.895,146.295,103.5,Kit Carson,On-Air,Big Sandy ARC,,,,CCARC,2018-04-01,,,,,,,,,,,,,,,,,,,,830619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,127.3,KB5ITS,"Ouray, Engineer Mountain",CO,OPEN,,,144,WSW,,08,16604,38.0228,-107.671,147.27,147.87,127.3,Ouray,On-Air,,,,,CCARC,2018-01-15,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,CC2,W1VAN,"Red Feather Lakes, Red Feather Lakes",CO,OPEN,,D,144.3,N,,08,17821,40.8076,-105.617,447.6,442.6,,Larimer,On-Air,W1VAN,Brandmeister Network,,,,2019-05-11,W0DMR,,,Covers Red Feather Lakes Area,http://www.w0dmr.org,yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,123,KC0HH,Lamar,CO,OPEN,EI,,145.7,SE,ON        - IDLE,08,3794,38.0872,-102.621,146.61,146.01,123,Prowers,On-Air,Lamar Amateur Radio Club,,"Full-time to  
449.50000 (KC0HH) at Lamar, CO .",,CCARC,2018-03-12,,,,Hwy 287 - Springfield to Eads Hwy 50 - Holly to Rocky Ford. 45 mi radius.,,,,,,,,,,,,,,123,3774,37784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.5,-5,123,KC0HH,Lamar,CO,OPEN,EI,,145.8,SE,ON        - IDLE,08,171,38.0872,-102.62,449.5,444.5,123,Prowers,On-Air,Lamar ARC,,"Full-time to  
146.61000 (KC0HH) at Lamar, CO .",,CCARC,2018-03-12,,,,45,,,,,,,,,,,,,,,3774,37784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.16,-0.6,88.5,KB0VJJ,"Walden, Peterson Ridge",CO,OPEN,,,146.2,NNW,,08,244,40.6494,-106.382,145.16,144.56,88.5,Jackson,On-Air,Colorado Connection,8,Full-time to the  Colorado Connection System .,"Central Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",CCARC,2017-01-06,,Part of the Colorado Connection system of repeaters.,,"North Park, along with portions of I-80 from Laramie, Wyoming, to Rock Springs, Wyoming.",,,,,,,,,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,-0.6,107.2,KC0UUX,Montrose,CO,OPEN,,,146.8,W,,08,12442,38.4783,-107.876,146.91,146.31,107.2,Montrose,On-Air,,E-Power,,,CCARC,2014-12-13,,,,,,,,,,,,,,,,,,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,107.2,KD5OPD,Montrose,CO,OPEN,,,146.8,W,,08,7953,38.4783,-107.876,146.79,146.19,107.2,Montrose,On-Air,KC0UXX,E-power.,,,CCARC,2012-09-06,,,,,,,,,,,,,,,,,,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,107.2,N0SWE,Rifle,CO,OPEN,E,,147.9,WNW,Node Offline,08,200,39.4745,-107.772,146.76,146.16,107.2,Garfield,Off-Air,"N0SWE,  Roaring Fork Amateur Repeater Cooperative",E-power.,,,CCARC,2015-06-03,,,,"New Castle, Silt, Rifle and Rulison and areas around Parachute.",,,,,,,,,,,,,,,,243117,,,,,,,,,,,,DM69cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.08,0.6,162.2,W5SF,"Chama, Overlook Mtn",NM,OPEN,,,148.2,SSW,,35,15079,36.91,-106.58,147.08,147.68,162.2,Rio Arriba,On-Air,SFARC,,,,NMFCC,2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.195,0.6,107.2,KC0QXX,"Cedaredge, Cedar Mesa",CO,OPEN,,,148.3,W,,08,3745,38.9016,-107.926,147.195,147.795,107.2,Delta,,,,,,,2018-04-04,Colorado District 25 ARES,,,Local.,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,W0ALC,Cedaredge,CO,OPEN,,,148.3,W,,08,3749,38.9016,-107.926,147.36,147.96,100,Delta,,W0ALC,,,,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,100,W0ALC,Cedaredge,CO,OPEN,,,148.3,W,,08,3760,38.9016,-107.926,449.825,444.825,100,Delta,,W0ALC,,,,CCARC,2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,156.7,KB5ITS,"Silverton, Kendall Mountain",CO,OPEN,,,148.4,WSW,,08,209,37.7933,-107.629,147.375,147.975,156.7,San Juan,On-Air,,13,"Part-time to  
146.67000 (K0EP) at Durango, Eagle Pass, CO .",,CCARC,2018-01-15,,,,Wide area.,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
