Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,IRLP,Coordination,Last update,Bandwidth,Downlink Tone,DMR Enabled,Color Code,IPSC Network,Wide Network,Grid,Mixed-Mode,Notes,Web links,Coverage,Affiliate,Links,EchoLink,AllStar,Nets,Feed,YSF Digital Enabled,DG-ID,D-STAR Enabled,Node,Sources,DMR ID,Talkgroups,Rocky Mountain Wide,Southern Colorado,Location Photo,WIRES-X,TAC 310,TAC 311,Colorado,Colorado Chat,Eastern Colorado,P-25 Digital Enabled,NAC,Default Reflector,On-air,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Commands,Central Regional,Devilshead Local,Local/Cluster,REACT,CO-Park County,Local Network,Talkgroup Network,Northern Colorado Regional,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide,North America,English,Europe,DCI Bridge,Southwest USA,Texas,COMM 1,Texas/Oklahoma Regional USA
447.975,-5,107.2,W0CRA,"Boulder, Eldorado Mountain",CO,OPEN,,,171.95,N,,08,20,40.07220078,-105.35399628,447.975,442.975,107.2,Boulder,On-Air,Colorado Repeater Association (CRA),Closed autopatch.,,CCARC,2016-09-08,,107.2,,,,,DN70HB,,,,Wide area: Boulder/Longmont area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.02,-1.6,,W0IA,"Boulder, Lee Hill",CO,OPEN,E,,171.95,N,ON - IDLE,08,18,40.07220078,-105.35399628,224.02,222.42,,Boulder,On-Air,Rocky Mtn VHF Soc,8,,CCARC,2017-03-11,,,,,,,DN70HB,,,RMVHS repeaters,Denver metro area.,,"Full-time to 449.55000 (W0IA) at Boulder, CO .",217336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.135,0.6,100,KB5ITS,"Durango, Smelter Mountain",CO,OPEN,,,173.3,W,,08,11545,37.2622,-107.906,147.135,147.735,100,La Plata,On-Air,,,,CCARC,2018-01-15,,100,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.34,0.6,131.8,K5DST,"Logan, Ute Lake",NM,OPEN,,,173.62,SSE,,35,15643,35.36529922,-103.41100311,147.34,147.94,131.8,Quay,On-Air,Big Water ARA,,,NMFCC,2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.175,5,156.7,K0WPM,Tribune,KS,OPEN,,,174.76,E,,20,15098,38.46969986,-101.75299835,442.175,447.175,156.7,Greeley,On-Air,WKARC,,,,2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,100,NM5SJ,"Nebo, Cedar Hill",NM,OPEN,,,175.07,WSW,,35,16667,36.95,-107.85,147.06,147.66,100,San Juan,On-Air,,,,NMFCC,2018-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.33,0.6,107.2,KI0MR,Paonia,CO,OPEN,,,175.13,WNW,,08,8179,38.8683,-107.592,147.33,147.93,107.2,Delta,On-Air,North Fork Repeater Assoc.,,,CCARC,2016-05-16,,,,,,,,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.825,-5,100,KB5ITS,"Montrose, Raspberry",CO,OPEN,,,175.65,WNW,,08,18465,38.41740036,-107.84600067,448.825,443.825,100,Montrose,On-Air,San Juan Connection,,,,2020-01-17,,,,,,,,,,http://www.sjcham.com,"Nucla, Uncompahgre Plateau, coverage into Montrose and ?West End?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.7,-5,107.2,KB0YNA,"Telluride, Gray Head",CO,OPEN,I,,176.08,W,,08,254,37.991,-107.972,449.7,444.7,107.2,San Miguel,On-Air,Grand Mesa Repeater Association ( GMRA ),E-power.,3710,CCARC,2017-12-07,,107.2,,,,,,,Closed IRLP out - Ask for a control Op,,Wide Area via links - Western Colorado - Eastern Utah,,Full-time to the GMRA Open System .,,,RACES: Wed at 19:30.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.1,5,100,NM5SC,"San Ysidro, Pajarito Peak",NM,OPEN,A,,176.11,SW,,35,9767,35.69670105,-106.85900116,443.1,448.1,100,Sandoval,On-Air,Sandoval County ARES,"Linked, e-power.",,NMFCC,2017-02-10,,,,,,,DM65NQ,,"KNWD TKR-850, RTCM Interface. 25W, 9000' MSL. (Pajarito Peak differs from Pajarito Mountain near Los Alamos)",http://nmscares.org/,Wide area - NW NM.,ARRL,,,27748,Sandoval County ARES: Mon at 19:30.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.15,-5,136.5,K0VQ,"Carbondale, Missouri Heights",CO,OPEN,E,,176.53,NW,ON - IDLE,08,6009,39.4247,-107.097,447.15,442.15,136.5,Garfield,On-Air,,,,,2011-08-01,,,,,,,,,"Please contact Tracy, K0VQ, by email or on-the-air prior to attempting to use this node to obtain codes for specific questions and to make sure that proper protocol is followed. Please DO NOT just key up and start issuing DTMF codes, connecting to reflectors, etc., without guidance.",,,,,8150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.525,-5,151.4,N0EPA,Longmont,CO,OPEN,E,,176.56,N,ON - IDLE,08,176,40.16719818,-105.10099792,448.525,443.525,151.4,Boulder,On-Air,N0EPA,,,CCARC,2019-06-19,,,,,,,,,,,,,,223853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,100,W0ENO,Longmont,CO,OPEN,,,176.56,N,,08,175,40.16719818,-105.10099792,147.27,147.87,100,Boulder,On-Air,Longmont ARC (LARC),"Closed autopatch, e-power, EchoLink.",,CCARC,2017-03-11,,100,,,,,,,,http://w0eno.org/?q=node/11,Wide area: Northern Colorado.,,"Linkable to 448.80000 (W0ENO) at Longmont, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.8,-5,88.5,W0ENO,Longmont,CO,OPEN,,,176.56,N,,08,177,40.16719818,-105.10099792,448.8,443.8,88.5,Boulder,On-Air,Longmont ARC,30,,CCARC,2017-03-11,,88.5,,,,,,,,,,,"Linkable to 147.27000 (W0ENO) at Longmont, CO .",,,LARC: Sun at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.67,-0.6,100,K0EP,"Durango, Eagle Pass",CO,OPEN,,,177.71,W,,08,113,37.41529846,-108.01200104,146.67,146.07,100,La Plata,On-Air,Durango ARC,11,,CCARC,2019-04-01,,100,,,,,,,Linked active in the summer months only.,DARC Repeaters,Wide area.,,"Part-time to 147.37500 (KB5ITS) at Silverton, Kendall Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,-0.6,107.2,KC0UUX,Montrose,CO,OPEN,,,178.49,WNW,,08,12442,38.4783,-107.876,146.91,146.31,107.2,Montrose,On-Air,,E-Power,,CCARC,2014-12-13,,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,107.2,KD5OPD,Montrose,CO,OPEN,,,178.49,WNW,,08,7953,38.4783,-107.876,146.79,146.19,107.2,Montrose,On-Air,KC0UXX,E-power.,,CCARC,2012-09-06,,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292.3,-20,,KF5VBD,"Bloomfield, Harris Mesa",NM,CLOSED,,S,178.99,WSW,,35,11429,36.65,-107.791,1292.3,1272.3,,San Juan,On-Air,San Juan County,,,NMFCC,2018-02-02,,,,,,,,,,,,,,,,,,,,yes,KF5VBD (A) Gateway Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,,WA5EMA,Tucumcari,NM,OPEN,,,179.35,SSE,,35,176,35.1717,-103.724,146.88,146.28,,Quay,On-Air,WA5EMA,,,NMFCC,2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.98,-1.6,,WA5EMA,Tucumcari,NM,OPEN,,,179.35,SSE,,35,178,35.1717,-103.724,224.98,223.38,,Quay,,WA5EMA,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.75,5,,WA5EMA,Tucumcari,NM,OPEN,E,,179.35,SSE,Node Offline,35,179,35.1717,-103.724,443.75,448.75,,Quay,On-Air,WA5EMA,,,NMFCC,2014-09-06,,,,,,,,,EchoLink active during daytime hours.,,Local coverage in town.,,,406798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,100,KB0VIU,Hesperus,CO,OPEN,,,179.54,W,,08,8169,37.3,-108.028,145.37,144.77,100,La Plata,On-Air,,E-power.,,CCARC,2018-01-15,,100,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.03,0.6,100,KI0HG,"Allenspark, AFPD Station #5",CO,OPEN,,,179.94,NNW,,08,15670,40.1727,-105.468,147.03,147.63,100,Boulder,On-Air,KI0HG,,,CCARC,2017-01-20,,,,,,,,,,,,Boulder County Amateur Radio Emergency Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,67,NM5ML,"Bloomfield, Harris Mesa",NM,OPEN,,,180.89,WSW,,35,51,36.6067,-107.805,147.28,147.88,67,San Juan,On-Air,,6,,NMFCC,2018-01-07,,,,,,,,,,,Wide area.,,Full-time to the Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.1,0.6,100,KB5ITS,"Bloomfield, Harris mesa",NM,OPEN,,,181.05,WSW,,35,49,36.61,-107.81,147.1,147.7,100,San Juan,On-Air,San Juan connection,,,NMFCC,2018-01-15,,,,,,,,,,http://www.sjcham.com,,,Full-time to the San Juan Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.875,-5,CC,K7PFJ,"Granby, Mt Chauncey",CO,OPEN,,D,181.18,NNW,,08,15899,40.0861,-105.939,446.875,441.875,,Clear Creek,On-Air,,,,,2017-03-11,,,yes,,,,,,,http://www.rmham.org,,RMHAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,123,KA0YDW,Granby,CO,OPEN,,,181.18,NNW,,08,145,40.0861,-105.939,146.82,146.22,123,Grand,,GCARA,E-power.,,CCARC,2014-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,100,NM5SJ,Lybrook,NM,OPEN,,,181.23,WSW,,35,128,36.23329926,-107.56199646,145.49,144.89,100,Rio Arriba,On-Air,Totah ARC,Closed autopatch.,,NMFCC,2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.6,100,KC0KWD,LaSalle,CO,OPEN,I,Y,182.25,N,,08,157,40.26119995,-104.70600128,147,147.6,,Weld,On-Air,Weld ARS,"Yaesu System Fusion, 20 Watts. Will be switching to DSQ on 1 Feb 2016.",3839,CCARC,2019-05-06,,,,,,,DN70PG,,,,,,,,,Tuesday Night club net,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.475,-5,100,KC0KWD,Greeley,CO,OPEN,I,,182.25,N,,08,158,40.26119995,-104.70600128,448.475,443.475,100,Weld,On-Air,Weld Amateur Radio Society (WARS),,3839,CCARC,2019-05-06,,,,,,,DN70PG,,,http://www.warsco.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.22,0.6,100,NM5ML,"Tucumcari, Tucumcari Mountain",NM,OPEN,,,182.26,SSE,,35,177,35.1342,-103.699,147.22,147.82,100,Quay,On-Air,Mega-Link Rptr System,4,,NMFCC,2018-01-07,,,,,,,,,,,Wide area.,,Full-time to the Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.4,5,100,NM5SV,"Placitas, Sandia Peak",NM,OPEN,,,183.06,SSW,,35,14763,35.33599854,-106.44100189,443.4,448.4,100,Sandoval,On-Air,Sandia Vista ARC,,,NMFCC,2019-08-10,,,,,,,DM65SI,,,http://sandiavista.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,179.9,K0ELK,"Carbondale, Four Mile Ridge",CO,OPEN,IA,,183.95,NW,,08,35,39.4,-107.315,449.725,444.725,179.9,Garfield,On-Air,Roaring Fork Amateur Repeater Cooperative (RFARC),EchoLink.,3722,CCARC,2012-11-10,,,,,,,,,,,Wide area.,,,,28434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,107.2,K0SNO,"Carbondale, Four Mile Ridge",CO,OPEN,,,183.95,NW,,08,259,39.4,-107.315,147.39,147.99,107.2,Garfield,On-Air,Roaring Fork Amateur Repeater Cooperative,,,,2016-07-14,,,,,,,,,,,"Rifle, Carbondale, El Jebel, Glenwood Springs, Basalt and Aspen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,67,K5FIQ,"Clines Corners, Tapia Mesa",NM,OPEN,,,184.2,SSW,,35,60,35.04779816,-105.62999725,147.06,147.66,67,San Miguel,On-Air,Upper Rio FM Society,7,,NMFCC,2017-07-22,,,,,,,DM75EB,,,,,,"Full-time to 146.90000 (K5FIQ) at Albuquerque, Op Ctr, NM .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,107.2,KB5ITS,Aztec,NM,OPEN,,,185.2,WSW,,35,44,36.82220078,-107.99199677,447.45,442.45,107.2,San Juan,On-Air,KB5ITS,"E-power, remote base.",,NMFCC,2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.74,-0.6,100,NM5SJ,Aztec,NM,OPEN,,,185.2,WSW,,35,43,36.8222,-107.992,146.74,146.14,100,San Juan,On-Air,Totah ARC,"Closed autopatch, e-power.",,NMFCC,2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.08,0.6,100,NM5SC,"Placitas, La Madera",NM,OPEN,A,,185.22,SSW,,35,9768,35.3075,-106.457,147.08,147.68,100,Sandoval,On-Air,Sandoval County ARES,"Linked, e-power.",,NMFCC,2017-02-10,,,,,,,,,25,http://www.nmscares.org,"Wide area: Sandia Mtns, Edgewood, Moriarty, Madrid, Golden.",ARRL,,,28176,Sandoval County ARES: Mon at 19:30.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,100,KB5ITS,"Aztec, Tank Mtn",NM,OPEN,,,185.25,WSW,,35,15629,36.8222,-107.993,146.88,146.28,100,San Juan,On-Air,,,,NMFCC,2018-01-15,,,,,,,,,,http://www.sjcham.com,,,Full-time to the San Juan Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.25,5,CC,N5UBJ,Aztec,NM,OPEN,,D,185.25,WSW,2,35,12413,36.8222,-107.993,442.25,447.25,,San Juan,On-Air,,,,NMFCC,2018-01-21,,,yes,1,,,,,,http://www.aztrbonet.com/MinimalNetwatch,,,,,,,,,,,,,313502,"Open Talkgroup View Assignment TS TG Access Worldwide 1 1 PTT North America 1 3 PTT English 1 13 Full-Time 2 Full-Time Europe 2 2 Full-Time TAC 310 2 310 PTT DCI Bridge 2 3100 PTT Southwest USA 2 3176 PTT function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,2,,,,,,,,,,,,,,,,,,,,AZ-TrboNet,,,,,,,1,1,1,2,2,2,,,
145.325,-0.6,,KB5ITS,"Mancos, Caviness",CO,OPEN,,,185.5,W,,08,18459,37.36460114,-108.14800262,145.325,144.725,,Montezuma,On-Air,San Juan Connection,,,,2020-01-12,,,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.04,0.6,141.3,NM5EM,"Santa Rosa, Moon Ranch",NM,OPEN,,,185.64,S,,35,15634,34.9387,-104.682,147.04,147.64,141.3,Guadalupe,On-Air,NMEMA ARC,,,NMFCC,2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.375,5,100,KB5ITS,"Mancos, Caviness Mountain",CO,OPEN,,,185.65,W,,08,15896,37.36,-108.15,442.375,447.375,100,Montezuma,On-Air,San Juan Connection,,,,2017-11-30,,,,,,,,,,,,,Full-time to the San Juan Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291.1,-20,,KF5VBE,Aztec,NM,CLOSED,,S,185.88,WSW,,35,16280,36.7823,-107.988,1291.1,1271.1,,San Juan,On-Air,San Juan County,DV only,,NMFCC,2019-05-12,,,,,,,,,,,,,,,,,,,,yes,KF5VBE (A) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.115,-0.6,,KF5VBE,Farmington,NM,OPEN,,S,186,WSW,,35,11428,36.7817,-107.99,145.115,144.515,,San Juan,On-Air,,,,,2018-01-29,,,,,,,,,,,,,,,,,,,,yes,KF5VBE (C) Gateway Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,100,KB5ITS,"Aztec, Hottel Hill",NM,OPEN,,,186.07,WSW,,35,18461,36.80630112,-108.0019989,146.61,146.01,100,Taos,On-Air,San Juan Connection,,,,2020-01-13,,,,,,,,,Linked to San Juan Connection,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.92,-0.6,100,K5WXI,Bloomfield,NM,OPEN,,,187.35,WSW,,35,50,36.7111,-107.984,146.92,146.32,100,San Juan,On-Air,San Juan County OEM,,,NMFCC,2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.65,-5,127.3,KB5ITS,Bloomfield,NM,OPEN,,,187.4,WSW,,35,16636,36.7111,-107.985,448.65,443.65,127.3,San Juan,On-Air,,,,NMFCC,2018-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,88.5,KB0VJJ,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,187.76,NW,,08,129,39.4264,-107.38,146.85,146.25,88.5,Garfield,On-Air,Colorado Connection,70,,CCARC,2016-05-23,,123,,,,,,,Part of the Colorado Connection System of Repeaters,,"Wide area: Throughout the Roaring Fork Valley, Glenwood Canyon, East and West on I-70, and the Flattops Wilderness north of Glenwood.",,,,,Daily 7:30PM Local Time Central Colorado Traffic Net Thursdays 8:00PM Colorado Connection Net All Welcome Sundays 8:00PM Statewide ARES net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,107.2,KI0G,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,187.76,NW,,08,130,39.42639923,-107.37999725,146.88,146.28,107.2,Garfield,On-Air,Ski Country ARC,,,CCARC,2012-11-10,,,,,,,,,,,,,"Full-time to 447.60000 (KI0G) at Glenwood Springs, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.1,-5,107.2,KI0G,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,187.76,NW,,08,132,39.4264,-107.38,447.1,442.1,107.2,Garfield,On-Air,Ski Country ARC,,,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.6,-5,107.2,N0XLI,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,187.76,NW,,08,255,39.4264,-107.38,449.6,444.6,107.2,Garfield,On-Air,,e-power Linked to GMRA open system,,CCARC,2018-01-15,,,,,,,,,,http://www.gmra.org,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.2,-5,CC,W0FT,"Fort Morgan, Fort Morgan EOC",CO,OPEN,,D,188.94,NNE,,08,10783,40.25030136,-103.80000305,448.2,443.2,,Morgan,On-Air,,Mixed Mode,,CCARC,2019-11-27,,,yes,7,RMHR c Record retrieved from radioid.net,,,,"See the website for more info on Time Slot, Talk Group and Color Code Programming.",Rocky Mountain Ham Radio,,NEAHR,Full-time to the Colorado TRBO System .,,,,,,,,,,310812,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Northern Colorado Regional 2 721 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
147.075,0.6,88.5,KB0VJJ,"Kremmling, Santoy Peak",CO,OPEN,,,189.18,NNW,,08,166,40.0589,-106.388,147.075,147.675,88.5,Grand,On-Air,Colorado Connection,,,CCARC,2016-05-23,,123,,,,,,,Part of the Colorado Connection system of Repeaters,,Flattops Wilderness Area well and can even be worked from the Front Range in some locations. Coverage at the east end of Glenwood Canyon to Eagle is available in some spots along I-70. Map,,Full-time to the Colorado Connection System .,,,Colorado Traffic Net: Daily at 19:30. Colorado Connection Net (all welcome): Thu at 20:00. Statewide ARES: Sun at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.525,5,141.3,K0ECT,"Ulysses, Wagon Bed Springs",KS,OPEN,,,189.53,ESE,,20,4110,37.403,-101.333,444.525,449.525,141.3,Grant,On-Air,SKECT,E-power.,,Kansas Repeater Council,2019-05-07,,141.3,,,,,,,,http://skect.org/default.aspx,,,Full-time to the SKECT System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.425,-5,103.5,WC3W,Grand Lake,CO,OPEN,A,,189.57,NNW,,08,18131,40.2392,-105.847,449.425,444.425,103.5,Clear Creek,On-Air,,,,,2019-09-21,,103.5,,,,,,,Linked to the Allstar Florida Hub,,"Grand Lake, CO",,,,45202,Sunday and Tuesday nights at 7 PM MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.975,5,88.5,N5DFQ,Guymon,OK,OPEN,,,189.72,SE,,40,4419,36.6758,-101.547,444.975,449.975,88.5,Texas,On-Air,DBARC,Linked.,,ORSI,2014-07-07,,,,,,,,,,http://caprockintertie.org/,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,5,100,K5YEJ,"San Luis, Cabezon",NM,OPEN,,,189.93,SW,,35,16603,35.59930038,-107.09600067,443,448,100,Sandoval,On-Air,,,,NMFCC,2017-12-25,,,,,,,DM65KO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.75,5,100,WA6CCB,"Albuquerque, Sandia Peak",NM,CLOSED,,,190.43,SSW,,35,11724,35.21829987,-106.4509964,443.75,448.75,100,Bernalillo,Off-Air,"WA6CCB, K5RKE",,,NMFCC,2017-07-21,,,,,,,DM65SF,,,,,,,,,Bosque Youth Amateur Radio Net: M-F at 17:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.7,-1,156.7,WB5IUZ,"Albuquerque, Sandia Crest",NM,OPEN,,,190.5,SSW,,35,4208,35.21670151,-106.44999695,51.7,50.7,156.7,Bernalillo,Off-Air,K5RKE,,,NMFCC,2017-07-25,,,,,,,DM65SF,,Off the air until spring 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.3,5,CC,WR7HLN,"Albuquerque, Sandia Crest",NM,OPEN,,D,190.5,SSW,,35,151,35.2167,-106.45,443.3,448.3,,Bernalillo,On-Air,Mac Pass Repeater Group,Brandmeister Networ on DMR Dual Mix Repeater with Analog on PL Tone 131.8,,NMFCC,2019-08-17,25,,yes,1,,,,Yes; analog capable.,Timeslot 1 3135 (New Mexico) Timeslot 2 31301 (MPRG 1),http://dmr-montana.net,Wide area.,,,,,,,,,,,,310792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.9,5,CC,KA8JMW,"Albuquerque, Sandia Crest",NM,OPEN,,D,190.7,SSW,,35,12414,35.21350098,-106.44999695,442.9,447.9,,Bernalillo,On-Air,"Rocky Mountain Ham Radio, NM",TS 1 TG 700 Wide TS 2 TG 719 South TS 2 TG 713 Albuquerque Local TS 2 TG 505 New Mexico,,NMFCC,2019-12-16,,,yes,7,Rocky Mtn c Record retrieved from radioid.net,,DM65SF,,,DMR Radio Site Information,,,Full-time to the Colorado TRBO System .,,,Red Cross Net on Wide - Third Thursday of the month at 1900 Tech Net on Wide - First Saturday of the month at 1900,,,,,,,313503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,123,W0QS,Hugoton,KS,OPEN,,,190.83,ESE,,20,18554,37.1753006,-101.34960175,146.61,146.01,123,Graham,On-Air,,,,,2020-03-01,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.8,5,,W5MPZ,"Albuquerque, Sandia Crest",NM,OPEN,,S,190.89,SSW,,35,9295,35.21030045,-106.44999695,443.8,448.825,,Bernalillo,On-Air,Sandia National Laboratories ARC,,,NMFCC,2017-07-08,,,,,,,,,,,Wide area;,,,,,,,,,yes,W5MPZ (B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
