Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Sponsor,Affiliate,Links,Coordination,Last update,On-air,Features,Coverage,Nets,Web links,Notes,EchoLink,DMR Enabled,Color Code,Wide Network,Grid,IRLP,AllStar,Commands,Talkgroup Network,Talkgroups,Wyoming,WyLOCAL,YSF Digital Enabled,DG-ID,Mixed-Mode,Southern Colorado,Central Regional,Northern Colorado Regional,D-STAR Enabled,Node,Sources,Worldwide,North America,English,Local/Cluster,Mountain Reg USA,Local Network,Rocky Mountain Wide,Feed,Worldwide English,DCI Bridge,Colorado,N. Colorado,TAC 310,P-25 Digital Enabled,NAC,Default Reflector,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Bandwidth,WIRES-X,Devilshead Local,Location Photo,Eastern Colorado,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,TAC 311,Colorado Chat
447.475,-5,107.2,NX0G,Colorado Springs,CO,OPEN,,,185.7,SE,,08,51,38.8339,-104.821,447.475,442.475,107.2,,El Paso,,Mountain ARC (MARC),,"Full-time to  
146.68500 (NX0G) at Lake George, Badger Mountain, CO .
 
Full-time to  
146.82000 (NX0G) at Woodland Park, CO .
 
Full-time to  
448.65000 (NX0G) at Woodland Park, CO .
 
Full-time to  
147.01500 (NX0G) at Cripple Creek, CO .",CCARC,2012-11-10,Unknown,"Closed autopatch, e-power.",,MARC/PCRC: Tue at 1930.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.6,-5,114.8,W0MOG,Colorado Springs,CO,OPEN,,,185.7,SE,,08,55,38.8339,-104.821,448.6,443.6,114.8,,El Paso,,W0MOG,,"Full-time to  
927.80000 (W0MOG) at Colorado Springs, CO .",CCARC,2012-11-10,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.8,-25,D116,W0MOG,Colorado Springs,CO,OPEN,,,185.7,SE,,08,3537,38.8339,-104.821,927.8,902.8,D116,,Teller,On-Air,,,"Full-time to  
448.60000 (W0MOG) at Colorado Springs, CO .",CCARC,2012-11-10,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.55,-5,123,WA6IFI,Colorado Springs,CO,OPEN,,,185.7,SE,,08,8191,38.8339,-104.821,447.55,442.55,123,,El Paso,On-Air,WA6IFI,,,CCARC,2015-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.625,-5,100,KD0MDP,"Falcon, Black Forest",CO,OPEN,EIA,,186.2,SE,ON        - IDLE,08,13294,39.0437,-104.608,447.625,442.625,100,100,El Paso,On-Air,KD0MDP,The Fun Machine,Full-time to the  The Fun Machine System .,,2015-06-02,,Linked.,,,,,363976,,,,,7301,28299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.135,0.6,100,AA0L,Colorado Springs,CO,OPEN,,,186.3,SE,,08,8176,38.8397,-104.8,147.135,147.735,100,,El Paso,On-Air,AA0L,,,CCARC,2016-04-08,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC7,K0JSC,"Canon City, Fremont Peak",CO,OPEN,,D,186.4,SE,,08,7184,38.4542,-105.29,446.7375,441.7375,,,Fremont,On-Air,,Rocky Mountain Ham Radio,Full-time to the  Colorado TRBO System .,CCARC,2017-03-11,,IPSC Link to the Colorado network on Talk Slot 2.,"Fremont county and state wide on Talk Slot 2.  40 mi radius. 
 Repeater Coverage Map",,http://www.k0jsc.com,Talk Slot 2 linked to the RMHAM trbo system/Talk Slot 1 Local.,,yes,7,,DM78ii,,,,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Rocky Mountain Wide  1  700      Southern Colorado  2  719    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,yes,,,,,,,
447.25,-5,100,K0JSC,"Canon City, Fremont Peak",CO,OPEN,EIA,,186.4,SE,ON        - IDLE,08,8879,38.4542,-105.29,447.25,442.25,100,100,Fremont,On-Air,,,Full-time to the  The Fun Machine System .,CCARC,2013-01-27,,,"Wide from Custer County to Park County and Chaffee County to Pueblo County. 
 Repeater Coverage Map","Region 2 District 2 ARES Net: Tue at 19:00. 
EOSS Net: Tue at 20:00. 
RGARC Net: Wed at 19:00. 
Region 5 District 1 ARES Net: Wed at 19:30. 
APRS Net: Sun at 19:00. 
Region 5 District 2 ARES Net: Sun at 19:30. 
Statewide ARES Net: Sun at 20:00.",K0JSC dot Com,,363976,,,,DM78ik,7301,28368,,,,,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,yes,,,,,,,
53.03,-1.7,88.5,WB0WDF,"Canon City, Fremont Peak",CO,OPEN,,,186.4,SE,,08,29,38.4542,-105.29,53.03,51.33,88.5,88.5,Fremont,On-Air,WB0WDF,RGARC,,CCARC,2012-07-10,,"E-power (Bat). Split Site; TX Fremont Peak, RX 8 Mile Mountain",,,Http://www.qsl.net/rghc,Split site Fremont peak transmitter and 8 mile mountain reciever.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,103.5,WD0EKR,"Canon City, Fremont Peak",CO,OPEN,,,186.4,SE,,08,30,38.4542,-105.29,145.49,144.89,103.5,103.5,Fremont,On-Air,Royal Gorge Amateur Radio Club,Colorado ARES Region 5 District 1,,CCARC,2017-03-11,,E-power (Bat),,"RGARC Net: Wed at 19:00. 
ARES Net: Wed at 19:30.",Royal Gorge Amateur Radio Club,,,,,,DM78ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
223.96,-1.6,103.5,WD0EKR,"Canon City, Fremont Peak",CO,OPEN,,,186.4,SE,,08,31,38.4542,-105.29,223.96,222.36,103.5,103.5,Fremont,On-Air,RGARC,,,CCARC,2017-10-04,,"E-power (Bat), Remote Base","Wide area. 
 Repeater Coverage Map",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
447.75,-5,103.5,WD0EKR,"Canon City, Fremont Peak",CO,OPEN,I,,186.4,SE,,08,32,38.4542,-105.29,447.75,442.75,103.5,103.5,Fremont,On-Air,RGARC,,,CCARC,2017-03-11,,E-power (Bat),,,Royal Gorge Amateur Radio Club,,,,,,,3081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
448.075,-5,,K7YI,"Price, Cedar Mountain",UT,OPEN,,S,186.5,WSW,,49,4237,39.185,-110.605,448.075,443.075,,,Carbon,Off-Air,Sinbad Desert Amateur Radio Club,,,,2013-12-07,,,,,,,,,,,,,,,,,,,,,,,,,yes,K7YI (B),"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.7,-25,D114,KB0TUC,"Canon City, Fremont Peak",CO,OPEN,,,186.6,SE,,08,278,38.4539,-105.286,927.7,902.7,D114,D114,Fremont,On-Air,Royal Gorge ARC,,,CCARC,2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.725,-5,123,KA0TTF,"Colorado Springs, Fillmore Hill",CO,OPEN,,,186.9,SE,,08,56,38.78,-104.85,448.725,443.725,123,,El Paso,On-Air,KA0TTF,,,CCARC,2016-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,127.3,KB5ITS,"Silverton, Buffalo Boy",CO,OPEN,,,186.9,S,,08,16605,37.8119,-107.665,145.325,144.725,127.3,,San Juan,On-Air,,,,CCARC,2018-01-15,,Solar powered,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,5,67,KB5ITS,"Silverton, Hazelton",CO,OPEN,,,186.9,S,,08,16624,37.8119,-107.665,444,449,67,,San Juan,On-Air,,,,,2018-08-03,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.525,-5,127.3,KB5ITS,Silverton,CO,OPEN,,,186.9,S,,08,210,37.8119,-107.664,447.525,442.525,127.3,,San Juan,On-Air,KB5ITS,,,CCARC,2014-06-30,,E-power.,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.925,-0.6,,WA0JS,Creede,CO,OPEN,,,187.2,S,,08,63,37.8492,-106.926,146.925,146.325,,,Mineral,Off-Air,Creede ARC,,,CCARC,2012-11-12,,,,,,WA0JS license expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.14,0.6,88.5,K7SDC,"Castle Dale, Cedar Mountain",UT,OPEN,EI,,187.6,WSW,Node Offline,49,57,39.1715,-110.62,147.14,147.74,88.5,,Emery,On-Air,Sinbad Desert ARC,,Full-time to the  Sinbad Desert (SDARC) System .,UVHFS,2015-08-04,,"Closed autopatch, remote base.","Wide area: Price on the west to Green River, Utah toward the south, bounded by the Bookcliffs on the north and east.",,http://sdarc.us/repeaters/cedar.html,7,64264,,,,,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.55,-5,88.5,K7SDC,"Castle Dale, Cedar Mountain",UT,OPEN,I,,187.6,WSW,,49,274,39.1719,-110.619,448.55,443.55,88.5,,Emery,On-Air,N7QLO,,,UVHFS,2014-11-05,,Remote base.,"Wide area: Price on the west to Green River, Utah toward the south, bounded by the Bookcliffs on the north and east.",,,Stand alone.,,,,,,3280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.125,-5,100,K7YI,"Castle Dale, Cedar Mountain",UT,CLOSED,,,187.6,WSW,,49,74,39.1719,-110.619,447.125,442.125,100,,Emery,,San Rafael Cactus Assoc,Cactus-Intertie,,UVHFS,2008-07-10,Unknown,7,"Wide area: This covers (approximately) from Price on the west to Green River, Utah toward the south, bounded by the Bookcliffs on the north and east.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,107.2,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,,187.6,SE,,08,41,38.7372,-104.881,146.76,146.16,107.2,107.2,El Paso,On-Air,Cheyenne Mountain Repeater Group,,,CCARC,2018-01-15,,"Closed autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,-5,107.2,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,,187.6,SE,,08,269,38.7372,-104.881,448,443,107.2,,El Paso,On-Air,,,,CCARC,2018-01-15,,,,,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.1,-5,107.2,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,,187.6,SE,,08,53,38.7372,-104.881,448.1,443.1,107.2,107.2,El Paso,On-Air,,,"Full-time to  
927.85000 (KC0CVU) at Colorado Springs, Cheyenne Mountain, CO .",CCARC,2018-01-15,,"Closed autopatch, e-power.",Wide area.,,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.345,0.6,107.2,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,I,,187.7,SE,,08,47,38.7372,-104.88,147.345,147.945,107.2,107.2,El Paso,On-Air,,,"Full-time to  
927.85000 (KC0CVU) at Colorado Springs, Cheyenne Mountain, CO .
 
Full-time to the  Cheyenne Mtn Repeater Group System .",CCARC,2018-01-15,,"Closed autopatch, e-power.",Wide area.,,http://www.cmrg.org/,,,,,,,3854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.16,-0.6,107.2,W0CRA,"Colorado Springs, Cheyenne Mountain",CO,OPEN,EI,,187.7,SE,ON        - IDLE,08,38,38.7372,-104.88,145.16,144.56,107.2,107.2,El Paso,On-Air,Colorado Repeater Association,CRA VHF Link System,"Full-time to  
145.46000 (W0CRA) at Boulder, Eldorado Mountain, CO .
 
Full-time to  
147.22500 (W0CRA) at Larkspur, Westcreek, CO .",CCARC,2017-11-13,,"Closed autopatch, e-power.","Wide area: Colorado Springs, Pueblo, and other areas of southeast and south central Colorado.",,http://www.w0cra.org/info/cosprgs.html#145160,Switch to this repeater at mile marker 170 on I-25.,347086,,,,,3990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.13,-0.6,88.5,KB0VJJ,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,,188,SE,,08,37,38.7452,-104.862,145.13,144.53,88.5,123,El Paso,On-Air,Colorado Connection,,Full-time to the  Colorado Connection System .,CCARC,2016-04-03,,9,Wide area: South toward Pueblo and north to Monument. Decent coverage to the east. Little coverage to the west.,"Colorado Traffic Net: Daily at 19:00. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00. 
Colorado Preparedness Net: Sat at 09:30",,Linked into the Colorado Connection System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,
145.375,-0.6,,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,S,188,SE,,08,8088,38.7445,-104.862,145.375,144.77,,,El Paso,Off-Air,Cheyenne Mountain Repeater Group (CMRG),,,CCARC,2018-07-15,,,wide area,,http://www.cmrg.org,Repeater off air for now.,,,,,,,,,,,,,,,,,,,yes,KC0CVU (C) Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9125,-5,,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,S,188,SE,,08,8087,38.7451,-104.862,446.9125,441.9125,,,El Paso,Off-Air,Cheyenne Mountain Repeater Group (CMRG),,,,2019-01-08,,,,,,This DStar repeater is up but not truly functional. It serves as a local repeater presently as it is not connected to the internet for now.,,,,,,,,,,,,,,,,,,,yes,KC0CVU (B) Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.85,-25,D114,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,,188,SE,,08,7171,38.745,-104.862,927.85,902.85,D114,,Teller,On-Air,CMRG,,"Full-time to  
147.34500 (KC0CVU) at Colorado Springs, Cheyenne Mountain, CO .
 
Full-time to  
448.10000 (KC0CVU) at Colorado Springs, Cheyenne Mountain, CO .",CCARC,2017-03-09,,9,,,http://www.cmrg.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.0625,-5,CC1,N0SZ,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,D,188,SE,,08,12355,38.7451,-104.862,445.0625,440.0625,,,El Paso,On-Air,Rocky Mountain Ham Radio,N0SZ Colorado Springs Brandmeister,,CCARC,2019-02-10,,Rocky Mountain Ham Radio Brandmeister Sites,,,,"This machine sits atop Cheyenne Mountain overlooking Colorado Springs and Pueblo. The talkgroups that are setup on this system are the Fun Machine Analog transcoded and statically linked on TS1 as TG310815. At this time TS2 will carry TG3108 statically and the following are all PTTable with a 15 minute activity timeout (310,31079,31080,31082,31083,31084,31085,31086,31088,311,312,31200,31203,313,31327,314,3140,31400,31408, 3148,315,31563,316,31600,31601,31602,31603,31604,31605,31606,31607,31608,31609,31623,31648,31652,317,318,319,3740,91,9112,93). No other TGs are PTTable from this system unless they are enabled. If you have a specific TG that would would like added to TS2 as a PTT TG please let me know and I will consider adding it.",,yes,1,,,,,,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  TAC 310  2  310  PTT    TAC 311  2  311  PTT    Colorado  2  3108  Full-Time    Colorado Chat  2  31080  PTT  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,2,2
53.13,-1.7,107.2,WA6IFI,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,,188,SE,,08,8158,38.745,-104.862,53.13,51.43,107.2,107.2,El Paso,On-Air,Cheyenne Mountain Repeater Group (CMRG),,,CCARC,2017-03-09,,,,,http://www.cmrg.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,156.7,KB5ITS,"Silverton, Kendall Mountain",CO,OPEN,,,188.1,S,,08,209,37.7933,-107.629,147.375,147.975,156.7,,San Juan,On-Air,,,"Part-time to  
146.67000 (K0EP) at Durango, Eagle Pass, CO .",CCARC,2018-01-15,,13,Wide area.,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.265,-0.6,100,KB0SRJ,"Colorado Springs, ~2 mi ENE USAFA North Gate",CO,OPEN,,Y,188.6,SE,,08,39,38.7,-104.9,145.265,144.665,,,El Paso,On-Air,Pikes Peak FM Association (http://PPFMA.ORG),,,CCARC,2019-03-07,,,Local. Good coverage of I25 corridor from Baptist Rd south to Fort Carson.,,PPFMA Repeaters,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.8,-5,100,KB0SRJ,"Colorado Springs, ~2 mi ENE USAFA North Gate",CO,OPEN,,,188.6,SE,,08,57,38.7,-104.9,448.8,443.8,100,,El Paso,On-Air,Pikes Peak FM Association (http://PPFMA.ORG),,,CCARC,2019-03-07,,,I-25 corridor from Baptist Rd south to Fort Carson,,PPFMA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.31,-0.6,88.5,K7SDC,"Scofield, Ford Ridge",UT,OPEN,I,,189.3,WSW,,49,55,39.7558,-110.99,145.31,144.71,88.5,,Carbon,On-Air,Sinbad Desert ARC,,,UVHFS,2017-09-03,,"Closed autopatch, remote base.",Wide area: Scofield and Soldier Smt areas as well as into the Price valley as far south as Huntington and as far east as Sunnyside.,,http://sdarc.us/repeaters/ford.html,9,,,,,,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.975,-5,100,K0JSC,"Canon City, Colorado",CO,OPEN,EIA,,189.7,SE,Node Offline,08,7185,38.4301,-105.232,447.975,442.975,100,100,Fremont,On-Air,K0JSC,,Full-time to the  The Fun Machine System .,CCARC,2017-03-11,,Autopatch.,"Canon City area. 
 Repeater Coverage Map","Region 2 District 2 ARES Net: Tue at 19:00. 
EOSS Net: Tue at 20:00. 
RGARC Net: Wed at 19:00. 
Region 5 District 1 ARES Net: Wed at 19:30. 
APRS Net: Sun at 19:00. 
Region 5 District 2 ARES Net: Sun at 19:30. 
Statewide ARES Net: Sun at 20:00.",http://www.k0jsc.com,,363976,,,,,7301,28368,,,,,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,
449.525,-5,100,N0PKT,"Creede, Bristol Head",CO,OPEN,A,,189.9,S,,08,14923,37.7933,-107.055,449.525,444.525,100,100,Mineral,On-Air,N0PKT,The Fun Machine,Full-time to the  The Fun Machine System .,,2017-01-06,,,,,,,,,,,DM67lt,,43265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,100,K0JSC,"Canon City, Canon City",CO,OPEN,,,190,SE,,08,13949,38.4488,-105.195,449.975,444.975,100,100,Fremont,On-Air,K0JSC,The Fun Machine,Full-time to the  The Fun Machine System .,CCARC,2017-01-06,,Simulcast TX / Voted RX with Cedarwood and Salida,,,http://www.k0jsc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.165,0.6,114.8,KC7SNO,Albin,WY,OPEN,,,190.4,E,,56,28,41.4178,-104.098,147.165,147.765,114.8,,Laramie,On-Air,Shy-Wy Amateur Radio Club,,"Full-time to  
147.10500 (KC7SNO) at Cheyenne, North Park, WY .
 
Full-time to  
146.77500 (KC7SNO) at Cheyenne, Denver Hill, WY .",WRCG,2017-01-04,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.2,-5,151.4,,Falcon,CO,OPEN,,Y,190.5,SE,,08,13790,38.933,-104.609,447.2,442.2,,,El Paso,Testing,GGARC,Garden of the Gods Amateur Radio Club,,,2015-11-11,,,"Falcon, Black Forest, Peyton Areas",,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,100,KC7BJY,"Big Piney, The Hogsback",WY,OPEN,,,190.7,NW,,56,22,42.3293,-110.32,146.88,146.28,100,,Sublette,On-Air,"Sublette Co ARC """,,,WRCG,2017-01-04,,,,SCARC: Mon at 19:30.,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.145,-0.6,100,KC7BJY,Marbleton,WY,OPEN,,,193.4,NW,,56,24,42.5536,-110.109,145.145,144.545,100,,Sublette,On-Air,Sublette Co ARC,,,WRCG,2018-05-12,,,"Marbleton, Big Piney, Pinedale and Boulder areas.",,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,127.3,KB5ITT,"Silverton, Engineer Mountain",CO,OPEN,,,195.1,S,,08,208,37.6992,-107.806,147.27,147.87,127.3,,San Juan,On-Air,KB5ITT,Durango ARC,,CCARC,2017-04-14,,E-power.,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.2,-5,CC7,W0FT,"Fort Morgan, Fort Morgan EOC",CO,OPEN,,D,198,ESE,,08,10783,40.2503,-103.8,448.2,443.2,,,Morgan,On-Air,,NEAHR,Full-time to the  Colorado TRBO System .,CCARC,2017-03-11,,Mixed Mode,,,Rocky Mountain Ham Radio,"See the website for more info on Time Slot, Talk Group and Color Code Programming.",,yes,7,,,,,,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Rocky Mountain Wide  1  700      Northern Colorado Regional  2  721    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
448.325,-5,100,K0JSC,Westcliffe,CO,OPEN,,,198.5,SE,,08,15584,38.1347,-105.466,448.325,443.325,100,100,Custer,On-Air,,The Fun Machine,Full-time to the  The Fun Machine System .,,2017-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,77,KB0TUC,Westcliffe,CO,OPEN,,,198.5,SE,,08,7189,38.1347,-105.465,147.06,147.66,77,77,Custer,On-Air,http://www.qsl.net/rghc,,,CCARC,2012-06-14,,E-power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,103.5,KB0TUC,Westcliffe,CO,OPEN,,,198.5,SE,,08,248,38.1347,-105.465,448.15,443.15,103.5,103.5,Custer,On-Air,Royal George ARC,,,CCARC,2017-03-11,,E-power.,,,http://www.qsl.net/rghc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.775,-25,D116,KB0TUC,Westcliffe,CO,OPEN,,,198.5,SE,,08,7192,38.1347,-105.465,927.775,902.775,D116,D116,Custer,On-Air,Royal Gorge Amateur Radio Club,,,CCARC,2012-06-14,,,,,,System uses digital PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919.1,-25,88.5,ND0Q,"Westcliffe, Deer Peak",CO,OPEN,,,198.5,SE,,08,8218,38.1347,-105.466,919.1,894.1,88.5,CSQ,Pueblo,Off-Air,Pueblo HC,,,CCARC,2016-07-14,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.16,0.6,136.5,K7HEN,"Heber City, Strawberry Peak",UT,OPEN,,,198.9,W,,49,23,40.2876,-111.315,147.16,147.76,136.5,,Wasatch,Off-Air,,,,UVHFS,2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.15,0.6,,KK7BA,Douglas,WY,OPEN,,,201.1,NNE,,56,50,42.96,-105.43,147.15,147.75,,,Converse,On-Air,,,,,2017-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.08,0.6,88.5,K7SDC,"Scofield, Boardinghouse Ridge",UT,OPEN,EI,,201.3,WSW,Node Offline,49,53,39.6568,-111.186,147.08,147.68,88.5,,Carbon,On-Air,Sinbad Desert ARC,,Full-time to the  Sinbad Desert (SDARC) System .,UVHFS,2017-09-03,,"Closed autopatch, remote base.",Wide area: Scofield and Soldier Smt areas as well as into the Price valley as far south as Huntington and as far east as Sunnyside.,,http://sdarc.us/repeaters/boardinghouse.html,9,64264,,,,,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.805,-0.6,100,W7BEQ,"Shoshoni, Copper Mtn",WY,OPEN,,,201.8,N,,56,15527,43.4085,-108.081,146.805,146.205,100,,Fremont,On-Air,,,,WRCG,2018-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.98,-1.6,88.5,WX7Y,"Scofield, Boardinghouse Rdge",UT,OPEN,,,202,WSW,,49,271,39.6567,-111.199,224.98,223.38,88.5,,Carbon,,"Intermountain Repeater Emergency Amateur Network,  Sinbad Desert ARC",,,UVHFS,2013-08-05,Unknown,Remote base.,"Wide area: Price, Wellington, Helper, and Huntington areas.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.1,-5,100,KC7BJY,"Pinedale, Mt Airy",WY,OPEN,,,202.4,NW,,56,25,42.8441,-109.925,448.1,443.1,100,,Sublette,Off-Air,Sublette Co ARC,,"Full-time to  
146.77500 (W7YP) at Pinedale, Mt Airy, WY .",WRCG,2018-05-12,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
