Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,Affiliate,Features,Links,IRLP,Notes,Nets,Web links,Coordination,Last update,Sponsor,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Grid,On-air,Commands,EchoLink,AllStar,D-STAR Enabled,Node,Sources,Talkgroups,Rocky Mountain Wide,Southern Colorado,P-25 Digital Enabled,NAC,Default Reflector,Talkgroup Network,Central Regional,Northern Colorado Regional,Bandwidth,Mixed-Mode,Analog Bandwidth,Worldwide,North America,WW English FT,Europe,TAC 310,DCI Bridge,Southwest USA,Location Photo,Feed,Eastern Colorado,Devilshead Local,YSF Digital Enabled,DG-ID,TAC 311,Colorado,Colorado Chat,Local Network,NXDN Enabled,RAN,NXDN Bandwidth,WIRES-X,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide English FT,Local/Cluster,N. Colorado
447.75,-5,141.3,N0SZ,"Boulder, Lee Hill",CO,OPEN,I,,166.84,NE,,08,19,40.07220078,-105.35399628,447.75,442.75,141.3,141.3,Boulder,On-Air,,,,,3450,,,,CCARC,2018-04-24,Rocky Mountain Ham Radio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9875,-5,CC,N0SZ,"Boulder, Lee Hill",CO,OPEN,,D,166.84,NE,,08,5219,40.07220078,-105.35399628,446.9875,441.9875,,,Boulder,On-Air,,,Linked on Time Slot 2 to Almagre Mtn (446.950).,"Full-time to 446.95000 (K7PFJ) at Colorado Springs, Almagre Mountain, CO . Full-time to the Colorado TRBO System .",,,,,,2019-11-27,Rocky Mountain Ham Radio,1,7,310813,RMHR c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.05,-5,CC,N0SZ,"Boulder, Lee Hill",CO,OPEN,,D,166.84,NE,,08,8992,40.07220078,-105.35399628,445.05,440.05,,,Boulder,On-Air,Wide area,,BrandMeister Network,,,,,,CCARC,2019-11-27,Rocky Mountain Ham Radio,1,1,310852,RMHR c Record retrieved from radioid.net,BrandMeister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BrandMeister US,,,,,,,,,,,,
145.46,-0.6,107.2,W0CRA,"Boulder, Eldorado Mountain",CO,OPEN,EI,,166.84,NE,ON - IDLE,08,8,40.07220078,-105.35399628,145.46,144.86,107.2,107.2,Boulder,On-Air,Boulder/Denver Metro,CRA VHF Link System,"Closed autopatch, e-power.","Full-time to 145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO . Full-time to 147.22500 (W0CRA) at Larkspur, Westcreek, CO .",3990,,,,CCARC,2017-11-13,Colorado Repeater Association (CRA),,,,,,,,Member-only IRLP and Echolink node,347086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.975,-5,107.2,W0CRA,"Boulder, Eldorado Mountain",CO,OPEN,,,166.84,NE,,08,20,40.07220078,-105.35399628,447.975,442.975,107.2,107.2,Boulder,On-Air,Wide area: Boulder/Longmont area.,,Closed autopatch.,,,,,,CCARC,2016-09-08,Colorado Repeater Association (CRA),,,,,,DN70HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.02,-1.6,,W0IA,"Boulder, Lee Hill",CO,OPEN,E,,166.84,NE,ON - IDLE,08,18,40.07220078,-105.35399628,224.02,222.42,,,Boulder,On-Air,Denver metro area.,,8,"Full-time to 449.55000 (W0IA) at Boulder, CO .",,,,RMVHS repeaters,CCARC,2017-03-11,Rocky Mtn VHF Soc,,,,,,DN70HB,,,217336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.95,-5,,,Black Forest,CO,OPEN,,SY,166.86,E,,08,17551,39.04850006,-104.7009964,448.95,443.95,,,El Paso,,This repeater covers most of Black Forest and various areas of Monument and Colorado Springs,K0JSC,e-power,,,,Primarily on NXDN: All Nets carried on the K0JSC.COM Fun Machine system,http://www.k0jsc.com,,2019-01-08,N0PKT,,,,,,,Unknown,,,,1,(B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,1,Open ↑ / Open ↓,,,,,1,1,1,,,,,,,,,
449.75,-5,100,N0ZSN,"La Veta, Cordova Pass",CO,OPEN,EIA,,167,SE,ON - IDLE,08,13485,37.34069824,-105.02400208,449.75,444.75,100,100,Las Animas,On-Air,,The Fun Machine,,Full-time to the The Fun Machine System .,7301,,,The Fun Machine,CCARC,2015-07-27,N0ZSN,,,,,,,,,363976,28368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8625,-5,,KC0DS,Boulder,CO,OPEN,,S,167.76,NE,,08,8186,40.01499939,-105.27100372,446.8625,441.8625,,,Boulder,On-Air,,,,,,,,,CCARC,2017-03-11,Boulder County ARES,,,,,,,,,,,1,KC0DS (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8,-5,CC,N0SZ,"Boulder, Mount Thorodin",CO,OPEN,,D,167.76,NE,,08,8185,40.01499939,-105.27100372,446.8,441.8,,,Boulder,On-Air,Wide area.,Rocky Mountain Ham Radio,,Full-time to the Colorado TRBO System .,,See website for complete information regarding timeslot/colorcode/talkgroup programming.,,Rocky Mountain Ham Radio,CCARC,2019-11-27,Rocky Mountain Ham Radio,1,7,310800,RMHR c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.5,-20,,W0DK,Boulder,CO,OPEN,,S,167.76,NE,,08,8221,40.01499939,-105.27100372,1299.5,1279.5,,,Boulder,On-Air,,,E-power.,,,,,,CCARC,2012-11-12,Boulder County ARES,,,,,,,,,,,1,W0DK (A) DVAP 24/7,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.4,-5,91.5,K0DK,Boulder,CO,OPEN,,,167.8,NE,,08,21,40.01499939,-105.26999664,449.4,444.4,91.5,,Boulder,On-Air,,,2,,,,,http://www.ked-wireless.com/products1.htm,CCARC,2013-01-08,BARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.55,-5,100,W0IA,Boulder,CO,OPEN,E,,167.8,NE,ON - IDLE,08,11,40.01499939,-105.26999664,449.55,444.55,100,,Boulder,On-Air,Denver metro area.,,8,"Full-time to 224.02000 (W0IA) at Boulder, Lee Hill, CO .",,,,,CCARC,2017-03-11,Rocky Mtn VHF Soc,,,,,,,,,217336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.6,,NE0Z,"Pueblo, CSU",CO,PRIVATE,,,168.14,ESE,,08,8173,38.30690002,-104.62000275,147,147.6,,,Pueblo,On-Air,,,,,,,,,CCARC,2014-02-26,Carl Higbee,,,,,,DM78QH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.28,-0.6,100,WB0SLW,Pueblo,CO,OPEN,,,169.11,ESE,,08,18707,38.2544472,-104.6091409,145.28,144.68,100,100,Pueblo,On-Air,,,,,,,,,,2020-04-26,Steve Worley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.655,-0.6,123,K0ST,"Pueblo, Pueblo",CO,OPEN,,,169.12,ESE,,08,192,38.25439835,-104.60900116,146.655,146.055,123,,Pueblo,On-Air,,,,,,,,,CCARC,2013-05-07,K0ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.7,-5,CC 210.7,KF0KR,"Pueblo, Pueblo",CO,PRIVATE,IA,D,169.12,ESE,,08,8530,38.25439835,-104.60900116,447.7,442.7,210.7,210.7,Pueblo,On-Air,,,,,7389,,,,CCARC,2019-11-27,,1,1,310805,KFKR- c Record retrieved from radioid.net,,,,,,29228,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,100,N0PWZ,Palmer Divide,CO,OPEN,I,,169.12,ESE,,08,189,38.25439835,-104.60900116,449.725,444.725,100,,El Paso,On-Air,,,,,3043,,,,CCARC,2012-11-10,N0PWZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9875,-5,CC,K0JSC,Pueblo,CO,OPEN,,D,169.21,ESE,,08,10785,38.23070145,-104.61100006,446.9875,441.9875,,,Pueblo,On-Air,,RMHAM,,Full-time to the Colorado TRBO System .,,,,Rocky Mountain Ham Radio,CCARC,2019-11-27,,1,6,310821,RMHR c Record retrieved from radioid.net,,DM78QF,,,,,,,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Southern Colorado 2 719 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,103.5,KJ0T,Pueblo,CO,OPEN,,,169.21,ESE,,08,3747,38.23059845,-104.61100006,147.24,147.84,103.5,,Pueblo,On-Air,Pueblo and Fremont Counties,,,,,,,,CCARC,2012-06-13,TARA,,,,,,DM78QF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,K0JSC,"Pueblo, Metro",CO,OPEN,,,169.21,ESE,,08,9527,38.23049927,-104.61100006,447.275,442.275,100,100,Pueblo,On-Air,,The Fun Machine,,Full-time to the The Fun Machine System .,,"Moved to Pueblo. Now called ""Pueblo Metro""",APRS Net: Sun at 19:00. Region 5 District 2 ARES Net: Sun at 19:30. Statewide ARES Net: Sun at 20:00. Region 5 District 1 ARES Net: Mon at 19:00. EOSS Net: Tue at 20:00. RGARC Net: Wed at 19:00.,The Fun Machine,CCARC,2017-01-06,,,,,,,DM78QF,,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,
447.525,-5,203.5,N0ESQ,"Parker, Hess Reservoir",CO,OPEN,,,169.37,E,,08,8189,39.49420166,-104.83599854,447.525,442.525,203.5,146.2,Douglas,On-Air,"Denver metropolitan area, front range foothills",Colorado ARES,,,,"Not a ragchew machine. Traffic related to ARES, RACES and administrative and exercise traffic related thereto.",,,CCARC,2017-03-11,EmComm Colorado,,,,,,DM79NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.08,0.6,136.5,K7SDC,"Hanksville, Ellen Peak",UT,OPEN,EI,,169.52,W,ON - IDLE,49,56,38.07260132,-110.79499817,147.08,147.68,136.5,,Wayne,On-Air,"Wide area: Areas around the Henry Mountain range in southeastern Utah including Hanksville, Hite, Boulder, Escalante, and Bullfrog.",,"Closed autopatch, remote base.",Full-time to the Sinbad Desert (SDARC) System .,3270,11,,http://sdarc.us/repeaters/mt-ellen.html,UVHFS,2018-08-11,Sinbad Desert ARC,,,,,,DM48OB,,,64264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.925,-5,100,K0FEZ,Denver,CO,OPEN,,,169.72,E,,08,8196,39.73759842,-104.98500061,447.925,442.925,100,100,Denver,On-Air,,,,,,,,,CCARC,2014-07-03,RADOPS El Jebel Shriners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.9,-5,CSQ,WB0TPT,Denver,CO,OPEN,,,169.72,E,,08,8195,39.73759842,-104.98500061,447.9,442.9,CSQ,,Denver,On-Air,,,,,,,,,CCARC,2017-03-11,WB0TPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.65,-5,136.5,WR0AEN,Denver,CO,OPEN,,S,169.72,E,,08,8212,39.73759842,-104.98500061,449.65,444.65,,,Denver,On-Air,,,,,,,,,CCARC,2012-11-16,Colorado Amateur Repeater Network (CARN),,,,,,,,,,,1,WR0AEN (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.675,-5,136.5,WR0AEN,Denver,CO,OPEN,I,S,169.72,E,,08,8213,39.73759842,-104.98500061,449.675,444.675,,,Denver,On-Air,,,,,7708,,,,CCARC,2012-11-16,Colorado Amateur Repeater Network (CARN),,,,,,,,,,,1,WR0AEN (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.475,-0.6,100,KE0SJ,"Boulder, Blue Mountain",CO,OPEN,,,169.83,E,,08,75,39.73920059,-104.98400116,145.475,144.875,100,,Jefferson,On-Air,"Wide Area: Ft. Collins to the North, Colorado Springs to the South, Parts of Akron to the east.",,E-power.,,,,,Intermountain Repeater Group,CCARC,2015-05-22,Intermountain Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.715,-0.6,123,N0JXN,Denver,CO,OPEN,,,169.83,E,,08,79,39.73920059,-104.98400116,146.715,146.115,123,123,Denver,On-Air,,,E-power.,,,,,,CCARC,2017-04-09,EARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.075,-5,123,N5EHP,Denver,CO,OPEN,,,169.83,E,,08,91,39.73920059,-104.98400116,448.075,443.075,123,,Denver,On-Air,,,,,,,,,CCARC,2017-03-11,W0IG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.55,-5,82.5,W0KIZ,Denver,CO,OPEN,,,169.83,E,,08,93,39.73920059,-104.98400116,448.55,443.55,82.5,,Denver,On-Air,,,E-power.,,,,,,CCARC,2017-03-11,HPRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.315,0.6,CC,N0KEG,Centennial,CO,OPEN,,D,169.83,E,"Colorado Mega Reflector - XLX376 Transcoder - YSF 23160 - WiresX 40895 Welcome to the new and improved Colorado Mega Link! Brought to you by the Parker Radio Association, where we have fun, play radio and keep the squelch loose. Please join us Monday nights at 8pm mountain time our our digital net.",08,17676,39.58069992,-104.8769989,147.315,147.915,,,Arapahoe,,"Southeast metro Denver area. Parker, Centennial, SE Aurora, Elizabeth, Franktown, Castle Rock.",Parker Radio Association,,,,,Monday 8pm. Colorado Link Digital Net. Repeater is used in DSTAR mode for this net.,https://www.parkerradio.org,,2019-11-27,N0KEG,1,1,310759,Brandmeister c Record retrieved from radioid.net,,,Unknown,,,,1,N0KEG (C) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.175,-5,100,W0JRL,"Denver, Broadway Plaza Lofts",CO,OPEN,EA,,170.24,E,ON - IDLE,08,12216,39.75519943,-104.98699951,447.175,442.175,100,100,Denver,On-Air,,,,,,,,,CCARC,2015-05-15,W0JRL,,,,,,DM79MS,,Standard AllStar Link access commands.,201712,29997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.8625,-20,,KC0DS,Boulder,CO,OPEN,,S,170.41,NE,,08,8220,40.03720093,-105.23000336,1283.8625,1263.8625,,,Boulder,On-Air,20,,E-power.,,,,,,CCARC,2013-12-21,Boulder County ARES,,,,,,DN70JA,,,,,1,KC0DS (A) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.3875,-0.6,,KC0DS,Boulder,CO,OPEN,,S,170.41,NE,,08,8171,40.03720093,-105.23000336,145.3875,144.7875,,,Boulder,On-Air,20,,E-power.,,,,,http://bouldercountyares.org/technical/d-star,CCARC,2012-11-12,Boulder County ARES,,,,,,,,,,,1,KC0DS (C),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,91.5,K0DK,Boulder,CO,OPEN,E,,170.72,NE,Node Offline,08,15,40.05709839,-105.24299622,146.73,146.13,91.5,91.5,Boulder,On-Air,Local,,12,,,,,http://www.ked-wireless.com/products1.htm,CCARC,2017-05-02,BARC,,,,,,DN70jb,,,115482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,100,N1UPS,Westminster,CO,OPEN,EI,,170.86,E,ON - IDLE,08,8208,39.83670044,-105.03700256,449.3,444.3,100,,Adams,On-Air,,,,,3699,,,,CCARC,2020-04-23,N1UPS,,,,,,,,,43699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,88.5,W0PHC,"Pueblo, Baculite Mesa",CO,OPEN,,,171.07,ESE,,08,193,38.36240005,-104.55999756,146.79,146.19,88.5,,Pueblo,On-Air,Wide area.,,E-power.,,,,,Pueblo Amateur Radio Club,CCARC,2019-12-10,Pueblo Amateur Radio Club,,,,,,DM78ri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.95,-5,CC 88.5,W0PHC,"Pueblo, 12 Mile",CO,OPEN,,D,171.07,ESE,,08,198,38.36240005,-104.55999756,447.95,442.95,88.5,,Pueblo,On-Air,Wide area.,,E-power.,,,Dual Mode Analog/DMR,,Pueblo Amateur Radio Club,CCARC,2019-12-10,Pueblo Amateur Radio Club,1,0,,c Record retrieved from radioid.net,,DM78ri,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.26,-1.6,88.5,ND0Q,"Pueblo, Baculite Mesa",CO,OPEN,,,171.21,ESE,,08,195,38.39250183,-104.55500031,224.26,222.66,88.5,,Pueblo,On-Air,Wide area.,,E-power.,,,,,PHC repeaters,CCARC,2013-05-07,Pueblo Ham Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.625,-5,100,KD0MDP,"Falcon, Black Forest",CO,OPEN,EIA,,171.67,E,ON - IDLE,08,13294,39.04370117,-104.60800171,447.625,442.625,100,100,El Paso,On-Air,,The Fun Machine,Linked.,Full-time to the The Fun Machine System .,7301,,,,,2015-06-02,KD0MDP,,,,,,,,,363976,28299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.925,-5,131.8,W0LMA,Broomfield,CO,OPEN,,,171.84,NE,,08,26,39.92060089,-105.08599854,448.925,443.925,131.8,,Boulder,On-Air,,,,,,,,,CCARC,2019-06-19,W0LMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,103.5,W0WYX,Broomfield,CO,OPEN,,,171.84,NE,,08,266,39.92060089,-105.08599854,449.825,444.825,103.5,,Boulder,On-Air,Along the foothills and into Boulder where the 94 repeater is shadowed.,,6,,,,Colorado WX: Daily at 06:30. RMRL: Mod at 20:30. Astronomy: Tue at 19:00. Amateur Radio Events: Tue at 20:00.,Repeater,CCARC,2019-06-19,Rocky Mountain Radio League,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.4,-5,,KE0VH,"Aurora, 225 and Parker Road",CO,OPEN,W,,173.08,E,,08,18892,39.661294,-104.860203,448.4,443.4,,,Arapahoe,On-Air,"Yaesu Fusion connected to Skyhublink, Denver, Aurora, Parker, Centennial",Wheat Ridge,Yaesu Fusion Digital Only,,,,Monday Night 19:00 SkyHubLink NET,http://www.skyhublink.com,,2020-06-20,www.skyhublink.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46361,,,,,,,,
448.7,-5,146.2,WQ8M,Parker,CO,OPEN,,,173.19,E,,08,274,39.55799866,-104.79399872,448.7,443.7,146.2,,Douglas,On-Air,Local North Parker only,,,,,,,,,2018-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.39,-0.6,100,KF5PFO,"Red River, Molycorp",NM,OPEN,,,173.29,SE,,35,137,36.69300079,-105.51399994,145.39,144.79,100,,Taos,On-Air,Wide area.,,"E-power, linked.",,,,,Taos Amateur Radio Club,NMFCC,2017-09-01,Taos ARC,,,,,,DM76FQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.225,-5,,K0PRA,Parker,CO,OPEN,W,Y,173.71,E,,08,18248,39.51860046,-104.76100159,447.225,442.225,,,Arapahoe,On-Air,Small coverage area in Parker,,Linked to the Colorado Mega digital system,,,,Monday nights 8pm mountain,https://www.parkerradio.org,CCARC,2020-05-06,Parker Radio Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Open ↑ / Open ↓,,,,,,,,40895,,,,,,,,
448.05,-5,CC,N0KEG,Parker,CO,OPEN,,D,173.71,E,,08,17696,39.51860046,-104.76100159,448.05,443.05,,,Douglas,,,,,,,,,,,2019-11-27,,1,1,310374,Brandmeister c Record retrieved from radioid.net,BrandMeister,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandmeister,,,,,,,,,,,,
147.24,0.6,CC,N0WAR,"Estes Park, Prospect Mtn",CO,OPEN,,D,174.22,NE,"DMR BrandMeister Repeater in Estes Park, Colorado Wide area coverage of Estes Park, Colorado &amp; Rocky Mountain National Park. Static TG of 3171 on T.S. 2 Located @ KC0KBP QTH",08,17813,40.36059952,-105.51999664,147.24,147.84,,,Larimer,On-Air,Wide Area: Estes Park &amp; Rocky Mtn Nat Park,W0DMR,Brandmeister Network,,,,,http://www.w0dmr.org,,2019-11-27,N0WAR,1,2,310853,Brandmeister c Record retrieved from radioid.net,,DN70FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,W0IA,"Boulder, Gunbarrel Hill",CO,OPEN,,,174.25,NE,,08,16,40.05559921,-105.15699768,146.76,146.16,100,,Boulder,On-Air,Wide area.,Boulder County ARES,5,,,ARES primary repeater. Voting Receivers: RX Location Tone Pitch PL Gunbarrel single beep low 100.0 Lousville single beep low 100.0 Lyons double beep high followed by medium 100.0 Louisville #2 double beep high followed by low 100.0,,,CCARC,2017-03-11,Rocky Mtn VHF Soc,,,,,,DN70KB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tone,single beep,single beep,double beep,double beep,,,
145.49,-0.6,136.5,W7BYU,"Myton, Flat Top",UT,OPEN,,,174.7,NW,,49,13041,40.22219849,-110.10399628,145.49,144.89,136.5,,Duchesne,On-Air,"Duchesne, UT area.",Sinbad Desert ARC (SDARC),E-power.,,,5,,http://sdarc.us/repeaters/flat-top.html,UVHFS,2017-06-29,,,,,,,DN40WF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.075,-5,CC,K0PRA,Parker,CO,OPEN,,D,174.76,E,"Colorado Mega Reflector - XLX376 Transcoder - YSF 23160 - WiresX 40895 Welcome to the new and improved Colorado Mega Link! Brought to you by the Parker Radio Association, where we have fun, play radio and keep the squelch loose. Please join us Monday nights at 8pm mountain time our our digital net.",08,17292,39.44910049,-104.70300293,445.075,440.075,,,Douglas,On-Air,,,Brandmeister Network https://brandmeister.network/?page=repeater&amp;id=310844,,,Mixed Mode,Mondays 20:30 MST,http://www.parkerradio.org,CCARC,2019-11-27,Parker Radio Association,1,1,310844,None c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.85,-5,,K0PRA,Franktown,CO,OPEN,,S,174.82,E,,08,11473,39.39350128,-104.67500305,446.85,441.85,,,Douglas,On-Air,,,D-Star B module,,,,,http://parkerradio.org,CCARC,2018-03-18,Parker Radio Association,,,,,,DM79PJ,,,,,1,K0PRA (B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.045,0.6,123,K0ML,Northglenn,CO,OPEN,,,174.9,NE,,08,185,39.88560104,-104.98699951,147.045,147.645,123,,Adams,On-Air,,,E-power.,,,,,,CCARC,2017-04-10,Northglenn RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,123,N0FH,Estes Park,CO,OPEN,EI,,175.03,NE,ON - IDLE,08,120,40.37720108,-105.52100372,449.8,444.8,123,,Larimer,On-Air,,,E-Power,"Full-time to 146.68500 (N0FH) at Estes Park, CO .",7268,"Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",ARES D-10: Thu at 19:00.,,CCARC,2017-08-05,Estes Valley ARC,,,,,,,,"The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the ' * ' character followed by a four, five, or six digit node number where you wish to connect). The disconnect is ' # '.",625757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.15,-5,136.5,WR0AEN,Aurora,CO,OPEN,,S,176.57,E,,08,8207,39.69670105,-104.80999756,449.15,444.15,,,Arapahoe,On-Air,,,,,,,,,CCARC,2012-11-12,Colorado Amateur Repeater Network (CARN),,,,,,,,,,,1,WR0AEN (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.4,-5,94.8,N0ZUQ,Aurora,CO,OPEN,,,176.58,E,,08,8202,39.72940063,-104.83200073,448.4,443.4,94.8,,Arapahoe,On-Air,,,,,,,,,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.275,-5,156.7,W0BG,Aurora,CO,OPEN,,,176.58,E,,08,8199,39.72940063,-104.83200073,448.275,443.275,156.7,,Arapahoe,On-Air,,,,,,,,,CCARC,2013-01-05,W0BG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.95,-5,77,W9SL,Aurora,CO,OPEN,,,176.58,E,,08,8743,39.72940063,-104.83200073,449.95,444.95,77,77,Arapahoe,On-Air,Primarily to the North along I-25 corridor,,,,,,,,CCARC,2019-08-23,W9SL Owner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.825,-5,,WN7ANT,Aurora,CO,OPEN,W,Y,176.58,E,,08,16032,39.72940063,-104.83200073,448.825,443.825,,,Arapahoe,On-Air,,,,,,,,,,2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Open ↑ / Open ↓,,,,,,,,30584,,,,,,,,
448.5,-5,100,KB0UDD,"Aurora, Smokey Hill",CO,OPEN,,,176.63,E,,08,92,39.72940063,-104.83100128,448.5,443.5,100,,Denver,On-Air,Greater Denver area.,,E-power.,"Full-time to 145.40000 (KB0UDD) at Aurora, Smoky Hill, CO .",,,,,CCARC,2017-03-11,Castle Rock Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
