Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,D-STAR Enabled,Node,Sources,County,Op Status,Sponsor,Coordination,Last update,Uplink Tone,YSF Digital Enabled,DG-ID,WIRES-X,Coverage,Features,Links,Downlink Tone,EchoLink,Notes,Nets,IRLP,Web links,Affiliate,AllStar,Commands,Grid,Feed,Mixed-Mode,DMR Enabled,Color Code,Wide Network,P25 Digital Enabled,NAC,Default Reflector,Talkgroups,Southern Colorado,Devilshead Local,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Talkgroup Network,Central Regional,Northern Colorado Regional,Rocky Mountain Wide,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,On-air,Local Network,Eastern Colorado,Worldwide,North America,Local/Cluster,TAC 310,DCI Bridge,N. Colorado,Mountain Reg USA,English,Worldwide English,Colorado,Location Photo,Wyoming,WyLOCAL,Europe,Southwest USA,Data,DMRX 1,Utah Statewide 2,TAC 311,USA,Utah,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On,Local
927.875,-25,D114,N0ZUQ,"Fort Collins, Christ Mountain",CO,OPEN,,1.0245644013681605,W,yes,08,3629,40.5755,-105.285,927.875,902.875,,,,Larimer,Off-Air,WA6IMI,CCARC,2017-03-11,D114,,,,,,"Full-time to  
        449.42500 (N0ZUQ) at Fort Collins, Christ Mountain, CO .
 


Full-time to  
        927.72500 (WA6IFI) at Colorado Springs, Almagre Mountain, CO .",,,Down due to lightning strike. Scheduled to return end of June 2012.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.7,-5,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,1.0724991578695542,W,yes,08,5853,40.6111,-105.324,447.7,442.7,,,,Larimer,On-Air,Northern Colorado Amateur Radio Club,,2014-09-02,100,,,,Wide Area Coverage,,"Linkable to  
        146.62500 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .
 


Linkable to  
        146.85000 (W0UPS) at Greeley, UNC, CO .
 


Full-time to  
        224.84000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",100,,,,,http://ncarc.net/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.625,-0.6,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,1.0791054816147014,W,yes,08,246,40.617,-105.327,146.625,146.025,,,,Larimer,On-Air,Northern Colorado ARC,CCARC,2017-03-11,100,,,,Wide area: Northern front range.,E-power.,"Linkable to  
        146.85000 (W0UPS) at Greeley, UNC, CO .
 


Linkable to  
        224.84000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.84,-1.6,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,1.0791054816147014,W,yes,08,3660,40.617,-105.327,224.84,223.24,,,,Larimer,On-Air,Northern Colorado ARC,,2013-11-12,100,,,,"Wide Area: Northern CO Front Range and into Cheyenne - Laramie, WY","E-power, 25 watts.","Full-time to  
        447.70000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.325,-5,110.9,WB7UPS,Wellington,CO,OPEN,,1.0827499270241936,NNE,yes,08,8251,40.7039,-105.009,448.325,443.325,,,,Larimer,On-Air,,CCARC,2012-11-16,110.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,88.5,KB0VJJ,"Breckenridge, Bald Mountain",CO,OPEN,,1.086575847546269,SSW,yes,08,24,39.4439,-105.969,147.39,147.99,,,,Summit,On-Air,Colorado Connection,CCARC,2015-01-30,88.5,,,,Wide area.,12,Full-time to the  Colorado Connection System .,123,,"Please Note that 146.790 is the old Breckenridge frequency and this repeater may return to that frequency eventually but is now working on 147.390-.  This machine has a split tone, 88.5 rx and 123.0 tx","Central Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",,Breckenridge Repeater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.0875,-5,CC7,N0SZ,"Breckenridge, Baldy",CO,OPEN,,1.0940159428687055,SSW,yes,08,16780,39.459,-105.979,445.0875,440.0875,,,,Fremont,On-Air,K2AD,,2018-02-01,,,,,,,,,,,,,http://www.rmham.org/,Rocky Mountain Ham Radio,,,,,,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.25,-5,123,K0UPS,Cedar Point,CO,OPEN,EI,1.1265425467291015,SE,yes,08,9583,39.3703,-103.801,449.25,444.25,,,,Elbert,On-Air,K0UPS Club c/o N1UPS,CCARC,2014-09-02,123,,,,"I-70 Limon, Co area.",Full duplex node.,,123,3349,"K0UPS Buster Brown Radio Club. North West of Limon, Colorado.",,3349,,,,** [StarStar] Prefix for Echolink Node.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7625,-5,CC0,N0SZ,"Fairplay, Badger",CO,OPEN,,1.1319266974812954,SSW,yes,08,12698,39.0469,-105.87,446.7625,441.7625,,,,Park,On-Air,K7PFJ,,2017-03-11,,,,,,,,,,,,,,RMHAM,,,,,,yes,0,,,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Rocky Mountain Wide  1  700      Central Regional  2  720    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.875,-5,CC,K7PFJ,"Granby, Mt Chauncey",CO,OPEN,,1.1378528013899218,SW,yes,08,15899,40.0861,-105.939,446.875,441.875,,,,Clear Creek,On-Air,,,2017-03-11,,,,,,,,,,,,,http://www.rmham.org,RMHAM,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,123,KA0YDW,Granby,CO,OPEN,,1.1378528013899218,SW,yes,08,145,40.0861,-105.939,146.82,146.22,,,,Grand,,GCARA,CCARC,2014-09-06,123,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,107.2,WB0QMR,Breckenridge,CO,OPEN,I,1.1492656406205222,SW,yes,08,23,39.4817,-106.038,146.7,146.1,,,,Summit,On-Air,GRARC,CCARC,2013-01-07,107.2,,,,,E-power.,,,,,,3972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,67,WB0WDF,"Canon City, eightmile Mountain",CO,OPEN,,1.1780358730237797,S,yes,08,33,38.5386,-105.349,449,444,,,,Fremont,On-Air,WB0WDF,CCARC,2012-06-14,67,,,,,"E-power (Solar, Wind)",Full-time to the  Mega-Link System .,67,,North of the Royal Gorge Bridge.,,,Mega Link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,100,K0JSC,"Canon City, Canon City",CO,OPEN,,1.2149375997518965,S,yes,08,13949,38.4488,-105.195,449.975,444.975,,,,Fremont,On-Air,K0JSC,CCARC,2017-01-06,100,,,,,Simulcast TX / Voted RX with Cedarwood and Salida,Full-time to the  The Fun Machine System .,100,,,,,http://www.k0jsc.com,The Fun Machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.7,-25,D114,KB0TUC,"Canon City, Fremont Peak",CO,OPEN,,1.2354874805804015,S,yes,08,278,38.4539,-105.286,927.7,902.7,,,,Fremont,On-Air,Royal Gorge ARC,CCARC,2017-03-11,D114,,,,,,,D114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC7,K0JSC,"Canon City, Fremont Peak",CO,OPEN,,1.2364651707229382,S,yes,08,7184,38.4542,-105.29,446.7375,441.7375,,,,Fremont,On-Air,,CCARC,2017-03-11,,,,,"Fremont county and state wide on Talk Slot 2.  40 mi radius. 
   Repeater Coverage Map",IPSC Link to the Colorado network on Talk Slot 2.,Full-time to the  Colorado TRBO System .,,,Talk Slot 2 linked to the RMHAM trbo system/Talk Slot 1 Local.,,,http://www.k0jsc.com,Rocky Mountain Ham Radio,,,DM78ii,,,yes,7,,,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Rocky Mountain Wide  1  700      Southern Colorado  2  719    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,
447.25,-5,100,K0JSC,"Canon City, Fremont Peak",CO,OPEN,EIA,1.2364651707229382,S,yes,08,8879,38.4542,-105.29,447.25,442.25,,,,Fremont,On-Air,,CCARC,2013-01-27,100,,,,"Wide from Custer County to Park County and Chaffee County to Pueblo County. 
   Repeater Coverage Map",,Full-time to the  The Fun Machine System .,100,363976,,"Region 2 District 2 ARES Net: Tue at 19:00. 
EOSS Net: Tue at 20:00. 
RGARC Net: Wed at 19:00. 
Region 5 District 1 ARES Net: Wed at 19:30. 
APRS Net: Sun at 19:00. 
Region 5 District 2 ARES Net: Sun at 19:30. 
Statewide ARES Net: Sun at 20:00.",7301,K0JSC dot Com,,28368,,DM78ik,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,
53.03,-1.7,88.5,WB0WDF,"Canon City, Fremont Peak",CO,OPEN,,1.2364651707229382,S,yes,08,29,38.4542,-105.29,53.03,51.33,,,,Fremont,On-Air,WB0WDF,CCARC,2012-07-10,88.5,,,,,"E-power (Bat). Split Site; TX Fremont Peak, RX 8 Mile Mountain",,88.5,,Split site Fremont peak transmitter and 8 mile mountain reciever.,,,Http://www.qsl.net/rghc,RGARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,103.5,WD0EKR,"Canon City, Fremont Peak",CO,OPEN,,1.2364651707229382,S,yes,08,30,38.4542,-105.29,145.49,144.89,,,,Fremont,On-Air,Royal Gorge Amateur Radio Club,CCARC,2017-03-11,103.5,,,,,E-power (Bat),,103.5,,,"RGARC Net: Wed at 19:00. 
ARES Net: Wed at 19:30.",,Royal Gorge Amateur Radio Club,Colorado ARES Region 5 District 1,,,DM78ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,
223.96,-1.6,103.5,WD0EKR,"Canon City, Fremont Peak",CO,OPEN,,1.2364651707229382,S,yes,08,31,38.4542,-105.29,223.96,222.36,,,,Fremont,On-Air,RGARC,CCARC,2017-10-04,103.5,,,,"Wide area. 
   Repeater Coverage Map","E-power (Bat), Remote Base",,103.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,
447.75,-5,103.5,WD0EKR,"Canon City, Fremont Peak",CO,OPEN,I,1.2364651707229382,S,yes,08,32,38.4542,-105.29,447.75,442.75,,,,Fremont,On-Air,RGARC,CCARC,2017-03-11,103.5,,,,,E-power (Bat),,103.5,,,,3081,Royal Gorge Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,
447.975,-5,100,K0JSC,"Canon City, Colorado",CO,OPEN,EIA,1.2425112002033996,S,yes,08,7185,38.4301,-105.232,447.975,442.975,,,,Fremont,On-Air,K0JSC,CCARC,2017-03-11,100,,,,"Canon City area. 
   Repeater Coverage Map",Autopatch.,Full-time to the  The Fun Machine System .,100,363976,,"Region 2 District 2 ARES Net: Tue at 19:00. 
EOSS Net: Tue at 20:00. 
RGARC Net: Wed at 19:00. 
Region 5 District 1 ARES Net: Wed at 19:30. 
APRS Net: Sun at 19:00. 
Region 5 District 2 ARES Net: Sun at 19:30. 
Statewide ARES Net: Sun at 20:00.",7301,http://www.k0jsc.com,,28368,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.125,-5,103.5,KC0UFO,"Fairplay, Sacramento Mountain",CO,OPEN,,1.2600158538093529,SSW,yes,08,5336,39.21,-106.087,447.125,442.125,,,,Park,On-Air,KC0UFO,CCARC,2018-09-15,103.5,,,,"Covers Fairplay, Alma, and western South Park.",Emergency automatic generator.,,103.5,,"Normally linked via Allstar to 45835 - AB0PC, Bailey, CO.","When connected to AB0PC - Bailey: ARES Mon 19:00, Park County Radio Club Wed 19:30.",,,"Park County Radio Club, AB0PC",,,DM69wf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.2,-5,CC7,W0FT,"Fort Morgan, Fort Morgan EOC",CO,OPEN,,1.262594729511772,SE,yes,08,10783,40.2503,-103.8,448.2,443.2,,,,Morgan,On-Air,,CCARC,2017-03-11,,,,,,Mixed Mode,Full-time to the  Colorado TRBO System .,,,"See the website for more info on Time Slot, Talk Group and Color Code Programming.",,,Rocky Mountain Ham Radio,NEAHR,,,,,,yes,7,,,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Rocky Mountain Wide  1  700      Northern Colorado Regional  2  721    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.575,-5,103.5,WZ0N,Hartsel,CO,OPEN,,1.2744547870328398,SSW,yes,08,9840,38.8833,-105.933,448.575,443.575,,,,Park,Off-Air,,CCARC,2017-11-22,103.5,,,,Western Park County,,"Full-time internet linked to  
        146.89500 (AB0PC) at Bailey, Dick Mountain, CO .",103.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,88.5,ND0Q,"Pueblo, Baculite Mesa",CO,OPEN,,1.281114466841623,S,yes,08,193,38.3925,-104.555,146.79,146.19,,,,Pueblo,On-Air,Pueblo HC,CCARC,2018-11-16,88.5,,,,Wide area.,E-power.,,CSQ,,,,,Pueblo Ham Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.26,-1.6,88.5,ND0Q,"Pueblo, Baculite Mesa",CO,OPEN,,1.281114466841623,S,yes,08,195,38.3925,-104.555,224.26,222.66,,,,Pueblo,Off-Air,Pueblo Ham Club,CCARC,2013-05-07,88.5,,,,Wide area.,E-power.,,CSQ,,,,,PHC repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.95,-5,88.5,ND0Q,Pueblo,CO,OPEN,,1.281114466841623,S,yes,08,198,38.3925,-104.555,447.95,442.95,,,,Pueblo,On-Air,Pueblo Ham Club,CCARC,2015-08-06,88.5,,,,Wide area.,E-power.,,,,Dual Mode Analog/DMR DMR is unlinked/stand alone for ARES.,,,Pueblo Ham Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.445,-0.6,88.5,KB0VJJ,"Leadville, Mosquito Pass",CO,OPEN,,1.3335836247385935,SSW,yes,08,172,39.2814,-106.186,145.445,144.845,,,,Lake,On-Air,Colorado Connection,CCARC,2013-06-14,88.5,,,,,E-power (solar).,Full-time to the  Colorado Connection System .,,,"At 13,685;, it is one of the highest 2-meter repeaters in North America.","Central Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (all welcome): Thu at 20:00. 
Statewide ARES: Sun at 20:00.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.975,-5,100,K0JSC,Pueblo West,CO,OPEN,EIA,1.33397305424469,S,yes,08,7994,38.303,-104.734,448.975,443.975,,,,Pueblo,On-Air,,CCARC,2017-03-11,100,,,,,,Full-time to the  The Fun Machine System .,100,363976,Off air.  Will return to service,,7301,http://www.k0jsc.com,,28368,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.05,-5,CC7,N0SZ,"Leadville, Mosquito Pass",CO,OPEN,,1.3339939472092477,SSW,yes,08,16783,39.2653,-106.182,445.05,440.05,,,,Lake,On-Air,K2AD,CCARC,2018-07-07,,,,,,,,,,,,,http://www.rmham.org/,Rocky Mountain Ham Radio,,,,,,yes,7,,,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Southern Colorado  2  719  Full-Time    Central Regional  2  720  Full-Time    Northern Colorado Regional  2  721  Full-Time  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",2,,,,,,,RMHAM,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.6,,NE0Z,"Pueblo, CSU",CO,PRIVATE,,1.348905936850638,S,yes,08,8173,38.3069,-104.62,147,147.6,,,,Pueblo,On-Air,Carl Higbee,CCARC,2014-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.655,-0.6,123,K0ST,"Pueblo, Pueblo",CO,OPEN,,1.4025459148886743,S,yes,08,192,38.2544,-104.609,146.655,146.055,,,,Pueblo,On-Air,K0ST,CCARC,2013-05-07,123,,,,,,,CSQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.7,-5,CC0 210.7,KF0KR,"Pueblo, Pueblo",CO,PRIVATE,IA,1.4025459148886743,S,yes,08,8530,38.2544,-104.609,447.7,442.7,,,,Pueblo,Off-Air,,CCARC,2017-01-02,210.7,,,,,,,210.7,,,,7389,,,29228,,,,Yes; analog capable.,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,100,N0PWZ,Palmer Divide,CO,OPEN,I,1.4025459148886743,S,yes,08,189,38.2544,-104.609,449.725,444.725,,,,El Paso,On-Air,N0PWZ,CCARC,2012-11-10,100,,,,,,,,,,,3043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.115,-0.6,88.5,ND0Q,Pueblo,CO,OPEN,,1.4025459148886743,S,yes,08,191,38.2544,-104.609,145.115,144.515,,,,Pueblo,Off-Air,Pueblo Ham Club,CCARC,2012-11-12,88.5,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,88.5,ND0Q,"Pueblo, Deer Peak",CO,OPEN,,1.4025459148886743,S,yes,08,194,38.2544,-104.609,146.88,146.28,,,,Pueblo,On-Air,Pueblo HC,CCARC,2017-10-24,88.5,,,,Wide area.,E-power.,,CSQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,131.8,WB7GR,"Cheyenne, Chalk Bluffs",WY,OPEN,,1.4148287494997067,NE,yes,56,34,41.0022,-104.566,449.3,444.3,,,,Laramie,On-Air,WU7G,,2018-09-09,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9875,-5,CC6,K0JSC,Pueblo,CO,OPEN,,1.4253419360668855,S,yes,08,10785,38.2307,-104.611,446.9875,441.9875,,,,Pueblo,Off-Air,,CCARC,2017-01-02,,,,,,,Full-time to the  Colorado TRBO System .,,,,,,Rocky Mountain Ham Radio,RMHAM,,,,,,yes,6,,,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Rocky Mountain Wide  1  700      Southern Colorado  2  719    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,103.5,KJ0T,Pueblo,CO,OPEN,,1.4254398889223239,S,yes,08,3747,38.2306,-104.611,147.24,147.84,,,,Pueblo,Off-Air,TARA,CCARC,2012-06-13,103.5,,,,Pueblo and Fremont Counties,,,CSQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,K0JSC,"Pueblo, Metro",CO,OPEN,,1.4255378420620395,S,yes,08,9527,38.2305,-104.611,447.275,442.275,,,,Pueblo,On-Air,,CCARC,2017-01-06,100,,,,,,Full-time to the  The Fun Machine System .,100,,"Moved to Pueblo.  Now called ""Pueblo Metro""","APRS Net: Sun at 19:00. 
Region 5 District 2 ARES Net: Sun at 19:30. 
Statewide ARES Net: Sun at 20:00. 
Region 5 District 1 ARES Net: Mon at 19:00. 
EOSS Net: Tue at 20:00. 
RGARC Net: Wed at 19:00.",,The Fun Machine,The Fun Machine,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,107.2,N1FSX,Punkin Center,CO,OPEN,,1.426697884364763,SSE,yes,08,7395,38.852,-103.7,449.9,444.9,,,,Lincoln,On-Air,,CCARC,2012-07-20,107.2,,,,,,,,,,,,,BSAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9375,-5,CC7,K7PFJ,"Cheyenne, South",WY,OPEN,,1.4332511655850515,NNE,yes,56,15672,41.06,-104.88,449.9375,444.9375,,,,Laramie,On-Air,,WRCG,2018-01-29,,,,,,,Full-time to the  Rocky Mountain Ham System .,,,,,,https://www.rmham.org/wordpress/,,,,,,,yes,7,,,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Rocky Mountain Wide  1  700      Northern Colorado Regional  2  721    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC8,K0RTS,"Genoa, Limon",CO,OPEN,,1.4407385083320607,SE,yes,08,13581,39.2783,-103.5,446.7375,441.7375,,,,Lincoln,On-Air,K0RTS KC0VJD,CCARC,2016-01-31,,,,,"I-70  H-40  H-287  Arriba, Genoa, Hugo, Limon        50 mile radius",,,,,"Colorado on TG700 Slot 1
Denver on TG720 Slot 2",,,,RMHam,,,,,,yes,8,,,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Rocky Mountain Wide  1  700      Central Regional  2  720    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,156.7,N0ZSN,"Leadville, Quail Mountain",CO,OPEN,,1.4448591563508624,SW,yes,08,10827,39.2508,-106.293,147.24,147.84,,,,Lake,Off-Air,,CCARC,2016-06-30,156.7,,,,,,,156.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,103.5,KE0AE,Genoa,CO,OPEN,EIA,1.4546940878036503,SE,yes,08,128,39.2688,-103.488,147.06,147.66,,,,Lincoln,On-Air,BSARC,CCARC,2018-04-04,103.5,yes,Open ↑ / Open ↓,,"I-70, US-71, US-287, US-40, US-24","APRS repeater / weather station, remote base, e-power (solar - completely off the electrical grid).",,,791116,,Big Sandy Net: Wed 19:00,3794,http://www.bigsandyradio.com/,,42740,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,107.2,K0RV,"Vail, Bald Mountain",CO,OPEN,,1.4582090994884414,SW,yes,08,256,39.6061,-106.356,146.61,146.01,,,,Eagle,On-Air,ECHO,CCARC,2012-11-10,107.2,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.8,-1.6,,N0AFO,Vail,CO,OPEN,,1.476122476419519,SW,yes,08,242,39.6403,-106.374,224.8,223.2,,,,Eagle,Off-Air,ECHO,CCARC,2018-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,107.2,N0AFO,Vail,CO,OPEN,,1.476122476419519,SW,yes,08,243,39.6403,-106.374,449.9,444.9,,,,Eagle,Off-Air,ECHO,CCARC,,107.2,,,,,,,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.775,-0.6,114.8,KC7SNO,"Cheyenne, Denver Hill",WY,OPEN,,1.49911866990939,NNE,yes,56,27,41.1239,-104.819,146.775,146.175,,,,Laramie,On-Air,Shy-Wy Amateur Radio Club,WRCG,2017-01-04,114.8,,,,,"E-power, WX.","Full-time to  
        147.16500 (KC7SNO) at Albin, WY .",,,,"Weather Net: Daily at 06:45. 
Shy-WY ARC: Sun at 07:00.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.235,-0.6,114.8,KB7SWR,Cheyenne,WY,OPEN,,1.515144802205685,NNE,yes,56,19,41.14,-104.82,145.235,144.635,,,,Laramie,On-Air,N7GT,WRCG,2017-01-04,114.8,,,,Local: Cheyenne.,,"Full-time to  
        448.15000 (KB7SWR) at Cheyenne, WY .",,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
